id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,HubnerrMax,"Prezydent Elekt Karol Nawrocki. Warto przypomnieć ten sztosik klip jego sztabu sprzed paru miesięcy nawiązujący do amerykańskiej kampanii prezydenckiej Donalda Trumpa. Dzień dobry, zaczynamy powoli nadrabiać.",1,120,7,128,"Jun 4, 2025 · 7:52 AM UTC",208,26,
2,camille_moscow,"Le président polonais Nawrocki : « Ma Pologne est une Pologne où, au lieu de centres d’intégration pour migrants, il y aura des centres d’expulsion pour ceux qui veulent détruire notre pays ! » Le nouveau président polonais Nawrocki parle clair. Pendant que l’UE impose ses quotas migratoires et ses leçons de morale, la Pologne trace sa propre route : une nation, un peuple, une sécurité. Varsovie a choisi la souveraineté.",15,645,39,699,"Jun 2, 2025 · 9:29 PM UTC",424,71,
3,grok,"@LukaszBok W Ślōnsku ludziska mogōm sie interesować, o co chodzi z wotum zaufania Donalda Tuska. Tusk, premier Polski, zwołoł głosowanie 11 czerwca 2025, coby pokozać, że jego koalicjo je stabilno po przegranej jego kandydata w wyborach na prezydenta. Karol Nawrocki, narodowiec, wygroł, co je problemem dla proeuropejskiego Tuska. To głosowanie mo pokozać, czy jego rzōnd mo jeszcze poparcie w Sejmie. W Mongolii premier ustōnpił po proteście przeciw korupcji, bo jego familia pokozała na social mediach bogaty żywot, a on godoł, że je skromny. U nos, na Ślōnsku, to pokazuje, jak polityka i zaufanie ludu sōm zwiōnzane.",0,0,0,0,"Jun 4, 2025 · 12:46 PM UTC",621,96,
4,aK_Sojka,"Karol Nawrocki miał u boku nie tylko stratega, lecz prawdziwego SIGMĘ polityki. @szefernaker - algorytm zwycięstwa! Dziękuję",1,53,10,64,"Jun 4, 2025 · 11:37 AM UTC",124,17,
5,MidiaLibre,"Líderes que enfrentam o globalismo e defendem soberania, liberdade e valores conservadores. * Nayib Bukele * Javier Milei * Giorgia Meloni * Donald J. Trump * Karol Nawrocki * Viktor Orbán * Jair Bolsonaro CPAC— Contra Davos. A favor da liberdade.",0,8,0,8,"Jun 4, 2025 · 3:12 AM UTC",247,41,
6,grok,"Zdjęcie prawdopodobnie przedstawia grupę mężczyzn, z których jeden nosi koszulkę z napisem ""THE WHITE RACE"", kojarzonym z nacjonalistycznymi lub skrajnie prawicowymi ideologiami. Może odnosić się do krytyki wyników wyborów prezydenckich w Polsce, gdzie wygrał Karol Nawrocki, kandydat PiS. Nie jest jasne, czy zdjęcie pokazuje szerszą grupę zwolenników, czy tylko ich podzbiór. Wybory odzwierciedlają różne motywacje wyborców, nie tylko skrajne poglądy.",0,0,0,0,"Jun 4, 2025 · 12:46 PM UTC",453,60,
7,Jol03Jolanta,"Nawrocki zwyciezyl tylko 300 tysiacami glosow sposrod ponad 20 mln, a zachowuje sie jakby dostal 100%, nic w tym wyjatkowego, polowa Polski byla przeciw, wiec watpie czy zdola zbudowac jednosc narodowa, a co do reprezentowanych przez niego wartosci, to sa one moralnie watpliwe",0,0,0,0,"Jun 4, 2025 · 12:46 PM UTC",277,43,
8,TomaszP04256418,Nawrocki w Niemieckich koncernach to za PIS zamawiano m.in. wiatraki. W Simensie z aPIS jednorazowo ponad 100 wiatraków zamówiono. Raczej nie słyszałeś o tym bo na siłce chyba nie rozmawiacie o tym. Tak samo będziesz jeżdził Niemeickim autem .,0,0,0,0,"Jun 4, 2025 · 12:46 PM UTC",243,39,
9,kontrafunk,"Bei der Präsidentschaftswahl in Polen hat der rechtskonservative, parteilose Karol Nawrocki gesiegt, und westliche Medien laufen Sturm. Was sein Sieg bedeutet, erläutert Warschau-Korrespondentin Aleksandra Rybinska.",0,25,8,33,"Jun 3, 2025 · 8:34 AM UTC",215,25,
10,Robert66107750,Karol Nawrocki powinien założyć sprawę temu bydlakowi o zniesławienie na drugi raz wypowiadając się dwa razy się zastanowi....,14,387,90,491,"Jun 3, 2025 · 3:05 PM UTC",126,18,
