id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,BatugWojciech,"Może przypadkowa zbieżność, a może nie: Karol Nawrocki wygrał wybory, a Lidl wycofał się z budowy ogromnego składowiska odpadów w Gietrzwałdzie, miejscu objawień Matki Boskiej - w języku polskim, na ziemiech władanych przez Prusy/Niemcy. Ja nie wierzę w przypadki.",1,36,6,43,"Jun 3, 2025 · 5:27 PM UTC",264,39,
2,GaffarYakinca,"Polonya’nın yeni seçilen devlet başkanı Karol Nawrocki, TV tartışması sırasında AB yanlısı/liberal rakibinin masasına LGBT bayrağı koyuyor. “Bu Polonya bayrağı, bizim bayrağımız. İşte bu renkli şey de sizin bayrağınız.”",2,48,5,55,"Jun 3, 2025 · 4:38 PM UTC",219,29,
3,LeePottle3,Karol Nawrocki will give stability to the EU.,0,0,0,0,"Jun 3, 2025 · 5:58 PM UTC",45,8,
4,300polityka,Nawrocki odmówił zatrudnienia Kuchcińskiego w swojej kancelarii? Szefernaker komentuje #300POLITYKALIVE 300polityka.pl/live/2025/06/…,0,0,0,0,"Jun 3, 2025 · 5:58 PM UTC",133,11,
5,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,6,357,12,375,"Jun 3, 2025 · 2:04 PM UTC",232,40,
6,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",470,13025,996,14491,"Jun 2, 2025 · 5:05 PM UTC",192,30,
7,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",46,1502,237,1785,"Jun 2, 2025 · 7:48 PM UTC",269,40,
8,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",88,2500,276,2864,"Jun 2, 2025 · 6:49 PM UTC",208,35,
9,RepublikaTV,Dziś rozmowa Duda – Nawrocki. Prezydent zapowiada kolejne spotkania #wlaczprawde #TVRepublika tvrepublika.pl/Polityka/Dzis…,0,49,13,62,"Jun 3, 2025 · 2:55 PM UTC",123,12,
10,rshereme,"An important analysis of what happened in the Polish elections. Some commentators claim that nothing significant occurred — that one PiS-affiliated president, Nawrocki, will simply replace another, Duda. 1/n",1,74,9,84,"Jun 3, 2025 · 3:37 PM UTC",207,29,
