id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,WarNewsPL1,"@NawrockiKn wygrał w komisji wyborczej w Kosowie, w której głosowali przede wszystkim polscy żołnierze. Kandydat wspierany przez @pisorgpl zdobył tam 74,41 proc. głosów. Nawrocki wygrał też na Podlasiu, gdzie stacjonują mundurowi pełniący służbę przy polsko-białoruskiej granicy - informuje @Int_Wydarzenia",19,613,120,752,"Jun 2, 2025 · 11:02 AM UTC",306,39,
2,MikeBenzCyber,People of Poland: vote Nawrocki today like your lives depend on it.,15,999,184,1198,"Jun 1, 2025 · 10:46 PM UTC",67,12,
3,Inevitablewest,BREAKING: Pro-Trump candidate Nawrocki secures shock victory in Poland after beating pro-EU liberal Trzaskowski Poland wants to stay Polish!,288,9241,708,10237,"Jun 1, 2025 · 9:40 PM UTC",140,19,
4,JanKanthak,Pierwszy dobiegł do mety! Prezydent Karol Nawrocki Fot: @AdamChe111,2,103,17,122,"Jun 2, 2025 · 10:06 AM UTC",67,9,
5,MurzynfrogXXX,"Uśmiechnięci i ogólnie szeroko rozumiana lewica to najwięksi wygrani tego, że Nawrocki zostanie prezydentem. Gdyby ustawa o mowie nienawiści przeszła to Bodnar by ich dojechał. Bo ta ustawa by działała w obie strony. Prawda? PRAWDA?!",0,3,12,15,"Jun 2, 2025 · 7:19 PM UTC",233,35,
6,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",112,3002,267,3381,"Jun 2, 2025 · 5:05 PM UTC",192,30,
7,lalibrebe,La victoire de Karol Nawrocki entrave l'élan pro-européen du gouvernement Tusk lalibre.be/international/eur…,0,1,0,1,"Jun 2, 2025 · 7:19 PM UTC",108,12,
8,A_nn_a_k,"Trzaskowski w przemówieniu pozytywnie o wszystkich do wszystkich, Nawrocki o złym Tusku",0,92,6,98,"Jun 1, 2025 · 7:18 PM UTC",87,12,
9,JackPosobiec,Nawrocki has done it! The nationalist and first-time candidate has just been elected President of Poland,59,4119,252,4430,"Jun 2, 2025 · 9:07 AM UTC",104,16,
10,WojPawelczyk,Fun fact: The new President of Poland Karol Nawrocki is a former boxer 🥊 Strong men create good times!,34,505,92,631,"Jun 2, 2025 · 11:02 AM UTC",102,19,
11,MarcinTyc,Prawa strona podnieca się tak jakby Nawrocki zdobył co najmniej 70% głosów. Lodu na głowę.,0,0,0,0,"Jun 2, 2025 · 7:23 PM UTC",90,15,
12,Ligne__Droite,"PRÉSIDENTIELLE EN POLOGNE : Le candidat nationaliste Karol Nawrocki l’emporte au bout du suspense avec 50,89 % des voix !",71,1072,140,1283,"Jun 2, 2025 · 4:49 AM UTC",121,20,
13,Maciej_Swirski,"Wynik wyborów w Dziadkowicach, miejscowości w pobliżu Malinowa, w którym mieszkała ś.p. Filomena Leszczyńska walcząca o dobre imię Polski przeciwko dr. Janowi Grabowskiemu i prof. Barbarze Engelking. Karol Nawrocki 80,19% Rafał Trzaskowski 19,81% Stryj Pani Filomeny ocalił kilkudziesięciu Żydów, ukrywał Żołnierzy Niezłomnych, ratował sąsiadów od wywózki do Niemiec. Te okolice, niedaleko Siemiatycz i Drohiczyna to ostoja patriotyzmu i antykomunizmu .",4,897,22,923,"Jun 2, 2025 · 7:12 AM UTC",453,60,
14,ravel80262268,Il leader dell'opposizione Karol Nawrocki è stato eletto Presidente della Polonia. Navrotsky si è espresso contro la fornitura di aiuti militari all'Ucraina e ha firmato un documento contro l'adesione dell'Ucraina alla NATO. Bruxelles già pronta a invalidare le elezioni?,11,126,37,174,"Jun 2, 2025 · 5:47 AM UTC",271,39,
15,gregor_konop,"Według wstępnych wyników, u mnie w domu frekwencja 100%. Rafał Trzaskowski - 100% Karol Nawrocki - 0% Głosowała 1 osoba.",1,43,101,145,"Jun 1, 2025 · 8:17 PM UTC",120,20,
16,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",16,424,99,539,"Jun 2, 2025 · 2:49 PM UTC",639,93,
17,visegrad24,"My Poland is a Poland without illegal migrants. It is a Poland where instead of integration centers, there are deportation centers for those who want to destroy our safety, President-elect Karol Nawrocki",154,3782,439,4375,"Jun 1, 2025 · 10:57 PM UTC",203,32,
18,Load newest,Brak treści,0,0,0,0,,11,2,
19,pfigueiredo08,"Apesar de toda parcialidade do judiciário, da influência globalista (com direito a dinheiro de Soros, Clinton e Obama), da perseguição política que chegou a botar até padre na cadeia, o candidato da direita Nawrocki foi eleito presidente da Polônia com 50.9% dos votos. É uma das eleições mais importantes da Europa pois é o país no limite do continente, extremamente religioso e fiel da balança da EU. Falarei mais amanhã!",9,1083,85,1177,"Jun 2, 2025 · 1:05 PM UTC",423,70,
20,HWLinvest,Polens nya president Nawrocki sätter tonen: ”I Polen skyddar man landet - inte de som vill förstöra det. Integrationscenter byts mot utvisningscenter.” Ett exempel på hur det ser ut när ett land leds av någon som faktiskt älskar sitt folk.,1,31,11,43,"Jun 2, 2025 · 6:41 PM UTC",239,40,
21,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",112,3006,267,3385,"Jun 2, 2025 · 5:05 PM UTC",192,30,
22,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,72,1275,476,1823,"Jun 2, 2025 · 5:04 PM UTC",274,43,
23,SprinterObserve,New Polish President Nawrocki: We must be the driving force behind Ukraine's post-war reconstruction. I will not send Polish soldiers to Ukraine. Polish soldiers must defend Poland.,1,17,10,28,"Jun 2, 2025 · 9:20 AM UTC",181,27,
24,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",13,323,37,373,"Jun 2, 2025 · 5:17 PM UTC",219,33,
25,TomaszSakiewicz,Karol Nawrocki dziękuje za głosy: nie odpuszczę żadnej z ważnych dla Polski i Polaków spraw tvrepublika.pl/Polska/Karol-…,0,37,2,39,"Jun 2, 2025 · 6:40 PM UTC",121,16,
26,ExoticRobotic12,"no. one thing you can't accuse nawrocki of is being pro-russian. there's a small but growing anti-ukraine sentiment though, which isn't exactly the same thing.",0,0,0,0,"Jun 2, 2025 · 7:23 PM UTC",159,25,
27,RafaelFontana,"O presidente eleito da Polônia, Karol Nawrocki, aliado de Trump, se comprometeu a deportar os imigrantes ilegais do país. A população o apoiou. Os poloneses avaliam que as deportações trarão mais segurança às cidades.",16,969,20,1005,"Jun 2, 2025 · 1:40 PM UTC",217,34,
28,mmagierowski,"""Branding Nawrocki as “populist,” “hard-core Euroskeptic,” “far right,” “pro-Putin,” or “Trumpian” is preposterous. Polish politics is too complex to indulge in such simplistic terms"". My comment (and some of my colleagues') for @AtlanticCouncil atlanticcouncil.org/blogs/ne…",6,190,18,214,"Jun 2, 2025 · 5:46 PM UTC",275,34,
29,szefernaker,KAROL NAWROCKI PREZYDENTEM POLSKI,30,1114,695,1839,"Jun 2, 2025 · 7:17 AM UTC",33,4,
30,geertwilderspvv,"President-elect #Nawrocki said earlier: “Let’s help others, but let’s take care of our own citizens first,” “If I become president, I will be guided by a simple but important principle: Poland first, Poles first.” Congratulations Poland, with this patriotic President!",39,1568,212,1819,"Jun 2, 2025 · 10:40 AM UTC",268,40,
31,DABoooomB,"I Polen finns det män med pungkulor. Mitt Polen är ett Polen utan illegala migranter. Det är ett Polen där det, istället för integrationscenter, finns deportationscenter för dem som vill förstöra vår trygghet. President-elect Karol Nawrocki",3,25,4,32,"Jun 2, 2025 · 5:09 PM UTC",240,36,
32,AfDRuesselsheim,"Polen zeigt, wie es geht! Der linke Zeitgeist wurde abgewählt! Das Volk hat sich für Identität, Familie und nationale Souveränität entschieden. Gratulation an Karol Nawrocki. Ein Präsident mit Rückgrat! #AfD #Polen #Nawrocki",2,93,54,149,"Jun 2, 2025 · 5:53 AM UTC",224,32,
33,MurzynfrogXXX,"Teraz tak na chłodno. Dużo emocji było. Karol Nawrocki zostanie prezydentem. Karol Nawrocki którego świadomie poparłem. Nigdy nie głosowałem na PiS. Nigdy nie byłem ich wyborcą i nigdy ich wyborcą nie będę. Teraz rolą Karola Nawrockiego będzie to żebym za jakiś czas nie żałował tego głosu i tego poparcia. Czego oczekuje? - ekshumacje. Temat na wczoraj. - nie klękanie przed nikim. Szczególnie nie przed Izraelem i USA. - blokowanie WSZYSTKICH szkodliwych ustaw(związki partnerskie, aborcja, podatki) - godna postawa na arenie międzynarodowej i dbanie tylko i wyłącznie o interesy Polski i Polaków. Panie Karolu... Dostaje pan od nas, od wyborców Brauna i Mentzena duży kredyt zaufania. Proszę tego nie zepsuć.",7,153,110,270,"Jun 2, 2025 · 1:16 PM UTC",711,109,
34,fabio_talhari,"Eleições na Polônia: em (mais) uma vitória dos conservadores europeus inspirados pelo presidente dos EUA, Donald Trump, Karol Nawrocki (candidato que está sendo descrito como ""nacionalista"" e/ou ""conservador"") obteve 50,89% dos votos, segundo dados da comissão eleitoral. reuters.com/world/europe/pol…",0,30,6,36,"Jun 2, 2025 · 11:44 AM UTC",301,38,
35,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,72,1276,476,1824,"Jun 2, 2025 · 5:04 PM UTC",274,43,
36,HektikHektor,"IT'S OFFICIAL!!! WOWWW!!!!!!! POLAND HAS DECIDED!!!! RIGHT leaning, traditionalist, EU skeptik, Karol Nawrocki has upset the odds & just been voted President of POLAND!!! I believe for a united, safe & prosperous POLAND leading Europe & the World!! BE LIKE POLAND!!! Love Life",17,942,136,1095,"Jun 2, 2025 · 2:22 AM UTC",276,43,
37,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",112,3012,268,3392,"Jun 2, 2025 · 5:05 PM UTC",192,30,
38,Inevitablewest,BREAKING: Pro-Trump candidate Nawrocki secures shock victory in Poland after beating pro-EU liberal Trzaskowski Poland wants to stay Polish!,288,9245,708,10241,"Jun 1, 2025 · 9:40 PM UTC",140,19,
39,andreas_ppdp,"Prosím vás, úplným závěrem dnes budu korigovat tyhle nesmysly: konzervativec Karol Nawrocki JE PŘEDSTAVITEL HLAVNÍHO PROUDU. Reprezentuje stranu, která je konstantně 20 let u moci a která má na prosperitě i nepopiratelných systémových chybách Polska svůj jasný podíl. Ve svém programu naopak NEMÁ žádnou změnu systému či reorientaci Polska.",3,22,9,34,"Jun 2, 2025 · 12:03 AM UTC",340,49,
40,KarolKotec81979,"Infantylne gadki medialnej gawiedzi , że RT i KO nie dotarli do młodych ludzi. Ogarnijcie się .Co zaoferował im Nawrocki i PiS ? To wy odpowiadacie za ogłupianie elektoratu.",0,6,1,7,"Jun 2, 2025 · 6:57 PM UTC",173,29,
41,grok,"@bkropornicki @p0liniak Nie, to nieprawda. Karol Nawrocki nie wygłosił jeszcze pierwszego orędzia, ponieważ jego inauguracja jest zaplanowana na 6 sierpnia 2025. Nie ma wiarygodnych źródeł, takich jak oficjalne oświadczenia czy artykuły w mediach, potwierdzających zapowiedź likwidacji programu ERASMUS. Post na X wydaje się spekulacją lub dezinformacją.",0,0,0,0,"Jun 2, 2025 · 7:23 PM UTC",354,46,
