id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,Trump_Fact_News,"À gauche, le nouveau président de la Pologne, Karol Nawrocki, ancien boxeur À droite ...",4,140,20,164,"Jun 2, 2025 · 12:07 PM UTC",88,15,
2,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,263,9680,711,10654,"Jun 3, 2025 · 11:57 AM UTC",162,24,
3,tomalxbr,"Le nouveau président polonais, Karol Nawrocki, a appelé l'Union européenne à respecter la souveraineté des nations européennes et les valeurs chrétiennes.",5,103,11,119,"Jun 4, 2025 · 12:35 PM UTC",154,21,
4,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",8,264,117,389,"Jun 4, 2025 · 2:47 PM UTC",109,15,
5,Ivi_p1,"jak by sie przypadkiem nie wasz sąd trafił to by sierzant z torbami poszedł a jak Nawrocki zostanie zaprzysiężony, to nawet może by się bez pasiaka nie obeszło. Ale co tam dla sierzanta ważniejsze, że sobie ulżył i porządnego człowieka z błotem zmieszał ...",0,0,0,0,"Jun 4, 2025 · 4:55 PM UTC",257,44,
6,Rafal15513760,Nawrocki to gangus i sutener. Kropka.,0,0,0,0,"Jun 4, 2025 · 4:55 PM UTC",37,6,
7,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",62,2493,186,2741,"Jun 3, 2025 · 6:10 PM UTC",171,25,
8,kolezanka_,PILNE: PREZYDENT KAROL NAWROCKI JEST MUSZYNIANKARZEM,5,33,44,82,"Jun 4, 2025 · 10:12 AM UTC",52,6,
9,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,6,119,71,196,"Jun 4, 2025 · 3:59 PM UTC",75,11,
10,WojPawelczyk,"You love to see it: Poland's President-elect Karol Nawrocki ignores liberal president of Romania Nicușor Dan, thanks George Simion instead:",7,182,78,267,"Jun 3, 2025 · 9:27 PM UTC",139,20,
11,nowePSL,"To nie jest kwestia tego, żeby w polityce poruszać się od wyborów do wyborów, tylko żeby skutecznie realizować swoje postulaty. O tym będą wybory w 2027 roku. Jeżeli będziemy przedstawiali konkretny program gospodarczy, a prezydent Nawrocki będzie próbował go blokować – jak prezydent Duda, który zablokował obniżenie składki zdrowotnej – to Polacy to zobaczą. @motykamilosz @PolskieRadio24",0,5,3,8,"Jun 4, 2025 · 6:25 AM UTC",390,56,
12,TomaszLankiewi1,"Mam pytanie do @OficjalnyJK ? Czy pycha która przed Panem kroczy nie wyrzuciła Pana z rzeczywistości? Karol Nawrocki został prezydentem dzięki zjednoczeniu ludzi którzy nie głosowali w pierwszej turze w ogóle lub poparli Brauna i Mentzena. Nawrocki wygrał nie dzięki Pana geniuszowi tylko dzięki nam Polakom ceniących sobie wolność ( którą łamaliscie podczas covidu) i suwerenność ( którą sprzedał Morawiecki za psi huj Urszuli z Niemiec ). Mówi Pan, że nie pójdzie do Konfederacji z propozycją bo nie ta skala, ale ta skala jest większa niż się Panu wydaje. Mieliśmy dość Sasina, Morawieckiego, Witek i Gosiewskiej wyzywających Brauna od ruskich onuc. Mieliśmy dość Pana Panie Jarosławie. I tak jak pan określił, że to inne pokolenie. Zgadzam się. Tych państwa których wymieniłem popiera grupa wyborców 60 plus. Nie docenia Pan roli jaką zrobili dla Nawrockiego pan Jaki, Ozdoba, Kanthak, Matecki i Tarczyński..To oni utrzymują jeszcze tę partię na jakimś poparciu. A ojcami sukcesu w wyborach prezydenckich są Ci co najwięcej Pana krytykowali . To oni zmobilizowali wyborców swoją aktywnością w mediach społecznościowych. Są to @rafalhubert , @MiskoMarek , @dawidmysior , @RadoPogoda. To dzięki nim jest te 300 tys głosów więcej. Nie może nas Pan traktować z góry, bo skończy się to źle dla Pana. Pan @GrzegorzBraun_ mimo tego, że go niszczyliscie stanął ponad swój ""geniusz"" i poparł w imię interesów RP pana Karola. To my wygraliśmy te wybory. A Pan? Może w końcu czas na emeryturę?",15,127,41,183,"Jun 3, 2025 · 6:16 PM UTC",1486,235,
13,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",37,711,1080,1828,"Jun 3, 2025 · 10:01 AM UTC",281,37,
14,HolinkaPis,"Daniel Nawrocki szczerze: Tusk źle trafił, bo tata jest twardzielem. A siostra dodawała całej rodzinie energii, siły i uśmiechu wpolityce.pl/polityka/731459…",0,157,1,158,"Jun 4, 2025 · 9:10 AM UTC",157,20,
15,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,583,9733,4019,14335,"Jun 2, 2025 · 5:04 PM UTC",274,43,
16,laderechadiario,"| El Director y CEO de la CPAC, Matt Schlapp, destacó a Donald Trump, Javier Milei, Giorgia Meloni, Jair Bolsonaro, Nayib Bukele, Victor Orbán y Karol Nawrocki como los ""negacionistas del Foro de Davos"" y los líderes de la lucha contra el globalismo.",0,12,0,12,"Jun 4, 2025 · 4:46 PM UTC",250,43,
17,Georg_Pazderski,"Polens neuer Präsident KAROL NAWROCKI: promovierter Historiker, Sportler (PL Juniorenmeister im Schwergewichtsboxen, Fußball). Parteilos, patriotisch, pro-christlich, gegen Abtreibung, gleichgeschlechtliche Ehe, Sexualisierung von Kindern. VORBILD",6,141,65,212,"Jun 4, 2025 · 10:54 AM UTC",247,24,
18,Load newest,Brak treści,0,0,0,0,,11,2,
19,LuciaCFAR,"“El nuevo presidente de Polonia, KAROL NAWROCKI: Doctor en Historia, deportista (PL campeón juvenil de boxeo de peso pesado, fútbol). No partidista, patriótico, pro cristiano, contra el aborto, el matrimonio entre personas del mismo sexo y la sexualización de los niños. MODELO A SEGUIR ”",0,0,0,0,"Jun 4, 2025 · 4:55 PM UTC",288,45,
20,MurzynfrogXXX,Karol Nawrocki zyskuje w moich oczach. KęKę GOAT.,3,57,36,96,"Jun 4, 2025 · 2:41 PM UTC",49,8,
21,WallStreetMav,"BREAKING NEWS: Poland’s new President Nawrocki’s call after being elected: ""We will Make Europe Great Again, because Europe deserves it!"" Every country in Europe needs to do the same",16,214,77,307,"Jun 3, 2025 · 10:30 PM UTC",182,29,
22,laderechadiario,"| El Director y CEO de la CPAC, Matt Schlapp, destacó a Donald Trump, Javier Milei, Giorgia Meloni, Jair Bolsonaro, Nayib Bukele, Victor Orbán y Karol Nawrocki como los ""negacionistas del Foro de Davos"" y los líderes de la lucha contra el globalismo.",0,13,0,13,"Jun 4, 2025 · 4:46 PM UTC",250,43,
23,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",8,265,117,390,"Jun 4, 2025 · 2:47 PM UTC",109,15,
24,PawelZbiko51221,O tym były te wybory Nawrocki powstrzyma tą szaloną dewastację naszego państwa. Przywróci etos naszych służb mundurowych. Odrodzi upadające morale. Proszę w końcu zrobić porządek panie prezydencie,0,4,1,5,"Jun 4, 2025 · 12:20 PM UTC",196,27,
25,AmbJPCarteron,"The @CransMontanaF congratulates President #Nawrocki for his election to the #presidency of #Poland ! @NawrockiKn The Crans Montana Forum has been associated to the democratisation of Poland since the first moments, supporting Lech #Walesa and Bronislav #Geremek ! This election is totally in line with the current global feeling. #European societies want to master any evolution of the traditional #values Major and new challenges have to be addressed at the national and federal levels far from any kind of #wokism or #populism. Our global #governance system has to be more realistic and adapted in order to protect what peoples are and want to remain. That is the name of #Democracy!",2,26,11,39,"Jun 2, 2025 · 5:34 AM UTC",686,110,
26,malwad2014,Wartości i Nawrocki! Jakoś nie pasują te dwa słowa do siebie,0,0,0,0,"Jun 4, 2025 · 4:55 PM UTC",60,11,
27,ekonomat_pl,"Zełenski złożył gratulacje @NawrockiKn aż w trzech językach: angielskim, ukraińskim i polskim, wyrażając nadzieję, na owocną współpracę Nawrocki zapodał mu w odpowiedzi wzmiankę o ""zaległych problemach historycznych"". A pamiętacie, jak Zełenski wysyłał, wtedy jeszcze kandydata, Nawrockiego na front? 🤭 #WyboryPrezydenckie2025",0,88,44,132,"Jun 4, 2025 · 6:59 AM UTC",326,40,
28,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,6,119,71,196,"Jun 4, 2025 · 3:59 PM UTC",75,11,
