id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,Inevitablewest,BREAKING: Pro-Trump candidate Nawrocki secures shock victory in Poland after beating pro-EU liberal Trzaskowski Poland wants to stay Polish!,287,9140,700,10127,"Jun 1, 2025 · 9:40 PM UTC",140,19,
2,hermanntertsch,"El Partido Popular, los socialistas, los comunistas y los verdes tenían en Polonia el mismo candidato, Rafael Trzaskowski, apoyado por la Comisión Europea, por los gobiernos de Berlín y de París y la casi totalidad de los medios del continente. Ha perdido. Ha sido derrotado por nuestro candidato de Ley y Justicia y del ECR que apoyarnos los PaTRIOTAS, Karol Nawrocki, nuevo presidente de Polonia. Todos ellos juntos con todos los medios y sin ningún escrúpulo contra las fuerzas nacionales y conservadoras y ya pierden siempre que no hay trampas ni anulaciones. Van a perder en todas partes en Europa y occidente porque solo hacen daño, solo mienten y no tienen razón.",10,359,34,403,"Jun 2, 2025 · 12:40 PM UTC",670,112,
3,Hevelius14,"napiszcie jeszcze, że Trzaskowski wygrał pierwszy o 21.00, Nawrocki dopiero później 🤡🤗",0,8,1,9,"Jun 2, 2025 · 10:04 AM UTC",86,12,
4,LewickiJaros,Wybory prezydenckie przegrał NARÓD ‼ NIE Rafał Trzaskowski! NIE Donald Tusk‼ Przegrała Polska‼ Wkrótce się przekonamy...,0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",120,16,
5,bobi_peru,"Ceny paliwa spadają, u mnie na Śląsku benzyna jest po 5,41 ( jeszcze 22 grosze i będzie po 5,19) przestańcie płakać i jęczeć o drużynie, czekamy jak Nawrocki obniży rachunki za prąd o 30% 🤣",0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",189,35,
6,EwaKosim,Dokładnie,0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",9,1,
7,M_Brunhilda,"To nie mem ale dramat. Tutaj Bodnar rzekonany, że Trzaskowski wygrał, przyznaje jakie ich są prawdziwe cele",7,130,13,150,"Jun 2, 2025 · 3:04 PM UTC",107,17,
8,rafalborowski78,"Trzaskowski. Żył krótko, ale intensywnie :D",0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",43,6,
9,MarioAwario,"Chciałem tylko Wam powiedzieć, że 10,3 mln wyborców @trzaskowski_ to jest olbrzymia baza do zagospodarowania",0,2,0,2,"Jun 2, 2025 · 6:42 PM UTC",108,15,
10,CDzwoni,"Największą zasługą Trumpa dla Polski nie była oczywiście fotka z Nawrockim, a wymuszenie na Berlinie, że wynik naszych wyborów nie będzie kwestionowany. Poranny tłit von der Leyen był jasnym sygnałem dla Tuska i ekipy. Trzaskowski i Hołownia zrozumieli i grzecznie pogratulowali. Tusk wisi na telefonie i błaga Berlin o zmianę decyzji. Ale nic nie ugra.",61,2073,270,2404,"Jun 2, 2025 · 10:14 AM UTC",353,55,
11,KURIERat,Der Schritt folgt auf die Niederlage des von Tusk unterstützten proeuropäischen Kandidaten Rafal Trzaskowski. kurier.at/politik/ausland/po…,0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",139,15,
12,Jerzy_Kw,"Czym pan się chwali. Pańscy przyjaciele przejebali Polskę. Jest pan wybitnym szachistą, a wyobraźnia polityczna wystarczyła panu na jeden ruch do przodu, który okazał się ruchem w stronę przepaści.",0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",197,29,
13,obserwujesobie,Rafał Trzaskowski. Z archiwum dwugodzinnej prezydentury - spotkanie z radosnym elektoratem - komentuje wiceprezes KRUS Helena Rudzis-Gruchała.,9,319,68,396,"Jun 2, 2025 · 8:44 AM UTC",142,17,
14,Maks_NAFO_FELLA,"Poland, interesting that 83% odds on Polymarket that Trzaskowski won the Presidential elections. 🤔 Apparently, the nuance plays a role, that although exit polls showed 50/50, they did not take into account the diaspora, which supports Trzaskowski by a large margin.",0,42,10,52,"Jun 1, 2025 · 7:21 PM UTC",265,41,
15,Load newest,Brak treści,0,0,0,0,,11,2,
16,Kamil0588997683,"Rafale, nie będzie tęczowej Polski, będzie biało czerwona. Nie będzie aborcji na życzenie, nie będzie małżeństw jednopłciowych , nie będzie zdejmowania krzyży. Bo ja się na to na rodziłem, by walczyć z Antychrystem. Będzie za to coś, czego się nie spodziewasz. Czy przetrwasz?",0,1,0,1,"Jun 2, 2025 · 6:44 PM UTC",276,43,
17,Inevitablewest,BREAKING: Pro-Trump candidate Nawrocki secures shock victory in Poland after beating pro-EU liberal Trzaskowski Poland wants to stay Polish!,287,9140,700,10127,"Jun 1, 2025 · 9:40 PM UTC",140,19,
18,z0rr064,"Coś niebywałego .. Tusk miał o 20 na żywo wygłosić orędzie, wygłosił nagrane, podobno potrzebował aż 20 dubli. Tusk zamiast po przegranych wyborach wziąść ogon pod dupę, położyc uszy po sobie i podać rząd do dymisji, to pluje jadem i się odgraża ! Tusk Oszalał !",0,15,2,17,"Jun 2, 2025 · 6:32 PM UTC",262,46,
19,szczepan_no,"My dziękujemy. Tak po męsku: teraz zadbaj o siebie i rodzinę, namawiam do urlopu i resetu. Masz świetną żonę, wspaniały dorobek zawodowy i charakter lidera. .",0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",158,26,
20,mr_ownski,- Rafał Trzaskowski,0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",19,3,
21,MarcinNajman,"Ręce precz od dzieci! Ci którzy hejtują tę dziewczynkę, córkę Prezydenta Elekta, jesteście obrzydliwi i wstyd mi, że jesteście Polakami! @NawrockiKn @trzaskowski_ @donaldtusk @AndrzejDuda",1,2,10,13,"Jun 2, 2025 · 6:36 PM UTC",187,24,
22,gimnastyczna,"Dzień świra, reż. Marek Koterski.",2,163,6,171,"Jun 2, 2025 · 6:10 AM UTC",33,5,
23,martifuras,skoro wyniki byly takie wyrownane to moze w ramach eksperymentu spolecznego podzielmy ten kraj na pol w jednej bedzie rzadzic trzaskowski w drugiej nawrocki i zobaczymy wtedy kto mial racje….,2,46,8,56,"Jun 2, 2025 · 7:30 AM UTC",191,30,
24,patrzezdystansu,Karol Nawrocki wygrywa w komisji gdzie głosują sami żołnierze a Trzaskowski wygrywa w komisjach w zakładach karnych. Tego nie nie trzeba komentować.,0,21,1,22,"Jun 2, 2025 · 11:50 AM UTC",148,22,
25,Bambarinho,Teraz sama jest zgaszona i wpierdalasz prosto z lodówki,0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",55,9,
26,WaldemarDobrzy1,"Masz rację, Trzaskowski odniósł niebywały sukces. Przy wsparciu TVP, TVN, GW, Polityka, Newsweek, Onet, największej partii w Polsce przerżnął z ""gangusem"". Zandberg, który z niechętnymi mediami, bez struktur, startując od 0,5% zrobił 6% to cienki Bolek. Sweet dreams princess",0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",275,39,
27,matusiklipiec,"‼10 mln 237 tys. 286 głosów Dziękuję za każdy głos oddany na @trzaskowski_ . Szczególnie dziękuję kobietom, które wyraźnie pokazały, że chciały takiej wizji Polski jaką reprezentuje Rafał Trzaskowski. My pracujemy dalej, mamy dużo do zrobienia…🤝 #WyboryPrezydenckie2025",0,4,0,4,"Jun 2, 2025 · 6:23 PM UTC",269,37,
28,f_asselineau,"POLOGNE LES ESTIMATIONS SE SONT ENCORE TROMPÉES EN FAVEUR DU CANDIDAT EUROPÉISTE 2h après la fin du scrutin,elles donnaient 51% au candidat européiste Trzaskowski. En fait,c'est l'inverse: 51% pour Nawrocki. Le trucage à la moldave ou à la roumaine aurait-il foiré in extremis ?",8,668,44,720,"Jun 2, 2025 · 10:15 AM UTC",278,44,
29,kamil6051,Jak to nie 🤣 piękniejszy jest wasz skowyt 🤣🤣🤣🤣🤣 pod postami Republiki czy NASZEGO PREZYDENTA Karola Nawrockiego,0,0,0,0,"Jun 2, 2025 · 6:45 PM UTC",111,17,
