id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,Sta61536Stanis,"Dobra, dobra. Cały czas razem gramy, ale proponuję struny nie przeciągać. Realizacja obietnic i rzetelna informacja rządowa wtedy dalej gramy wg.starego porzekadła ""jak dajemy to się bawimy, a jak nie dajemy to się nie bawimy""",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",226,35,
2,anna_swiergocka,"Wiecie co to jest? To kolejna partia drzew, która jedzie sobie Niemiec, spod holenderskiej granicy, prosto na Plac Bankowy w Warszawie! Blisko 1 tysiąc km jadą niemieckie drzewa, za pieniądze Warszawiaków. Tak wygląda patriotyzm gospodarczy , którym @trzaskowski_ chwalił się w kampanii prezydenckiej. O śladzie węglowym nawet nie wspomnę 🤨 #Warszawa #trzaskowski #placbankowy",29,1114,97,1240,"Jun 4, 2025 · 8:56 AM UTC",376,53,
3,cezarykrysztopa,"#KrysztopaKrysztopizuje @trzaskowski_ dla @DoRzeczy_pl A jakby kto pytał o Patronite, to jest tutaj;) patronite.pl/CezaryKrysztopa",8,93,10,111,"Jun 4, 2025 · 4:54 PM UTC",130,14,
4,kukashnjudster,Mamusia z UB bardzo płakała?,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",28,5,
5,Cezary76611693,,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",0,0,
6,W_Zboralski,"Dobrze, że Trzaskowski był na smyczy, bo jeszcze by mógł pogryźć w kostki...",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",76,13,
7,olej3333,"Jeżeli w każdym obwodzie przegrał o kilkanaście głosów to dokładnie było o włos, ale to nie ma znaczenia, przegrał a drugie miejsce się nie liczy.",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",146,25,
8,Dorota34788350,"Wipler wam narzuca narrację? USPOKÓJCIE SIĘ TROSZKĘ,BO ZACZYNACIE GWIAZDORZYĆ.",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",78,9,
9,Vera_Lesna,"No pewnie że nie, będzie dalej kleił rzeczywistość taśmą klejącą...",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",67,10,
10,to_jest8,"Gdyby babcia miała wąsy to była by dziadkiem. Trzaskowski grał nieuczciwie, cały aparat państwowy grał dla niego a mimo to przegrał ‼",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",133,22,
11,Michal19161916,Mnie tam go nie żal. Powinien siedzieć.,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",39,7,
12,mariolapolitows,Kiedy Trzaskowski i Nitras zrobią narkotesty?,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",45,6,
13,xpiotras,"Kilka kwestii do wyjaśnienia: 1. Dlaczego zaczęliście nielegalnie kampanię we październiku 2024 roku skoro można było od 15 stycznia 2025? Trzaskowska to powiedziała publicznie 2. Za czyje pieniądze była prowadzona kampania w 2024 roku? Gdzie są rozliczenia tych pieniędzy? 3. Dlaczego pobierałaś wynagrodzenie za stanowisko w urzędzie miasta za czas kampanii nie świadcząc pracy? 4. Dlaczego Rafał Trzaskowski podczas kampanii pobierał wynagrodzenie z urzędu miasta nie świadcząc pracy? 5. Jakie ma Pani kwalifikacje w dziedzinie transportu zbiorowego? Jakieś prace naukowe? Jakieś doświadczenie na stanowisku operacyjnym? Jakie ma Pani kwalifikacje, żeby zasiadać w radzie nadzorczej tramwajów warszawskich?",0,7,0,7,"Jun 3, 2025 · 11:38 AM UTC",709,96,
14,MlodziDemokraci,Rafał Trzaskowski dziś otworzył nowy Plac Centralny w Warszawie. Nie zamknął się w domu jak niektórzy próbowali insynuować. Dalej ciężko pracuje dla dobra mieszkańców. To jest prawdziwy patriotyzm!,14,295,366,675,"Jun 4, 2025 · 10:22 AM UTC",197,28,
15,pocoto_wszystko,Proszę w takim razie zainteresować się skandalicznym planem budowy spalarni odpadów w Rembertowie.,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",98,13,
16,PaulDPole,"""Uczciwe"" tzn co konkretnie?",0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",28,4,
17,Mietek1234569,Ile dostali kandydaci rządowi w 1 turze?,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",40,7,
18,Load newest,Brak treści,0,0,0,0,,11,2,
19,RobertJernas,To my dziękujemy za ogrom pracy szkoda że tak wyszło .,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",54,11,
20,Aniaa_a_a,@trzaskowski_ @Arlukowicz @Adbodnar sprawdźcie to!,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",50,5,
21,Ie95877,Macbet @Ie95877 40s Replying to @jacek_liberski @NawrockiKn @trzaskowski_,0,0,0,0,"Jun 4, 2025 · 6:00 PM UTC",73,8,
22,MlodziDemokraci,Rafał Trzaskowski dziś otworzył nowy Plac Centralny w Warszawie. Nie zamknął się w domu jak niektórzy próbowali insynuować. Dalej ciężko pracuje dla dobra mieszkańców. To jest prawdziwy patriotyzm!,14,295,368,677,"Jun 4, 2025 · 10:22 AM UTC",197,28,
