id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,EdoMarcin,"Niech Pani podziękuje samej sobie. Podobne grafiki mógł tylko półgłówek kolportować, nie szef sztabu wyborczego. Proszę uczyć się klasy od Pani Emilii Wierzbicki. Wasze środowisko jest już skończone, a z tym kandydatem, niech Pani nie rozśmiesza. Odejdźcie w niepamięć na zawsze.",2,125,17,144,"Jun 3, 2025 · 2:36 PM UTC",279,41,
2,WolnoscO,Ciekawostka‼ Rafał Trzaskowski nie ułaskawił ani jednego polityka podczas swojej 2-godzinnej prezydentury,4,107,43,154,"Jun 3, 2025 · 7:08 AM UTC",105,12,
3,GustawRetweeted,"Trzaskowski, zakładaj czerwone korale. Będziem lewe zaświadczenia drukowali!",0,0,0,0,"Jun 3, 2025 · 7:55 PM UTC",76,8,
4,MarekBrzeg,"D. Tusk 2007: my was nie oszukamy 2011: teraz już spełnimy obietnice 2015: PiS was oszukuje 2019: dajcie nam szansę 2023: w 100 dni będziecie szczęśliwi i bogaci 30 maja 2025: Jak Trzaskowski wygra - spełnimy obietnice! 2 czerwca 2025: Obiecuję, że teraz weźmiemy się do roboty!",3,329,11,343,"Jun 3, 2025 · 1:58 PM UTC",278,47,
5,thepolandnews_,Prezydent Warszawy Rafał Trzaskowski po przegranej w wyborach prezydenckich wrócił do pracy w stołecznym ratuszu. - Przyszedł i pracuje pełną parą - przekazała rzeczniczka stołecznego ratusza.,16,51,243,310,"Jun 3, 2025 · 2:54 PM UTC",192,26,
6,fluberth,"Bez zmiany mentalności to na nic, komunikacja, narzucanie atrakcyjnych narracji o sukcesach i planach, wdrukowywanie haseł, sprawny PR, rzecznik rządu z jajem i sprawnością, parlamentarzyści/ministrowie na szkolenie, wspólny przekaz, szacunek dla koalicjantow i pokazanie jedności",0,0,2,2,"Jun 3, 2025 · 1:46 PM UTC",280,35,
7,Stan11ey,Trzaskowski to zły wybór i jego kampania położyła wiele,0,0,0,0,"Jun 3, 2025 · 7:55 PM UTC",55,9,
8,BarbaraChlebis1,A że Trzaskowski pod koniec osłabł i to było widać że zrobiło się nudno to nikt nie mówi 🤔,0,0,0,0,"Jun 3, 2025 · 7:55 PM UTC",90,19,
9,Garot_30,sprawdz sobie,0,0,0,0,"Jun 3, 2025 · 7:55 PM UTC",13,2,
10,_Afraniusz,UJ. z wyróżnieniem. Studia w Stanach. Studia podyplomowe. Aplikacja z pierwszą lokatą na roku. Ma pani jeszcze jakie pytania odnośnie moich kompetencji?,0,0,0,0,"Jun 3, 2025 · 7:55 PM UTC",152,22,
