id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,anna_swiergocka,"Wiecie co to jest? To kolejna partia drzew, która jedzie sobie Niemiec, spod holenderskiej granicy, prosto na Plac Bankowy w Warszawie! Blisko 1 tysiąc km jadą niemieckie drzewa, za pieniądze Warszawiaków. Tak wygląda patriotyzm gospodarczy , którym @trzaskowski_ chwalił się w kampanii prezydenckiej. O śladzie węglowym nawet nie wspomnę 🤨 #Warszawa #trzaskowski #placbankowy",7,163,15,185,"Jun 4, 2025 · 8:56 AM UTC",376,53,
2,dali_ania,"Prezydent @trzaskowski_ Klasa. Dobry, mądry, pracowity. Patriota. Podziękowania dla pani Gosi Trzaskowskiej.",3,131,113,247,"Jun 4, 2025 · 10:22 AM UTC",108,12,
3,BiblioUkasz2,"Nie, po prostu Trzaskowski jest kandydatem wąsatych januszy po 50tce.",0,0,0,0,"Jun 4, 2025 · 12:53 PM UTC",69,10,
4,PawelSokala,"""Ci ludzie są tak zadufani w sobie, że w skutek błędu statystycznego Rafał Trzaskowski ogłosił swoją żonę pierwszą damą, a siebie prezydentem, a potem wszyscy w jakimś amoku zaczęli skakać na własnym pogrzebie"" Bonus: o swingujących powiatach i małych w Nitrasa...",46,563,91,700,"Jun 4, 2025 · 3:41 AM UTC",264,41,
5,myslozbir,"Trzaskowski przegrał, jego orbiterzy nie mogą jednak przyznać, że to on jest beznadziejny. Muszą wziąć winę na siebie. Tak też działa kult wodza w systemach totalitarnych, np. w Korei Północnej, gdzie wódz, oczywiście, popełnia błędy, ale są one tabu. Najczęściej więc winę zwala się na zwnętrznych wrogów. Stany Zjednoczone, Korea Południowa czy inne kraje są często obwiniane za trudności gospodarcze, klęski żywiołowe czy inne niepowodzenia Korei Północnej. Tamtejsza propaganda podkreśla, że przywódca działa idealnie, ale wrogie siły sabotują jego plany. Trochę jak z ludźmi zaburzonymi narcystycznie: nic nigdy nie jest ich winą, zawsze zaś winne jest otoczenie. Tak myśli przecież narcyz! To w sumie też taktyta lubiana przez lewicę: osoby trans/migranci/kobiety nigdy przecież nie są winne swoich czynów. Za wszystko według lewaków odpowiada transfobia/rasizm/patriarchat. Inna taktyka totalitarystów to zwalanie winy na niesubordynacje podwładnych. Jeśli coś idzie nie tak, odpowiedzialność spada na urzędników niższego szczebla, którzy rzekomo nie wykonali poleceń wodza prawidłowo. W takich przypadkach mogą być przeprowadzane czystki, a winni są publicznie krytykowani lub karani. Albo sami robią publiczną ""podpi*rdolkę"". Składają samokrytykę przed Partią. I teraz pewnie i rząd Tuska i otoczenie Trzaska takie czystki spotkają. Gdy te dwie pierwsze wymówki natomiast nie starczą, to można sięgnąć po okoliczności zewnętrzne. Problemy, takie jak klęski żywiołowe czy sankcje międzynarodowe, są więc - dla przykładu w Korei Północnej - przedstawiane jako przyczyny niepowodzeń, nigdy zaś jako efekt decyzji przywódcy. W mediach państwowych, takich jak gazeta Rodong Sinmun czy telewizja KCTV, nie ma więc miejsca na krytykę przywódcy. Każdy jego ruch jest przedstawiany jako genialny i prowadzący do dobrobytu narodu. Nawet w przypadku ewidentnych niepowodzeń, takich jak trudności gospodarcze czy nieudane testy rakietowe, propaganda albo przemilcza te kwestie, albo przedstawia je w pozytywnym świetle (np. nieudany test rakietowy jest „kolejnym krokiem w rozwoju technologii”). Nie zrozumcie mnie źle - kampania Trzaskowskiego była żałośnie zaplanowana i działała głównie jako kampania negatywna: ""wybierzcie Trzaskowskiego, bo nie jest Nawrockim"". Do tego sztab Trzaskowskiego stosował głównie triki ulubione przez zaburzone kobiety: plotki, niszczenie reputacji, fałszywe oskarżenia. A na tym jednak trudno jest budować wizerunek, bo kłamstwo ma krótkie nóżki. Ludzie chętnie stają zaś po stronie ofiar nagonki - w tym wypadku jej ofiarą był p. Nawrocki. Ostatecznie jednak to Trzaskowski przegrał. Bo był paskudnym kandydatem.",0,6,6,12,"Jun 3, 2025 · 1:45 PM UTC",2644,368,
6,Mad_PC_Boomer,PC_Boomer @Mad_PC_Boomer 13s Replying to @WiolaPaprocka @trzaskowski_,0,0,0,0,"Jun 4, 2025 · 12:53 PM UTC",69,7,
7,RannyWilk,Przepraszam ze to powiem ale was nigdzie nie było ani widać ani słychać. Już po pierwszej debacie w Końskich cały zespól poniósł porażkę. Szkoda mi jedynie R. Trzaskowskiego i tyle łez wylanych i nadziei niespełnionych.,0,0,0,0,"Jun 4, 2025 · 12:53 PM UTC",219,35,
8,DawidWildstein,"Raport OBWE potwierdza tylko to, o czym mówiliśmy wcześniej wielokrotnie. Mamy do czynienia z gigantycznym skandalem i świadomą próbą skręcenia wyborów, która zorganizowali ludzie Uśmiechniętej Władzy. Jeśli Polska ma być demokracją, prokuratura, śledztwo oraz komisja śledcza to minimum. To, jak bardzo boli Tuska i jego ekipę ten temat pokazuje uaktywnienie się ""ekspertki"" Mierzyńskiej, która spłodziła cały tekst, tłumaczący, tak, zgadliście, czemu właściwie nie ma się co przejmować, zaś PO, Trzaskowski i Tusk wspaniali. Jest to wręcz koncertowa manipulacja i dezinformacja, dlatego zapraszam na nitkę 🧵, pokazującą to, co wypisuje Pani Ekspert i gdzie, najdelikatniej rzecz ujmując, mija się z prawdą. Z dużą prośbą o retwitt, bo naprawdę trzeba walczyć z takimi manipulacjami. 1/9",4,297,14,315,"Jun 4, 2025 · 8:15 AM UTC",788,113,
9,MHermanza,Wcale się nie dziwię skoro swoich wyborców traktują jak idiotów.,0,0,0,0,"Jun 4, 2025 · 12:53 PM UTC",64,10,
10,sznekazglancem,jeszcze raz usłyszę jaki trzaskowski i tusk są wspaniali to się wyprowadzam z tego mieszkania kurwa,0,0,0,0,"Jun 4, 2025 · 12:53 PM UTC",99,16,
