id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,MonikaNowacka16,"Panie Prezydencie, pięknie!! i wpadnę na pewno...ALE czy teraz możecie się zająć tymi anomaliami kt internauci znajdują w protokołach . NEWSWAY.PL te wyniki są absuradalne (naliza danych z obwodu nr 95)",0,8,0,8,"Jun 5, 2025 · 7:34 AM UTC",202,31,
2,wiecznyspokoj,"nigdy nie widzialam zeby trzaskowski w takiej koszulce biegal sobie w czasie kampani xd dodatkowo, lezac i majac zamkniete oczy, nie trzeba spac. tzw. odpoczywanie",0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",163,25,
3,Arendtkris2,"Bardzo proszę @trzaskowski_ Nie byłem i nie jestem zwolennikiem teorii spiskowych i nie patrzę na politykę przez tik toka. Ale nie ma nic złego w tym żeby przeliczyć głosy jeszcze raz ....i to nie jest mącenie, prawo na to zezwala. Nawrocki nagle zyskał ileś razy więcej...!",2,50,5,57,"Jun 5, 2025 · 9:17 AM UTC",274,46,
4,anusiek73,"Tak, czytałam to.",0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",17,3,
5,Jacek_Tarnowski,No i ta kanalia Bartosz Kopania vel @CasperVanDerHaag odnalazł się w Polskim Holdingu Nieruchomości @PHN_SA Kurwa kurwie łba nie urwie… c’nie @donaldtusk @trzaskowski_ ? onet.pl/informacje/onetwiado…,0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",199,25,
6,bartekziaja95,"Najnowsze ustalenia @RadioKrakow w sprawie wyborczych cudów w komisji wyborczej nr 95. w Krakowie. @trzaskowski_ otrzymał tam w drugiej turze 10 głosów mniej niż w pierwszej, a poparcie dla @NawrockiKn wzrosło pięciokrotnie",1,2,1,4,"Jun 5, 2025 · 8:38 AM UTC",223,32,
7,Ov3rFl3X,Trzaskowski był twoim prezydentem przez dwie godziny,0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",52,7,
8,SzJadczak,"‼Brat hejtera Pablo Moralesa znalazł pracę w firmie podległej Robertowi Kropiwnickiemu. Tydzień po tym jak Rafał Trzaskowski zapowiadał zaostrzenie walki z hejtem. Marcin Kopania obrażał Magdalenę Biejat, Szymona Hołownię, Jarosława Kaczyńskiego. Nigdy nie przeprosił. Wczoraj odebrał telefon ode mnie ale nie chciał rozmawiać. Donald Tusk też nie chciał powiedzieć jak się ma zatrudnianie hejterów do walki z hejtem wiadomosci.wp.pl/trzaskowski…",7,274,26,307,"Jun 5, 2025 · 7:38 AM UTC",446,59,
9,VikingCrv,"Tak, Rafał Trzaskowski jest prezydentem niecałych 2 milionów Warszawiaków, natomiast prezydentem-elektem 38 milionów Polaków jest Karol Nawrocki.",0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",145,17,
10,lukasz_89s,Mają od maja :),0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",15,4,
11,paweljablonski_,Razem z @RafalBochenek dopytujemy Agnieszkę @pomaska ze sztabu Rafała @trzaskowski_ o jego opowieści – jak to w 2015 roku miał wynegocjować korzystne dla Polski zapisy w pakcie migracyjnym: – Po kampanii nadszedł czas weryfikacji i prawdy... – W sprawie weryfikacji i prawdy to idźcie sobie na inną komisję! Polecam do końca!,25,725,62,812,"Jun 5, 2025 · 5:03 AM UTC",325,51,
12,KornelJOS,Cóż wy tak wyjecie od kilku dni i przestać nie możecie? Coś się stało?,0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",70,14,
13,RagazzoNegro,"Wystarczył przepływ ok.185000 głosów, aby zmienić wynik. Przy ponad 32 tysiącach komisji 5-6 głosów na komisję - robi taką właśnie różnicę … @trzaskowski_ @donaldtusk . Przy odwrotnym wyniku wyborów - wszystkie media i propagandziści - krzyczeli by o fałszerstwie !",3,128,15,146,"Jun 5, 2025 · 8:48 AM UTC",265,40,
14,nightman1746014,"Każdy wie jak działają sondaże latepoll i exitpoll oraz jakie są ich tolerancje. @trzaskowski_ cieszył się z wygranej 0.3pp exitpoll gdzie tolerancja jest +/-2pp. @donaldtusk mając dokładniejsze latepoll wiedział,że wtopili. @NawrockiKn zwyczajnie miał bardziej rozgarnięty sztab",0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",279,36,
15,Load newest,Brak treści,0,0,0,0,,11,2,
16,Janey_mietka,"Panowie Posłowie sprawdźcie to, prosimy My Polacy!!! @MichalSzczerba @Dariusz_Jonski @GiertychRoman WYBORY ZOSTAŁY SFAŁSZOWANE!!! Jest wiele takich komisji wyborczych gdzie sfałszowano wybory @Platforma_org @PanstwKomWyb Prezydent Rafał Trzaskowski newsway.pl/czy-w-tej-komisji…",0,27,0,27,"Jun 5, 2025 · 9:17 AM UTC",278,27,
17,Oleg_8_gwiazd,"@trzaskowski_ Trzeba zrobić backup całej bazy danych z wyborów i poddać bezstronnej analizie AI. Zaraz może się okazać, że baza uległa uszkodzeniu a oryginalne protokoły zaginęły w transporcie. Różnica to niecałe 370k głosów. Trzeba to wyjaśnić. Trzeba też wrócić do wyborów 2020.",0,43,9,52,"Jun 5, 2025 · 6:59 AM UTC",280,42,
18,Rado58708771,🤣🤣🤣🤣🤣🤣,0,0,0,0,"Jun 5, 2025 · 9:51 AM UTC",6,1,
19,StZerko,"Ano właśnie. Jechaliśmy miesiącami, że ""byle nie Trzaskowski"", że głosujemy nie za, lecz przeciw, że nie chcemy domknięcia systemu. A teraz na Nowogrodzkiej - przekonanie, że to zwycięstwo PiS i Kaczyńskiego. I że ludzie stęsknili się za tymi spasionymi na państwowym wikcie kocurami",9,125,74,208,"Jun 4, 2025 · 9:49 PM UTC",283,43,
20,Janey_mietka,"Panowie Posłowie sprawdźcie to, prosimy My Polacy!!! @MichalSzczerba @Dariusz_Jonski @GiertychRoman WYBORY ZOSTAŁY SFAŁSZOWANE!!! Jest wiele takich komisji wyborczych gdzie sfałszowano wybory @Platforma_org @PanstwKomWyb Prezydent Rafał Trzaskowski newsway.pl/czy-w-tej-komisji…",0,2,0,2,"Jun 5, 2025 · 9:40 AM UTC",278,27,
21,gfkot,"Cud nad urną, aż musiałem sprawdzić: OKW nr 95 Kraków - 218 głosów Nawrockiego z I tury rośnie w II turze do 1.132 głosów. Trzaskowski 550 -> 540 Takie to były wybory.",26,273,46,345,"Jun 5, 2025 · 8:45 AM UTC",167,32,
22,SzJadczak,"‼Brat hejtera Pablo Moralesa znalazł pracę w firmie podległej Robertowi Kropiwnickiemu. Tydzień po tym jak Rafał Trzaskowski zapowiadał zaostrzenie walki z hejtem. Marcin Kopania obrażał Magdalenę Biejat, Szymona Hołownię, Jarosława Kaczyńskiego. Nigdy nie przeprosił. Wczoraj odebrał telefon ode mnie ale nie chciał rozmawiać. Donald Tusk też nie chciał powiedzieć jak się ma zatrudnianie hejterów do walki z hejtem wiadomosci.wp.pl/trzaskowski…",7,274,26,307,"Jun 5, 2025 · 7:38 AM UTC",446,59,
23,Arendtkris2,"Bardzo proszę @trzaskowski_ Nie byłem i nie jestem zwolennikiem teorii spiskowych i nie patrzę na politykę przez tik toka. Ale nie ma nic złego w tym żeby przeliczyć głosy jeszcze raz ....i to nie jest mącenie, prawo na to zezwala. Nawrocki nagle zyskał ileś razy więcej...!",2,50,5,57,"Jun 5, 2025 · 9:17 AM UTC",274,46,
24,buj0s,Funkcjonariuszy po waszej stronie jest więcej. Macie tam cały garnizon w TVN i TVP,0,0,0,0,"Jun 5, 2025 · 9:50 AM UTC",82,14,
25,Deeviiinnnn,xddd,0,0,0,0,"Jun 5, 2025 · 9:50 AM UTC",4,1,
26,K_Stanowski,"Na tym tym jednym zdjęciu zawiera się to, dlaczego Rafał Trzaskowski przegrał wybory. Jeśli nawet sen jest udawany, to co jest prawdziwe?",23,318,748,1089,"Jun 5, 2025 · 8:06 AM UTC",137,22,
27,SChasnik,"Ich komentarze na pewno nie miały związku z tym, czym jesteś. A jesteś czymś co dryfuje gdzieś w okolicy dna szamba.",0,1,0,1,"Jun 5, 2025 · 9:50 AM UTC",116,21,
28,Beata_Andre,W obliczu pojawiających się niejasności domagamy się ponownego przeliczenia głosów! Uczciwość i transparentność procesu wyborczego są fundamentem demokracji! Cc @PanstwKomWyb @trzaskowski_ @NawrockiKn @WiolaPaprocka @szefernaker @ko_klub @pisorgpl,1,139,19,159,"Jun 5, 2025 · 9:13 AM UTC",247,26,
29,WygrajmyPolske,"Trzaskowski nie przegrał z powodu niskiej frekwencji, ale z powodu niskiej inteligencji. I nie tylko tej wyrażanej przez IQ.",0,20,0,20,"Jun 4, 2025 · 10:20 AM UTC",124,19,
30,RagazzoNegro,"Wystarczył przepływ ok.185000 głosów, aby zmienić wynik. Przy ponad 32 tysiącach komisji 5-6 głosów na komisję - robi taką właśnie różnicę … @trzaskowski_ @donaldtusk . Przy odwrotnym wyniku wyborów - wszystkie media i propagandziści - krzyczeli by o fałszerstwie !",3,129,15,147,"Jun 5, 2025 · 8:48 AM UTC",265,40,
