id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,SeriousSyrius,Trzaskowski dostał rykoszetem nieudolnej koalicji.,0,0,0,0,"Jun 2, 2025 · 7:31 PM UTC",50,5,
2,SamPereira_,"To już jest pewne. Rafał Trzaskowski (po raz drugi) nie został prezydentem RP... a to nagranie, reakcja Donalda Tuska, szukającego jego ręki Nitrasa, skaczącej Paprockiej, Patryka i Sarenki oraz te piski przejdą do historii. za @JNizinkiewicz",27,429,118,574,"Jun 2, 2025 · 2:04 AM UTC",242,36,
3,MTrzaskowska_,"Lista długa- Tusk, sam Trzaskowski, Schnepf, Dobrosz-Oracz, Harłukowicz... to tylko tak na szybko.",0,3,2,5,"Jun 2, 2025 · 2:07 PM UTC",98,13,
4,LakePoliticsYT,18-29 year old voters in Poland 2020: 🟧Rafał Trzaskowski: 63.7% 🟦Andrzej Duda: 36.3% 2025: 🟦Karol Nawrocki: 51.9% 🟧Rafał Trzaskowski: 48.1% 🟦31.2% swing towards the right. There is a global trend of younger voters towards Right-Wing Populist parties,15,96,9,120,"Jun 2, 2025 · 1:00 PM UTC",249,37,
5,illdeletethisac,Szanowna pani ale w dwie wierze to jebnely dwa samoloty a nie trzy,0,0,0,0,"Jun 2, 2025 · 7:31 PM UTC",66,13,
6,xOstatniaProsta,"Rafał Trzaskowski wygrał wśród przestępców (wszystkie więzienia) Karol Nawrocki wygrał wśród żołnierzy (Kosowo, gm. Dubicze Cerkiewne)",1,260,16,277,"Jun 2, 2025 · 7:59 AM UTC",134,16,
7,MarcinNajman,"Ręce precz od dzieci! Ci którzy hejtują tę dziewczynkę, córkę Prezydenta Elekta, jesteście obrzydliwi i wstyd mi, że jesteście Polakami! @NawrockiKn @trzaskowski_ @donaldtusk @AndrzejDuda",6,145,85,236,"Jun 2, 2025 · 6:36 PM UTC",187,24,
8,AbelKw,@grok miałem na myśli klamkę od drzwi,0,0,0,0,"Jun 2, 2025 · 7:31 PM UTC",37,7,
9,Vazonik,"For this reason, Trzaskowski, who is basically the vice-chairman of Tusk's party, also lost. Many people voted for Nawrocki not because they agree with him, but simply because they did not want to strengthen Tusk and they themselves said that they voted for Nawrocki with disgust.",0,0,0,0,"Jun 2, 2025 · 7:31 PM UTC",280,46,
10,jaras63,"Oczywiście, że Trzaskowski. Nie zdążył nic spieprzyć!",0,0,0,0,"Jun 2, 2025 · 7:31 PM UTC",53,7,
11,myslozbir,"Trzaskowski obiecał aktywistom #trans łatwiejszą ""zmianę płci"" i cenzurę poglądów krytycznych wobec ideologii #gender. Teraz nie będzie mógł spełnić tych obietnic i wśród lewicowych działaczy wybuchła panika. Genderowi aktywiści zakazują więc reakcji ""haha"" na swoich grupach.",0,0,0,0,"Jun 2, 2025 · 7:31 PM UTC",276,36,
12,CDzwoni,"Największą zasługą Trumpa dla Polski nie była oczywiście fotka z Nawrockim, a wymuszenie na Berlinie, że wynik naszych wyborów nie będzie kwestionowany. Poranny tłit von der Leyen był jasnym sygnałem dla Tuska i ekipy. Trzaskowski i Hołownia zrozumieli i grzecznie pogratulowali. Tusk wisi na telefonie i błaga Berlin o zmianę decyzji. Ale nic nie ugra.",60,2115,276,2451,"Jun 2, 2025 · 10:14 AM UTC",353,55,
