id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Dorota_2017,"Przepraszam to dzisiaj jest bez znaczenia : bo najpierw musielibyśmy mieć pewność jaki był prawdziwy wynik głosowania, potem pewność że wybory nie zostały sfałszowane i na koniec uchwałę SN o ważności wyborów. Dopiero wówczas szukanie winnych ewentualnej porażki.",0,4,3,7,06-08-25,263,38,,https://nitter.net/Dorota_2017/status/1953034472464490733#m
2,Danielrudka,Głupi ludzie to uwierzyli w analizy Kontka oraz opowieści Romana że Jaszczur z Ludwiczkiem skroili im wybory.😂😂,0,0,0,0,06-08-25,111,17,,https://nitter.net/Danielrudka/status/1953045492897595697#m
3,DWielowieyska,"Prezydent Karol Nawrocki zapowiada realizację swojego programu. Prezydent nie ma jednak kompetencji rządu I Sejmu. Może partia prezydenta, PiS, wygra wybory w 2027 roku, ale na razie Karol Nawrocki musi przestrzegać konstytucji i nie przypisywać sobie kompetencji, których nie ma.",4,54,93,151,06-08-25,280,40,,https://nitter.net/DWielowieyska/status/1953037302675931522#m
4,OficjalneZero,"-Myśli pan, że to Rafał Trzaskowski wygrał te wybory? 🗣️Lech Wałęsa: „Tak, jestem przekonany, ale mogę się mylić. Proszę sprawdzić”. ⤵️ Źródło: @Rozmowa_RMF",11,28,154,193,06-08-25,156,23,,https://nitter.net/OficjalneZero/status/1952981867088449879#m
5,RomanowskiPL,"🇵🇱 Mocne orędzie Prezydenta Karola Nawrockiego to głos milionów Polaków, którzy powiedzieli jasno: dość bezprawia, chaosu i podporządkowania interesom obcych stolic! 📣 Wybory to była czerwona kartka dla tej władzy. Czas odzyskać Polskę — suwerenną, bezpieczną, sprawiedliwą. ✅ Tak dla CPK – niech Polska łączy kontynenty, a nie zostaje peryferiami Berlina. ✅ Tak dla silnej armii i sojuszu z USA – gwarancja naszej niepodległości. ✅ Tak dla normalnej szkoły, która wychowuje, a nie indoktrynuje. ❌ Nie dla euro, które zabije polską gospodarkę. ❌ Nie dla nielegalnej migracji, która zagraża naszemu bezpieczeństwu. Nie ma Polski A i B – jest jedna, wspólna, wielka Polska. Czas przywrócić jej stery. Wybór Karola Nawrockiego i jego programu dla Polski to podważenie demokratycznej legitymizacji obecnej ekipy rządzącej. Premier do zmiany. Przed nami odważna, aktywna Prezydentura Karola Nawrockiego, a w 2030 roku nowa Konstytucja dla zapewnienia bezpieczeństwa, suwerenności i dobrobytu Polski. #MójPrezydent",1,47,15,63,06-08-25,1008,146,,https://nitter.net/RomanowskiPL/status/1953014542159470659#m
6,GroblKlaud55667,Widzimy że jednak nie. Pan jednak zaklepał nielegalne wybory. Złamał pan Konstytucje i Demokracje. Wyborcy nie będą chodzić na wybory skoro komisje mogą oszukiwać.,0,3,0,3,06-08-25,163,24,,https://nitter.net/GroblKlaud55667/status/1953000180980080715#m
7,grok,"To przemówienie Donalda Tuska z 6 sierpnia 2025 r. dotyczy zaprzysiężenia Karola Nawrockiego na prezydenta RP. Nawrocki, konserwatysta popierany przez PiS, wygrał wybory, co jest ciosem dla rządu Tuska. Premier pociesza rozczarowanych zwolenników, wzywając do wytrwałości w walce o uczciwość i dobro.",0,0,0,0,06-08-25,300,42,,https://nitter.net/grok/status/1953045267449823576#m
8,wkrawcz1,"Jutro prezydentem Polski zostanie człowiek z kryminalną przeszłością. Nie wiemy ile zdobył głosów i czy faktycznie wygrał wybory. Nie spodziewałem się, że nadejdzie kiedyś taki ponury dzień. - Przesadzam?",12,295,506,813,05-08-25,204,29,,https://nitter.net/wkrawcz1/status/1952811903828521351#m
9,KidaOskar,"Szanowni Państwo, @NawrockiKn złożył właśnie przysięgę przed Zgromadzeniem Narodowym i tym samym objął urząd Prezydenta RP. Od samego początku powtarzałem, że Karol Nawrocki wygra wybory. Od samego początku powtarzałem, że 6 sierpnia 2025 r. zostanie prezydentem i Koalicja 13 grudnia tego nie zablokuje. I muszę Państwu przyznać, że jeszcze nigdy nie cieszyłem się tak jak dzisiaj, że miałem rację 😀 Mam wielkie nadzieje związane z tą prezydenturą. Myślę, że to będzie wspaniały czas dla Polski. To nie tylko zwycięstwo prawicy i Karola Nawrockiego. Dziś zwyciężyła Polska!!!",3,267,55,325,06-08-25,576,86,,https://nitter.net/KidaOskar/status/1953008311634194902#m
10,Jestemtu2022,Wierzę w uczciwość i nie rozumiem dlaczego pozwoliliście sfałszować wybory. Gdzie były służby i ich szef?,0,5,2,7,06-08-25,105,16,,https://nitter.net/Jestemtu2022/status/1952998620384641204#m
11,agaffka,To nie obywatele uznają wybory za skuteczne panie @GiertychRoman 🤮,0,0,0,0,06-08-25,66,10,,https://nitter.net/agaffka/status/1953045164466794947#m
12,OficjalneZero,"🗣️@GiertychRoman : „Mamy warunkowego prezydenta, który będzie warunkowym, dlatego że część z obywateli, a może nawet większość uznaje, że te wybory nie miały charakteru skutecznego.” ⤵️ Źródło: YouTube/ Roman Giertych- oficjalny",31,47,489,567,06-08-25,228,31,,https://nitter.net/OficjalneZero/status/1953004281998786878#m
