id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,DybDaw,Jakie znaczenie mają jego polityczne wybory?,0,0,0,0,17-10-25,44,6,,https://nitter.net/DybDaw/status/1979223933636301095#m
2,NigdyWiecejPiS,"Jeżeli potwierdzą się informacje, jakie dostałem na temat planu Donalda Tuska na najbliższe wybory, to możecie spać spokojnie - pisowcy już nigdy więcej nie napadną na Polskę.",1,3,1,5,17-10-25,175,27,,https://nitter.net/NigdyWiecejPiS/status/1979220169642672521#m
3,NigdyWiecejPiS,"Kaczyński kompletnie nie przewidział jednej rzeczy, która najprawdopodobniej jest już zaplanowana na następne wybory. A najlepsze jest to, że nie będzie mógł nic na to poradzić, tylko z pianą na ustach desperacko wykrzykiwać obelgi.",0,1,0,1,17-10-25,232,34,,https://nitter.net/NigdyWiecejPiS/status/1979223042506084792#m
4,DominikaLasota1,"Zmiana, wreszcie zmiana ♥️ Mamy naszą Polskę, mamy naszą przyszłość, wywalczyłyśmy sobie tę wolność, ten oddech ulgi, tę demokracje, to bezpieczeństwo. Nie wierzę w to wszystko. Udało się. To naprawdę się udało 🥹🇵🇱 #poland #wybory",100,42,325,467,15-10-23,230,35,,https://nitter.net/DominikaLasota1/status/1713642908891349349#m
5,wiolun,"Czy ktoś może wie, gdzie jest to muzeum @ogorekmagda, na które przytuliła miliony? Chciałabym zwiedzić i zobaczyć na co wydała pieniądze z dotacji fundacji spółek Skarbu Państwa. Zakładam, że to uczciwy interes Pani Ogórek, a nie np. pralnia pieniędzy 🧐 kultura.onet.pl/wiadomosci/m…",0,0,0,0,17-10-25,283,41,,https://nitter.net/wiolun/status/1979222831436124436#m
6,HannaMSz,"🇭🇺 Co po Orbanie? Wiosną 2026 odbędą się wybory na Węgrzech. Wybory, które jak na razie wydają się nierozstrzygnięte. I niezależnie kto je wygra, niezależnie czy znowu wyniki opozycji są zawyżone- warto zastanowić się, co będzie po Orbanie. Nie zamierzam rozpisywać się nad planowanymi ""rozliczeniami Fideszu""- bo dobrze wiemy, jak wygląda kwestia rozliczeń a raczej jak bardzo nadużywany jest ten chwyt retoryczny. Oczywiście Tisza tego chwytu używa. Istotniejsze jest to, co po Orbanie zostanie, bo Orban wybudował sobie już pewnego rodzaju prawodawczy pomnik. Począwszy od faktu, że udało mu się zmienić węgierską konstytucję/ustawę zasadniczą (poprzednia była jeszcze stalinowska (!) i nowa pojawiła się dopiero wraz z dojściem do władzy Fideszu 15 lat temu) a nawet nazwę państwa (obecnie mówimy o Węgrach, nie o Republice Węgierskiej). Węgierska konstytucja została opatrzona pewnym prawnym spoilerem. Do prawodawstwa węgierskiego wszedł dokument zwany Narodowym Programem Współdziałania (Nemzeti Együttműködés Rendszere- w skrócie NER). Ustawa uchwalona latem 2010 przyjęła formę quasi-preambuły. NER rozpoczyna się słowami Niech będzie pokój, wolność i zgoda. Odnosi się także do historii Węgier i wprost rozpoczyna nowy rozdział w dziejach państwa. Oprócz NERu do wyższych wartości odwołuje się również węgierska konstytucja- podkreślająca rolę chrześcijaństwa i jedności narodu, także tego poza granicami współczesnych Węgier. To także za sprawą Orbana mniejszość węgierska w Rumunii ma prawo głosować. Czy się to nowym władzom podobałoby, czy nie- temat mniejszości na terytoriach utraconych na mocy Traktatu w Trianon z 1920 wszedł do mainstreamu. Dodatkowo 4 czerwca jest obecnie świętem państwowym upamiętniającym tą tragedię narodu węgierskiego. Podobnie wygląda kwestia dotycząca polityki zagranicznej- o ile handel ze wschodem miał miejsce na długo przed Orbanem, o tyle takie inwestycje jak budowana chińskimi rękami kolej Budapeszt-Belgrad czy zwiększenie wymiany handlowej z Turcją to już zasługa rządów Fideszu, w szczególności ministra spraw zagranicznych Petera Szijjarto. O ile status obserwatora Organizacji Państw Turkijskich można utracić, o tyle rezygnacja z konkretnych ścieżek współpracy gospodarczej nie odbywa się na pstryknięcie- i w drugą stronę również; Keleti Nyitas czyli Otwarcie na wschód nie jest tak na oścież jak je prezentują. Pomijam kwestię: komunikacji publicznej na prowincji węgierskiej, zwolnień podatkowych dla matek wielodzietnych, zakazu propagowania LGBT wśród nieletnich, tendencji do potwierdzania woli obywateli za pomocą referendów i innych. Konkludując: rewolucji w pierwszych dniach jakichkolwiek innych rządów nie będzie. A o poglądach Magyara można powiedzieć tyle, że ich tak naprawdę nie znamy. Ale to dłuższy temat.",0,1,1,2,17-10-25,2779,387,,https://nitter.net/HannaMSz/status/1979221581130879290#m
7,DominikaLasota1,"Drugą turę wyborów można jeszcze podnieść z tego dna, ale nie w tym dziaderskim stylu, Premierze @donaldtusk 🤦‍♀️🔥🗳️#wybory",12,9,80,101,23-05-25,123,18,,https://nitter.net/DominikaLasota1/status/1925887038676422924#m
8,Aleksan94914355,"Dokładnie. Kiedyś chleb i igrzyska, dziś cyfrowa papka, social media, płytka ideologia i pozorne wybory. Tłum karmiony bezmyślną rozrywką i tanim kłamstwem nie zadaje pytań. Stary trik działa: daj ludziom iluzję wolności i pozwól im śnić dalej.",0,5,3,8,17-10-25,244,37,,https://nitter.net/Aleksan94914355/status/1979133211423781186#m
9,ekonomat_pl,"Nieznani sprawcy zaatakowali koktajlami Mołotowa siedzibę Platformy Obywatelskiej w Warszawie i uciekli z miejsca zdarzenia. Na szczęście nikt nie został ranny. Jak podaje Zembaczyński, napastnicy podczas ataku wyzywali platformersów👇 Gorąco się robi, a wybory dopiero za 2 lata!",1,10,14,25,17-10-25,279,38,,https://nitter.net/ekonomat_pl/status/1979203719339086173#m
10,TomaszGraczyk10,"Przyśpieszone wybory parlamentarne na wiosnę to polska racja stanu panie @OficjalnyJK , prezesie szkoda że nie wprowadza prawa udzielania ślubów osobom tej samej płci przed sołtysem. Należy ratować RP przed lewacka zaraza. Liczy się tylko Polska nic więcej pamiętajmy 💪🇵🇱.",0,3,6,9,17-10-25,272,40,,https://nitter.net/TomaszGraczyk10/status/1979151646794907967#m
