id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,meluzyna05,"proszę podać jeden akt prawny, dokument urzędowy , który stwierdza, że wybory były sfałszowane. Oprócz idiotycznej publicystki którą Pan uprawia nie ma nic.",0,0,0,0,31-07-25,156,23,,https://nitter.net/meluzyna05/status/1950904218727981544#m
2,OAnalityk,"Pani Ewo, miło mi poinformować, że wybory wygrał Karol Nawrocki",0,0,0,0,31-07-25,63,10,,https://nitter.net/OAnalityk/status/1950904137580769544#m
3,sebsol70,"Czy tylko ja uważam, że gdyby Pan Żurek był MS od początku to Rafał by wygrał wybory prezydenckie?",6,174,201,381,31-07-25,98,18,,https://nitter.net/sebsol70/status/1950853386187809014#m
4,donaldtusk,"Inflacja ostro w dół! Trzeba było pogonić PiS, żeby uwolnić polskie rodziny od drożyzny, tak jak uwolniliśmy Polskę od organizowanego odgórnie przez Kaczyńskiego i Morawieckiego masowego napływu migrantów i wszechobecnej korupcji. Po to wygraliśmy wybory 15 X.",60,776,1110,1946,31-07-25,260,37,,https://nitter.net/donaldtusk/status/1950851380022755381#m
5,KrzysztofGilew,"Czy zanim Karol Batyr dostanie berło i złotą koronę, łaskawie zdradzą nam, kto wygrał wybory?",0,36,15,51,31-07-25,93,15,,https://nitter.net/KrzysztofGilew/status/1950848687414096013#m
6,MarFot78,No akurat lewica na swiecie napierdala w ta reklamę. Co jest idiotyzmem. Tak sie przegrywa wybory. Po Bidenie i Kamali niczego sie nie nauczyli,0,0,0,0,31-07-25,143,24,,https://nitter.net/MarFot78/status/1950903868662882315#m
7,olajaqbowska,"No niesamowite! Czyli mam rozumieć, że przepisy umożliwiające porządki w wymiarze sprawiedliwości jednak istnieją? Nie trzeba nowych ustaw? Rączki już nie związane? No szok! Ciekawe jakby te porządki wpłynęły na wybory... Przekonałyby wątpiących? Pokazałyby sprawczość? Wlałyby w serca wyborców nadzieję? 🤔",1,101,15,117,30-07-25,306,41,,https://nitter.net/olajaqbowska/status/1950653999331377267#m
8,RDzik8386,"Czaimy przygłupie, ale kłamiesz bo Zeleński gratulował zwycięstwa Nawrockiemu już 2.06, zaraz po wyborach. Łap, kłamczuchu. wiadomosci.onet.pl/wybory/wy…",0,0,0,0,31-07-25,153,17,,https://nitter.net/RDzik8386/status/1950903830817771753#m
9,pio_tru,"Wiadomo, że próba młodych wyborców jest mikra, ale wg CBOS najlepiej prezydenturę @AndrzejDuda oceniają wyborcy w wieku 18-24 lata. I tak oto historia zatoczyła koło. W 2015 PAD wygrał wybory między innymi dzięki patriotyczno-wspólnotowemu zwrotowi najmłodszych wyborców 🇵🇱.",0,0,0,0,31-07-25,274,38,,https://nitter.net/pio_tru/status/1950903649124647098#m
10,GiertychRoman,"Mentzen wykonał kawał roboty dla zwycięstwa Nawrockiego, to teraz Kaczyński mu dziękuję z właściwą dla niego wdzięcznością. Proszę się cieszyć panie pośle, że nie potraktował Pana jak Leppera, który też pomógł Kaczyńskiemu wygrać wybory prezydenckie.",13,539,413,965,30-07-25,250,35,,https://nitter.net/GiertychRoman/status/1950636294788297066#m
11,MarekS997,Alfons nic nie dostał bo nie wiadomo kto wygrał wybory. Jak mimo to obejmie urząd to będzie mógł mieć najwyżej mandat do robienia burdelu z pałacu wykorzystując swoje doświadczenie zawodowe z Sopotu,0,0,0,0,31-07-25,198,32,,https://nitter.net/MarekS997/status/1950903591968899123#m
12,Skorpion2021,Bo nie ma sam. Ma zostać doprowadzony. O tych igrzyskach były wybory.,0,0,0,0,31-07-25,69,12,,https://nitter.net/Skorpion2021/status/1950903564156522702#m
13,MNiedorozwoju,"Ludzie byli dymisjonowani za przywłaszczenie zegarka. Komisje śledcze za wydanie 70mln na wybory kopertowe. A ta legenda? Miał wydać 11 mld w 4,5 roku, a w 6 miesięcy wydał 16! To 4 mld więcej niż planowano na cały program dopłat! Konsekwencje? Brak. Dziś Waldemar Buda siedzi nie w więzieniu, a w Parlamencie Europejskim.",2,25,15,42,31-07-25,322,53,,https://nitter.net/MNiedorozwoju/status/1950860945309270457#m
14,KsaweryKo,"Gdyby już w grudniu 2023 ministrem sprawiedliwości został Waldemar Żurek, to Trzaskowski wygrałby tegoroczne wybory mając 55%, dzięki czemu ciężej byłoby PiSowi sfałszować wybory",0,2,2,4,31-07-25,178,24,,https://nitter.net/KsaweryKo/status/1950891547970429224#m
15,donaldtusk,"Inflacja ostro w dół! Trzeba było pogonić PiS, żeby uwolnić polskie rodziny od drożyzny, tak jak uwolniliśmy Polskę od organizowanego odgórnie przez Kaczyńskiego i Morawieckiego masowego napływu migrantów i wszechobecnej korupcji. Po to wygraliśmy wybory 15 X.",60,776,1110,1946,31-07-25,260,37,,https://nitter.net/donaldtusk/status/1950851380022755381#m
16,Icchak4,"Wiadomo co będzie. wyrok to pic teraz będą sporządzac uzasadnienie z 9 miesięcy jak sedzia Łaczewski.. na wybory.. potem druga instancja i tak w nieskończoność. To że schowali Numanna, nie znaczy, że jego doktryna przestała obowiązywać.. Dopoki jesteś z PO nic ci się nie stanie.",0,0,0,0,31-07-25,279,45,,https://nitter.net/Icchak4/status/1950903155606057029#m
17,MarekS997,Alfons nie ma mandatu bo nadal nie wiadomo kto wygrał wybory. Nadal nie ma orzeczenia sądu o prawidłowości wyborów. Mamy za to podejrzenie o fałszowaniu wyborów przez PiS i oświadczenie PKW że wynik wyborów jest nieznany i wątpliwy. Sejm i rząd mają większy mandat w tym stanie rzeczy. Bogucki kłamie jak każdy rusek z agentury Kremla PiS,0,0,0,0,31-07-25,338,57,,https://nitter.net/MarekS997/status/1950903134420640111#m
18,konan89704,Dwa lata nudy na pudy.Od tej nudy przerżnęli wybory. Aż tu nagle pojawił się konkretny sherif i w końcu coś się dzieje👊Czyli można? No jak nie jak tak👍,0,0,0,0,31-07-25,151,28,,https://nitter.net/konan89704/status/1950903126178877607#m
19,GiertychRoman,"Mentzen wykonał kawał roboty dla zwycięstwa Nawrockiego, to teraz Kaczyński mu dziękuję z właściwą dla niego wdzięcznością. Proszę się cieszyć panie pośle, że nie potraktował Pana jak Leppera, który też pomógł Kaczyńskiemu wygrać wybory prezydenckie.",13,539,413,965,30-07-25,250,35,,https://nitter.net/GiertychRoman/status/1950636294788297066#m
20,Piotr_Jaron,"Szkoda tylko, że nie liczy głosów. Tylko to, bez względu na wynik miałoby wpływ na nastroje i przełożenie na wybory 37. Liczenie i ukaranie winnych, nieważne czy ukaranie za oszustwa czy zaniedbania, których dopuścili się członkowie komisji. Na rażące zaniedbania są paragrafy.",0,0,0,0,31-07-25,277,42,,https://nitter.net/Piotr_Jaron/status/1950902970763133292#m
