id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,AdamAdam4949,"Jestem pewien że wygrał Trzaskowski. Wynika to z rozmów ze znajomymi ze wsi. Należało głosy przeliczyć ponownie, bo podstawa do tego była bardzo mocna. W razie stwierdzenia rażących nieprawidłowości należało wybory powtórzyć. Tego wymagały zasady demokratycznego państwa prawa.",1,59,12,72,08-09-25,277,38,,https://nitter.net/AdamAdam4949/status/1964979191142879316#m
2,CiezkaArtyleri2,"Wielokrotnie słyszałem że oni samą wyjadą z Polski bo wybory wygrał nie ich kandydat. A tutaj ta sama taktyka Stanowski wspomniał, że jej syn ma imię po ojcu, który mordował polskich patriotów. Również tu stawiam dolary przeciw orzechom, że nigdzie nie wyjedzie.",0,0,0,0,08-09-25,262,42,,https://nitter.net/CiezkaArtyleri2/status/1965053075158405407#m
3,ZagrobelnyMarek,"Minął miesiąc od nielegalnego zaprzysiężenia gościa, który prawdopodobnie nie został wybrany prezydentem. Polska jako jedyny kraj w Europie ma Alfonsa RP, a władza to akceptuje. Powtórzyć wybory!!!",10,434,1072,1516,07-09-25,197,27,,https://nitter.net/ZagrobelnyMarek/status/1964560770764825017#m
4,DrHoobertCK,Wiecie czemu Stanowski jest dla nich taki groźny…? Bo trafia do młodych… A oni ostatnie wybory parlamentarne wygrali właśnie dzięki młodym… Republika tego nie ma… więc spróbują zrobić wszystko co tylko możliwe by Stanowskiego powstrzymać… Schnepf to początek…,2,50,10,62,08-09-25,259,38,,https://nitter.net/DrHoobertCK/status/1965014413729313130#m
5,realtek12345,"Za 49 dni wybory, a w lokalnych partia Milei dość mocno przegrała w najważniejszej prowincji",0,1,0,1,08-09-25,92,15,,https://nitter.net/realtek12345/status/1965052781980778508#m
6,JacekPiekara,"Może byś się lepiej zastanowiła nad tym, czemu małżeństwo Schnepfów dało imię synowi po Maksymilianie Schnepfie - ochotniku Armii Czerwonej, stalinowskim oficerze i mordercy AK-owców? Bo w tej sprawie nie o żadne dziecko chodzi, ale o rodziców i o ich wybory...",1,124,21,146,08-09-25,261,41,,https://nitter.net/JacekPiekara/status/1964932264607007109#m
7,WildPatryk,Nie dziesięciu a dziewieciu. @pesabydgoszcz potrzebuje wg słów @PiotrMalepszak 7 lat na dostawę pociagów KDP250. Żeby jednak zamówić te pociagi trzeba wyciać pewien postkolonialny nowotwór. Do tego służą wybory a te bedą za 2 lata. I tylko dlatego za dziewięć a nie siedem lat.,0,19,11,30,08-09-25,277,44,,https://nitter.net/WildPatryk/status/1964955770178666764#m
8,ZdzislawA12345,"Póki co przyszedł pierwszy poważny kryzys w USA i ludzie umierają tysiącami, bo nie stać ich na prywatną opiekę medyczną i nikt się z tymi ludźmi nie liczy, jak na autorytarny system przystało. Wybory niczego nie zmieniają. Są iluzją dla tłumu, że ma na coś wpływ.",0,0,0,0,08-09-25,264,46,,https://nitter.net/ZdzislawA12345/status/1965052675273461840#m
9,AInwald,"Panie Premierze @donaldtusk , pytanie do Pana. Dlaczego Koalicja 15X odpuszcza wybory na prezesa NIKu?? W razie ewentualnej przegranej w 2027 to będzie jeden z ostatnich ostatni bastionów obrony przed putinistami z PiSu..!",1,8,1,10,08-09-25,222,33,,https://nitter.net/AInwald/status/1965031598359031910#m
10,MajzerJerzy,"Ktoś kto mówi jaki jest Stan Faktyczny. Wiele razy pisałem o tym, kto tak naprawdę wygrał wybory w 89 roku. Wszystkie partie polityczne, lizały i liżą śmierdzące dupy katabasom i ochoczo finansują z naszych podatków tą watykańską hołotę. piped.video/EMmnuViFXrE?si=_fHW…",0,1,0,1,22-04-25,270,39,,https://nitter.net/MajzerJerzy/status/1914777182821310844#m
11,RDzik8386,"Kurwa to są jakieś jaja... typ jest na cenzurowanym nawet u Trumpa za kupowanie rosyjskiej ropy i spotakniu z Xi. Cała Europa traktuje go jak trędowatego, wisi Polsce 2 mld Euro. W 2026 r. ma wybory, być moze je przegra. I teraz Nawrocki ustala z nim spotkanie... ja pierdole!!!",0,0,0,0,08-09-25,278,49,,https://nitter.net/RDzik8386/status/1965052330237161540#m
12,pisorgpl,"💬 Europoseł PiS @AdamBielan: 17 marca 2023 w Bytomiu, lider ówczesnej opozycji, zaatakował ubiegającego się o ponowny wybór D. Trumpa i oskarżył go o zdradę i przestępstwo. Wtedy można było założyć najmniej złą wersję, że D. Tusk nie spodziewał się, że D. Trump wygra wybory i wróci do Białego Domu. Teraz, kiedy D. Tusk jest premierem, a D. Trump jest przywódcą kraju, od którego zależy nasze bezpieczeństwo, Tusk mówi na piątkowej konferencji, że nie żałuje żadnych słów. Tego nie da się wytłumaczyć w żaden racjonalny sposób. Tusk nie tylko nie przeprasza, ale de facto potwierdza swoje słowa. On zarzucił prezydentowi Trumpowi zdradę, która w USA zagrożona jest karą śmierci. Do dzisiaj nie przedstawił cienia dowodu, który mógłby podeprzeć jego zarzuty. Nie możemy zbudować w pełni dobrych i partnerskich relacji z USA, jeżeli na czele polskiego rządu stoi ktoś, kto fałszywie oskarża prezydenta USA o zdradę.",6,44,68,118,08-09-25,914,145,,https://nitter.net/pisorgpl/status/1964974935987957799#m
13,ArturArurostach,"...Pani w kolejce po newsy przed Jońskim i Kropiwnickim czy za nimi ? Pani już nie jest europosłanką . Ta Izba SN , uznała że wybory były ważne to neo- izba . Piniondze rzeba bedzie oddać Ursuli . Właśnie wysyłam pismo . Pozdro Zjeb !😇",0,0,0,0,08-09-25,235,45,,https://nitter.net/ArturArurostach/status/1965052230371045801#m
14,Arek2013OK,"się poprawi, mniej brejzolenia, a ci sami od kilkunastu lat loserzy u sterów? To na pewno ucieczka przed odpowiedzialnością za dwuletnią gnuśność, strusią i tchórzliwą politykę oraz przegrane wybory, a czy nowa jakość ze zdecydowanymi wnioskami z marnego obrazu kraju i partii, to",0,0,0,0,08-09-25,280,43,,https://nitter.net/Arek2013OK/status/1965051752375636304#m
15,DrHoobertCK,Wiecie czemu Stanowski jest dla nich taki groźny…? Bo trafia do młodych… A oni ostatnie wybory parlamentarne wygrali właśnie dzięki młodym… Republika tego nie ma… więc spróbują zrobić wszystko co tylko możliwe by Stanowskiego powstrzymać… Schnepf to początek…,2,50,10,62,08-09-25,259,38,,https://nitter.net/DrHoobertCK/status/1965014413729313130#m
16,MariaAwaria16,Kamala Harris wygrała wybory! Trzeba ino powtórnie policzyć głosy! 🤣🤣🤣,0,0,0,0,08-09-25,70,10,,https://nitter.net/MariaAwaria16/status/1965051434556428291#m
17,SpytkoZ94280,"Stanowski to karierowicz, sługa kapitału(syjonistycznego). Poszedł na wybory żeby mu interesy lepiej szły. Ludzie go polubili bo ""dobrze gadał"" no i co z tego. Jest na takiej samej krótkiej smyczny jak każdy (poza Maciakiem) z nich. Maciak mi wisi ale jest spoza układu",0,0,0,0,08-09-25,269,43,,https://nitter.net/SpytkoZ94280/status/1965051231233298566#m
18,Ewa37316565,"Wojtek wolałby marmurową figurę zamiast prezydenta. Nie bądź jak Wojtek 🤭 A kolejne wybory? One lubią żywych, nie skamieliny 😎 Powodzenia silniczki 😂",0,0,0,0,08-09-25,149,23,,https://nitter.net/Ewa37316565/status/1965051199943807016#m
