id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Dariusz45309181,Dla mnie już wszystko jasne ukradli Nam wybory ‼️ II tura wyborów do powtórki ‼️ #PrzeliczmyGlosy #ProtestWyborczy,10,334,3,347,22-06-25,114,17,,https://nitter.net/Dariusz45309181/status/1936713418637001091#m
2,waldemar_buda,"Nie chodzi o żadne wybory, oni wiedzą że je przegrali, gra toczy się o głowę Tuska.",1,36,4,41,23-06-25,83,16,,https://nitter.net/waldemar_buda/status/1937043800813379652#m
3,PiSojebacz_,"PISOWSKIE SKURWYSYNY SFAŁSZOWAŁY WYBORY! Jesli Duda potrzebuje pampersy na NFZ, to niech się do ministry Leszczyny odezwie.",0,4,0,4,23-06-25,123,17,,https://nitter.net/PiSojebacz_/status/1937026143351378262#m
4,TweetyLucifer,Po ponownym przeliczeniu głosów z komisji wyborczych okazało się że Rafał Trzaskowski wygrał wybory prezydenckie z 72 milionową przewagą głosów.,0,0,0,0,23-06-25,144,20,,https://nitter.net/TweetyLucifer/status/1937048667795419328#m
5,SN_RP_,"WYBORY PREZYDENTA RZECZYPOSPOLITEJ POLSKIEJ 2025 - informacja Szanowni Państwo, w ostatnim czasie do Sądu Najwyższego wpłynęło, według szacunków biura podawczego, blisko 50 000 spraw. Liczba ta stanowi w przybliżeniu odpowiednik 2-3 letniego wpływu wszystkich spraw do Sądu Najwyższego. Z tego względu czynności administracyjne związane z rejestracją spraw wymagają nadzwyczajnego zaangażowania wszystkich pracowników Sądu Najwyższego. W pierwszej kolejności wykonywane są czynności związane z rejestracją spraw oraz doręczaniem odpisów protestów wyborczych uczestnikom postępowania, aby zapewnić właściwy jego tok i rozpoznanie spraw w terminie wynikającym z przepisów Kodeksu wyborczego. Do czynności tych oddelegowani zostali także pracownicy na co dzień wykonujący inne obowiązki. W związku z powyższym, w najbliższych dniach kontakt z biurami oraz z sekretariatami Izb Sądu Najwyższego może być utrudniony. Liczymy na Państwa zrozumienie dla zaistniałej sytuacji i wynikających z niej utrudnień. Czynione są wszelkie starania, by Sąd Najwyższy jak najszybciej powrócił do normalnego funkcjonowania. sn.pl/aktualnosci/SitePages/…",4,42,5,51,23-06-25,1133,144,,https://nitter.net/SN_RP_/status/1937041285904285759#m
6,Monika_TeoriaZ,"Panie @Adbodnar Polacy czekają już 22 dni na potwierdzenie, kto wygrał wybory. A pan, mając narzędzia do potwierdzenia uczciwości procesu, jakoś nie spieszy się z działaniem. Przyklepujemy oszustwo PiS?",3,59,0,62,23-06-25,202,29,,https://nitter.net/Monika_TeoriaZ/status/1937026352018006083#m
7,NieRzutujesz,Można... Jak się chce to można 😎 🤣. Czy tak wyglądały wybory na Podkarpaciu gdzie miejscami frekwencja przekroczyła 95%⁉️,13,245,32,290,22-06-25,121,19,,https://nitter.net/NieRzutujesz/status/1936878205757010367#m
8,zdzisawrodzik,w 2020 wybory Adriana śmierdziały a teraz tamte i te wybory cuchną.,0,72,5,77,22-06-25,67,12,,https://nitter.net/zdzisawrodzik/status/1936723874630058469#m
9,Ewa0909Ewa,Jeżeli nie sprawdzimy i nie przeliczymy wszystkich głosów kolejne wybory PiS może zafałszować na niewyobrażalna dotąd skalę‼️ @Gruca_Radoslaw,1,117,20,138,22-06-25,141,18,,https://nitter.net/Ewa0909Ewa/status/1936835135346741747#m
10,wkrawcz1,"Nie wiem czy ponowne liczenie głosów zmieni wynik wyborów. Jestem jednak pewien, że jeśli nie przeliczymy i nie wsadzimy za kraty fałszerzy to o następne uczciwe wybory będzie bardzo trudno. - Zgadzacie się?",20,542,266,828,22-06-25,207,33,,https://nitter.net/wkrawcz1/status/1936832078202405258#m
11,FeusetteK,"Wstyd przed światem, jak cholera. Bantustan zrobił ""wybory""... Ale są i plusy. 1. Tusk już nigdy nie obejmie niczego, nawet żony (bez osobistych). 2. Trybunał Stanu będzie miał dużo łatwiej. 3. Koń nie mówi mu najważniejszego: kto i na mocy jakich paragrafów beknie za tę Hańbę.",2,112,6,120,22-06-25,278,46,,https://nitter.net/FeusetteK/status/1936926988310294785#m
