id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,PogPsych,"Mają taki burdel jak u nas, tylko Francuzi mają honor, więc rozpiszą nowe wybory, zamiast pierdolić kocopoły w tv, jak Tusk i reszta imbecyli.",0,1,6,7,07-10-25,142,24,,https://nitter.net/PogPsych/status/1975615353842803162#m
2,PawelKrawczyk9,Konstytucja jest AKTEM PRAWNYM A WYBORY DEMOKRATYCZNE POLICZONE SĄ PRZEZ NARÓD I TO JEST FAKT DOKONANY PRZEZ NAS NARÓD POLSKI I NIE PODLEGA NIKOMU TYLKO NARODOWI JAK SIE NIE PODOBA TO PROSZE O REFERENNDUM I WRUCIMU DO WYBORÓW PREZYDENTA AMEN AMEN AMEN BÓG W NAS,0,0,0,0,07-10-25,261,45,,https://nitter.net/PawelKrawczyk9/status/1975624353053385212#m
3,Aleks_z_Gryfa,"Szybko przepalono zaufanie wyborców. Wystarczyło być hamulcowym - ustaw o liberalizacji aborcji nie ruszamy, bo wybory, tej czy tamtej ustawy nie będziemy procedować, bo i tak Duda nie podpisze... Wystarczyły Końskie, kolacje u Bielana i entuzjazm poszedł... w piz....u.... I to między innymi dlatego, że ktoś ma większe ambicje niż możliwości. Przypominam, że był czas, że niewielu potrzebowało zaproszenia do oglądania obrad Sejmu. Dziś analizujemy, czy koalicja przetrwa - to jest mniej więcej tyle, co zastanawianie się, czy obywatelski wysiłek, przywrócenia demokratycznych standardów w kraju miał sens, bo znowu ktoś ma ""ambicje"".",0,53,7,60,07-10-25,636,92,,https://nitter.net/Aleks_z_Gryfa/status/1975494701777113571#m
4,Andrzej_JokeR,Czyli kolejne wybory i Tusk na bruku. Super,0,0,0,0,07-10-25,43,8,,https://nitter.net/Andrzej_JokeR/status/1975623967793873138#m
5,MarekBrzeg,"Ryszard Petru: ""Ta Koalicja rządowa faktycznie nie spełniła wielu obietnic wyborczych z 2023 roku. Ale na wybory 2027 nie powinniśmy obiecywać tego samego, tylko trzeba wymyśleć coś innego"". - Coś innego, czego też nie zrealizujemy! 😆",8,222,34,264,06-10-25,234,36,,https://nitter.net/MarekBrzeg/status/1975256172752965915#m
6,marcingielzak,"Według ""Le Canard Enchaîné"" prefekci otrzymali informację, aby być gotowi na wybory parlamentarne we Francji na 23-26 listopada. To kolejne przesłuchy wskazujące na to, że Macron rozwiąże Zgromadzenie Narodowe, choć nic jeszcze oficjalnie nie ogłoszono.",2,3,3,8,07-10-25,253,35,,https://nitter.net/marcingielzak/status/1975606751371083947#m
7,BostonTea84,"Najważniejszym osiągnięciem drugiej kadencji Trumpa jest to, że biali ludzie wreszcie zaczynają zauważać skalę zdziczenia murzynów w USA i obnażać patologie wymiaru sprawiedliwości, który wypuszcza tych troglodytów na wolność. Wybory w demokracji mają znaczenie.",2,111,24,137,07-10-25,262,34,,https://nitter.net/BostonTea84/status/1975545564604604457#m
8,ANNA17846471,Kiedy odbyĺy się ostatnie wybory w Palestynie?,0,0,0,0,07-10-25,46,7,,https://nitter.net/ANNA17846471/status/1975623326740705518#m
9,AdamAdam4949,"KO i koalicjanci muszą wygrać wybory w 2027r, bo w razie rządów PiS z Konfederacją zaprzepaścimy wszystko co osiągnęliśmy po 1989 r. Wyprowadzą nas z Unii i poprowadzą w objęcia Putina. Tego chcecie dla siebie i dla swoich dzieci drodzy obrażeni na rząd demokraci? Myśilmy szerzej",0,39,5,44,07-10-25,280,46,,https://nitter.net/AdamAdam4949/status/1975535315143319718#m
10,PrawusKris2005,Rafał Trzaskowski wygrał wybory prezydenckie zarówno z Andrzejem Dudą jak i z Karolem Nawrockim tylko PiS ukradł zwycięstwo 😅,0,0,0,0,07-10-25,125,19,,https://nitter.net/PrawusKris2005/status/1975622719053144160#m
