id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,JanKanthak,Ten szur miał być autorytetem podważającym wybory prezydenckie w Polsce… 🤡,1,174,77,252,09-09-25,74,11,,https://nitter.net/JanKanthak/status/1965321848268488836#m
2,N3xtovsky,"""Idźcie na wybory, głosujcie, ale nie na Trzaskowskiego."" Tylko ktoś na tyle upośledzony intelektualnie, że ma problemy ze zrozumieniem czegoś jak mu nie jest wytłumaczone wprost może myśleć, że Mentzen nie poparł Nawrockiego.",0,0,0,0,09-09-25,226,33,,https://nitter.net/N3xtovsky/status/1965397372286238939#m
3,agnes51235072,"Jeśli ma dojść do rozliczeń to współpraca Żurka i Banasia będzie owocna. Dwóch twardych facetów, którzy się nie boją PiS. A jeśli wymienicie na kandydata Hołowni, to nigdy do tych rozliczeń nie dojdzie, a co zatem przegracie następne wybory.",0,18,7,25,09-09-25,241,39,,https://nitter.net/agnes51235072/status/1965386299084550337#m
4,grzegorzchyl,"On już wie, że jego partia ponownie sfałszuje wybory jak w 2014.",0,0,0,0,09-09-25,64,12,,https://nitter.net/grzegorzchyl/status/1965397330309661162#m
5,grzegorz327,"Koalicja sie nie rozpadnie bo posłowie Hołowni doskonale sobie zdają sprawę że drugi raz mogli by sie do sejmu nie dostać, gdyby wybory odbyły sie teraz. Chyba że liczą na to, że dostali by się z list pisu. Więc byli by idiotami. Na co może akurat liczyć Hołownia.",0,0,0,0,09-09-25,264,48,,https://nitter.net/grzegorz327/status/1965397256989032811#m
6,takaona167,"Jeżeli odwołają Mariana Banaś z tej funkcji ,a przeforsują kandydata Hołowni, przegrają wybory w 2027 roku. Bo my na dużo spraw oczy przymykamy,ale są granice.",0,4,0,4,09-09-25,159,25,,https://nitter.net/takaona167/status/1965306881276252235#m
7,meg_of_wickham,"To co to za władza, co to za silny premier jeśli daje się za każdym razem szantażować mikro partyjce, to teraz będzie robił wszystko co Hołownia mu każe? Przecież w ten sposób już przegrał wybory!",0,0,0,0,09-09-25,196,35,,https://nitter.net/meg_of_wickham/status/1965397154459242784#m
8,WojciechSL,"Wybory niby za 2,5 roku, a on ""nagle"" wyskakuje z takimi deklaracjami. Ciekawe.",0,0,0,0,09-09-25,79,13,,https://nitter.net/WojciechSL/status/1965397063791001921#m
9,tees_06,"Po tym jak robiła ok. 50 ankiet czy Trzaskowski wygra wybory, dochodzę do wniosku, że ona to musi lubić...",0,0,0,0,09-09-25,106,19,,https://nitter.net/tees_06/status/1965397024762954008#m
10,18elcia18,"Jak Haładuj zostanie przez nich wybrany na szefa NIK, stracą mój głos. Przestanę również namawiać, agitować, przypominać, dowozić na wybory. Zostanę w domu i chyba nie będę jedyna, niestety.",0,4,0,4,09-09-25,190,29,,https://nitter.net/18elcia18/status/1965313168785494527#m
11,swiat_nie_spi,Podsumowanie Tygodnia #98: Chiny🇨🇳 - Rosja🇷🇺: obligacje Japonia🇯🇵 - Ishiba i sankcje Francja🇫🇷 - upadek rządu Norwegia🇳🇴: wybory Tajlandia🇹🇭 i Nepal🇳🇵 Zapraszam serdecznie 🙂 Link do wsparcia kanału w komentarzu 🙂 piped.video/watch?v=EVBHp9A2…,0,3,1,4,09-09-25,242,32,,https://nitter.net/swiat_nie_spi/status/1965393650281844953#m
12,RC7011,"JPDL.MAM JUZ DOŚĆ TEJ JEBANEJ POL. POLITYKI,TO CO TERAZ ODPIERDALA TUSK TO NIESTETY ALE MI Z TYM NIE PO DRODZE.NIECH ROBIĄ CO CHCĄ,NIECH SIĘ ŻRĄ,NIECH ROBIĄ WAŁKI W DUPIE TO MAM.SZKODA NERWÓW.NIE ZA TYM GŁOSOWAŁEM więcej już na żadne wybory nie pójdę.Nie będą mnie w chuja robić",0,0,0,0,09-09-25,278,47,,https://nitter.net/RC7011/status/1965396720097091598#m
13,TG00885811,"Donosy na Polskę, szczucie za granicą- to wszystko robiło i robi PO. To wy ubliżaliście polakom, kiedy przegraliście wybory w 2015 i następne, to wy biegaliście do Brukseli, krzycząc że w Polsce zagrożona są wasze koryta. Wasze miejsce towarzyszu jest na śmietniku historii",0,0,0,0,09-09-25,273,43,,https://nitter.net/TG00885811/status/1965396573787205700#m
14,HenrykPing42638,"Kropiwnicki, wy też niczego się od zdrajcy Hołowni nie nauczyliście. Czym on wpływa na was. On dąży do wsadzenie na szefa NIK kumpla Morawieckiego z przyklepaniem Koalicji 15X. Jest dobry Banaś, a wam przeszkadza. Róbcie tak dalej, a zbliżające się wybory przegracie z kretesem.",0,0,0,0,09-09-25,278,44,,https://nitter.net/HenrykPing42638/status/1965396461300162792#m
15,KrysiaG61,Od kiedy to wybory przeprowadza premier?,0,0,0,0,09-09-25,40,6,,https://nitter.net/KrysiaG61/status/1965396286632591776#m
16,tvn24,Po przeliczeniu 100 procent głosów w wyborach parlamentarnych w Norwegii wygrała centrolewicowa Partia Pracy. tvn24.pl/swiat/norwegia-cent…,0,12,4,16,09-09-25,139,15,,https://nitter.net/tvn24/status/1965275976423616820#m
17,EwaWoszczynska,"Premier upadł na głowę, jest marionetką w ręku zdrajcy Hołowni. I jest to dowód że obietnice rozliczeniowe złodziejstwa PiS to wyborcza ściema. Najpierw klepnął niepoliczalnego Batyra a teraz całkowicie zlekceważył swój elektorat. To były moje ostatnie wybory.",0,4,7,11,09-09-25,260,37,,https://nitter.net/EwaWoszczynska/status/1965386705839816901#m
18,Dagmara84915493,"Niech mi ktoś powie, że te wybory nie były skręcone",0,2,0,2,09-09-25,51,10,,https://nitter.net/Dagmara84915493/status/1965394935609463264#m
19,JanKanthak,Ten szur miał być autorytetem podważającym wybory prezydenckie w Polsce… 🤡,1,174,77,252,09-09-25,74,11,,https://nitter.net/JanKanthak/status/1965321848268488836#m
20,swiat_nie_spi,Podsumowanie Tygodnia #98: Chiny🇨🇳 - Rosja🇷🇺: obligacje Japonia🇯🇵 - Ishiba i sankcje Francja🇫🇷 - upadek rządu Norwegia🇳🇴: wybory Tajlandia🇹🇭 i Nepal🇳🇵 Zapraszam serdecznie 🙂 Link do wsparcia kanału w komentarzu 🙂 piped.video/watch?v=EVBHp9A2…,0,3,1,4,09-09-25,242,32,,https://nitter.net/swiat_nie_spi/status/1965393650281844953#m
21,agnes51235072,"Jeśli ma dojść do rozliczeń to współpraca Żurka i Banasia będzie owocna. Dwóch twardych facetów, którzy się nie boją PiS. A jeśli wymienicie na kandydata Hołowni, to nigdy do tych rozliczeń nie dojdzie, a co zatem przegracie następne wybory.",0,18,7,25,09-09-25,241,39,,https://nitter.net/agnes51235072/status/1965386299084550337#m
22,DjabolS,Widocznie premier postanowił przegrać wybory parlamentarne w 2027 r. Człowiek PiS-u na szefa NIK jako kandydat PO? Nie wierzę. I to jeszcze o niejasnych powiązaniach z Rosją i Białorusią.,0,0,0,0,09-09-25,187,29,,https://nitter.net/DjabolS/status/1965395738218954967#m
23,JanMolskiIII,"Wyobraźcie sobie, że ten facet jeszcze w czerwcu robił inbe o wybory xD",2,35,23,60,09-09-25,71,13,,https://nitter.net/JanMolskiIII/status/1965350695361806724#m
24,DPawelczykW,"To jest jakiś kabaret. Zobaczymy, kto się zgłosi do roli rzecznika-błazna. Nadaktywność ministra wskazuje, że może wiedzieć coś, czego inni nie wiedzą czyli, że szybko zbliżają się wybory.",0,56,3,59,08-09-25,188,28,,https://nitter.net/DPawelczykW/status/1965118219364303238#m
25,patryyys,"Świetnie, zróbmy mierne wybory w ich grach jeszcze mniej znaczącymi xd",0,0,1,1,09-09-25,70,11,,https://nitter.net/patryyys/status/1965395607616688596#m
26,WildPatryk,Nie dziesięciu a dziewieciu. @pesabydgoszcz potrzebuje wg słów @PiotrMalepszak 7 lat na dostawę pociagów KDP250. Żeby jednak zamówić te pociagi trzeba wyciać pewien postkolonialny nowotwór. Do tego służą wybory a te bedą za 2 lata. I tylko dlatego za dziewięć a nie siedem lat.,0,22,14,36,08-09-25,277,44,,https://nitter.net/WildPatryk/status/1964955770178666764#m
27,jeicaM70,"Czy dogadany politycznie kandydat PiS na prezesa NiK, po przyklepaniu fałszerstwa wyborczego, wystarczy? Czy to są dalej te szachy 5D Tuska? Kiedy wy ludzie przyjmiecie do wiadomości, że oni wszyscy robią nas w ch***? Nikt nie odpowie za 8 lat PiS, ani za sfałszowane wybory ani za Get bank czy inne afery.",0,1,0,1,09-09-25,306,52,,https://nitter.net/jeicaM70/status/1965394250268340404#m
28,CasualeQ,"Idźcie na emeryturę i przestańcie chodzić na wybory, po co 😉 Wierzycie tylko w PiS albo w PO nie marnujcie nam dekady życia, cieszcie się ostatnimi latami życia odejdźcie z tego świata z godnością.",0,0,0,0,09-09-25,197,34,,https://nitter.net/CasualeQ/status/1965395454075830303#m
29,bot_web7465,"Rządzą prokuratorzy PiS, Bielan, Matecki, Kaczyński i Morawiecki. Tusk tylko trwa i stara się dotrwać do wyczerpania pieniędzy z KPO jak się skończą będą wybory. Do tego czasu nikt z PiS nie zostanie rozliczony w ramach układu międzypartyjnego o nietykalności wzajemnej",0,0,0,0,09-09-25,269,41,,https://nitter.net/bot_web7465/status/1965395425885904931#m
