id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,5ER10USLY,"Tam też się tak obrzucają gównem pod wybory, jak w PL?",0,0,0,0,08-09-25,54,11,,https://nitter.net/5ER10USLY/status/1965089508166438932#m
2,ZagrobelnyMarek,"Minął miesiąc od nielegalnego zaprzysiężenia gościa, który prawdopodobnie nie został wybrany prezydentem. Polska jako jedyny kraj w Europie ma Alfonsa RP, a władza to akceptuje. Powtórzyć wybory!!!",10,441,1076,1527,07-09-25,197,27,,https://nitter.net/ZagrobelnyMarek/status/1964560770764825017#m
3,miloszlodowski,"Nie chcę Cię martwić Wojtku ale od tego jest @NASK_pl ale chyba tak bardzo się zakopali w śledzeniu nielegalnej ingerencji w polskie wybory, że do tej pory się nie odkopali",1,7,0,8,08-09-25,172,30,,https://nitter.net/miloszlodowski/status/1965071544172114026#m
4,DrHoobertCK,Wiecie czemu Stanowski jest dla nich taki groźny…? Bo trafia do młodych… A oni ostatnie wybory parlamentarne wygrali właśnie dzięki młodym… Republika tego nie ma… więc spróbują zrobić wszystko co tylko możliwe by Stanowskiego powstrzymać… Schnepf to początek…,2,97,23,122,08-09-25,259,38,,https://nitter.net/DrHoobertCK/status/1965014413729313130#m
5,MichalRMK,Znaczy nie chodzić na wybory?....,0,0,0,0,08-09-25,33,5,,https://nitter.net/MichalRMK/status/1965089155052155231#m
6,kachor220,prawda taka ze zasłużyliśmy. ruskie wygrywajo wybory w ciemnogrodzie od 10 lat . czekamy na przedterminowe.,0,0,0,0,08-09-25,107,16,,https://nitter.net/kachor220/status/1965089140665704517#m
7,pisorgpl,"💬 Europoseł PiS @AdamBielan: 17 marca 2023 w Bytomiu, lider ówczesnej opozycji, zaatakował ubiegającego się o ponowny wybór D. Trumpa i oskarżył go o zdradę i przestępstwo. Wtedy można było założyć najmniej złą wersję, że D. Tusk nie spodziewał się, że D. Trump wygra wybory i wróci do Białego Domu. Teraz, kiedy D. Tusk jest premierem, a D. Trump jest przywódcą kraju, od którego zależy nasze bezpieczeństwo, Tusk mówi na piątkowej konferencji, że nie żałuje żadnych słów. Tego nie da się wytłumaczyć w żaden racjonalny sposób. Tusk nie tylko nie przeprasza, ale de facto potwierdza swoje słowa. On zarzucił prezydentowi Trumpowi zdradę, która w USA zagrożona jest karą śmierci. Do dzisiaj nie przedstawił cienia dowodu, który mógłby podeprzeć jego zarzuty. Nie możemy zbudować w pełni dobrych i partnerskich relacji z USA, jeżeli na czele polskiego rządu stoi ktoś, kto fałszywie oskarża prezydenta USA o zdradę.",6,58,83,147,08-09-25,914,145,,https://nitter.net/pisorgpl/status/1964974935987957799#m
8,OnetWiadomosci,Czeski pomysł na kryzys amunicyjny Ukrainy zyskał międzynarodowe poparcie. Czy nadchodzące wybory zmienią bieg wydarzeń? #swiat #czechy #inwazjarosjinaukraine #petrpavel #andrejbabisz #europa #usa #bronamunicja #ukrainaukraincy #przemyslzbrojeniowy brnw.ch/21wVqJ7,0,2,0,2,03-09-25,264,26,,https://nitter.net/OnetWiadomosci/status/1963225694894268717#m
9,kubaVleg,"Perczi, pracowanie za jakieś 5k netto w kołchozowni czeskiej, w jakimś hotelu pracowniczym, który wygląda jak obóz koncetracyjny, mieszkając w pokoju z ćpunem i pijakiem, nie jest czymś normalnym. Wróć do Polski i ogarnij w końcu życie, bo twoje wybory są po prostu niesamowite.",0,0,1,1,08-09-25,278,44,,https://nitter.net/kubaVleg/status/1965088907089088700#m
10,AdamAdam4949,"Jestem pewien że wygrał Trzaskowski. Wynika to z rozmów ze znajomymi ze wsi. Należało głosy przeliczyć ponownie, bo podstawa do tego była bardzo mocna. W razie stwierdzenia rażących nieprawidłowości należało wybory powtórzyć. Tego wymagały zasady demokratycznego państwa prawa.",2,100,24,126,08-09-25,277,38,,https://nitter.net/AdamAdam4949/status/1964979191142879316#m
11,GorgoJanek,Wybory będą powtórzone. Nie słyszałeś? Wszędzie ogłaszali. Powtórzone wybory odbędą się za 5 lat,0,0,0,0,08-09-25,96,14,,https://nitter.net/GorgoJanek/status/1965088799333183591#m
12,Grzegor70212394,"Prószyć temat a przez tygodnie zapraszać outsiderów typu Marcinkiewicz, Piątek itd i wtlaczac opinii publicznej do głów farmazony o tym że jakieś nieznane siły sfałszowały wybory to nie jest dziennikarstwo. A Kurski za to co zrobił z TVP powinien być objęty infamia na zawsze.",0,0,0,0,08-09-25,276,44,,https://nitter.net/Grzegor70212394/status/1965088586354868410#m
13,kachor220,ale ruskie są już u nas od wojny a wladze przejely 10 lat temu i skutecznie wygrywaja kazde wybory... co tam odbudowywać? mieszkanie po osraytku ?,0,0,0,0,08-09-25,146,26,,https://nitter.net/kachor220/status/1965088142391955655#m
14,wixadixa11,To w sumie tak jak wy. Caly czas nie rozumiecie ze przegraliscie wybory przez rozkułaczanie przedsiebiorcow i rozdmuchiwanie socjalu🤭,0,0,0,0,08-09-25,133,19,,https://nitter.net/wixadixa11/status/1965087990272938277#m
