id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,CitizenGO_PL,"🗳️ Czy uważasz, że wybory prezydenckie w Polsce zostały sfałszowane?",20,498,133,651,27-06-25,68,10,,https://nitter.net/CitizenGO_PL/status/1938614145496072387#m
2,AdrianCarton_,"Kiedy te plakaty się pojawiły? Przecież wybory samorządowe dopiero co się odbyły. Ktoś niezłego kapiszona odpalił, ciekawe czy beknie",0,0,0,0,28-06-25,133,19,,https://nitter.net/AdrianCarton_/status/1939033460930117888#m
3,BozenaBonnie,"Nie jestescie partia demokratyczna,bo tak naprawde nie interesuje was , kto wygral wybory. Nie ma dowodow ?Jak bez ponownego liczenia maja byc ? Miliony wyborcow zostalo oszukanych , bo nie wiedza jaka jest prawda .Jestescie zaklamani i nie chodzi wam o Polske.Odejdzcie w niebyt.",0,0,0,0,28-06-25,280,44,,https://nitter.net/BozenaBonnie/status/1939033424389390542#m
4,pisorgpl,"🇵🇱 Musimy mieć rząd naprawdę bardzo wysokiej klasy i jesteśmy w stanie tego dokonać. Dlatego, w 2027 r. musimy wygrać wybory. Niech żyje Polska! - Prezes PiS J. Kaczyński @OficjalnyJK. #ZawszeZaPolską",13,301,125,439,28-06-25,200,31,,https://nitter.net/pisorgpl/status/1938940372433936717#m
5,_Afraniusz,"Właśnie o to chodzi. Nie o to, że wybory sfałszowano, tylko że ujawniono żenujący proceder lekceważenia głosów wyborców. Co za różnica, czy tysiąc głosowało na tego, czy tamtego? W ten sposób odebrano ludziom wiarę w moc ich głosu i bezczelnie wyśmiano podstawy demokracji.",1,96,25,122,28-06-25,273,43,,https://nitter.net/_Afraniusz/status/1938923499667554356#m
6,FirmaMalaMi,"Cała Polska źle zrozumiała Manowską mówiącą o tym, że nie ma interesu żeby wybory wygrał Trzaskowski. Ona miała na myśli to, że na kolejne posiedzenia nasmaży placków ziemniaczanych 😉 Żenada @SN_RP_ a Kraśko, szacun, dyplomatycznie zaorany uzurpator z metra 🤣 #PrzeliczyćGłosy",2,19,3,24,28-06-25,276,41,,https://nitter.net/FirmaMalaMi/status/1939023667553349926#m
7,RMF24pl,Sąd Najwyższy jednym postanowieniem rozstrzygnął los ok. 40 tysięcy protestów wyborczych złożonych po ostatnich wyborach prezydenckich. rmf24.pl/raporty/raport-wybo…,24,44,145,213,28-06-25,165,17,,https://nitter.net/RMF24pl/status/1938960442795151638#m
8,tomczecho21,"Prawica wygra wybory, najpierw podpisujemy umowy handlowe z USA potem renegocjujemy traktaty unijne, śmiejemy się z lewackiej unii i żyjemy 💪💪💪 Jeszcze będzie pięknie 🥹🤘💪🇵🇱🇵🇱🇵🇱🤘🤘🤘",1,0,8,9,27-06-25,179,25,,https://nitter.net/tomczecho21/status/1938625154407428363#m
9,SedziaD30823,Ale tu nie ma co wyć . Trzaskowski był jeszcze gorszym kandydatem .A to z tego względy że On jednoznacznie kojarzy się z tęczowym lewactwem .I na obecny czas w PL. taki kandydat nie ma szans wygrać wybory na Prezydenta .,0,0,0,0,28-06-25,220,41,,https://nitter.net/SedziaD30823/status/1939033257355440343#m
10,Gameover1920,"Oto Mateusz Kijowski- Założyciel Komitetu Obrony Demokracji, skazany prawomocnym wyrokiem w sprawie Afery Fakturowej w KOD. Mateusz chcę zostać nowym przywódcą, zamierza założyć własną partię i wygrać wybory parlamentarne w 2027r! 👇",5,85,118,208,28-06-25,232,32,,https://nitter.net/Gameover1920/status/1938936425472573534#m
11,KasiakMarek,"Przez te 50 lat wszyscy wiedzieli, że referendum i wybory do Sejmu ustawodawczego komuniści sfałszowali. Według instrukcji sowieckich doradców. Oni się z tym zbytnio nie kryli. Profesor dotarł do dokumentów, które te fałszerstwa potwierdziły.",0,5,0,5,27-06-25,242,34,,https://nitter.net/KasiakMarek/status/1938622103634444755#m
12,gospodaszz,Co takiego??????????????????????? A on przejął ten urząd siłą czy jak? To chyba wybory były? 🤔,0,0,0,0,28-06-25,94,15,,https://nitter.net/gospodaszz/status/1939033194872922462#m
13,michal_skos,"Przez takie komentarze, przepierdzielicie kolejne wybory. Zero merytoryki tylko musi być jedna racja. Dramat",0,0,0,0,28-06-25,108,14,,https://nitter.net/michal_skos/status/1939033192155038097#m
14,Rafi197403,"Jednak to nie kandydat, a otoczenie przegrało wybory.",0,0,0,0,28-06-25,53,8,,https://nitter.net/Rafi197403/status/1939033186337447937#m
15,ttxyn1,Ostatnio najśmieszniejszą rzeczą jaką słyszałem od Manowskiej i Izby Nadzwyczajnej SN to że... no tak konstytucja przewiduje uchwałę unieważniającej wybory ale nie ma procedur jak ją podjąć. 🤣🤣🤣,0,0,0,0,28-06-25,194,28,,https://nitter.net/ttxyn1/status/1939033185490178491#m
16,Mir__Tweet,"Miejmy nadzieję, że wybory 2027 okażą się projektem realizującym likwidacje kadencyjności PSLu w Sejmie.",0,0,0,0,28-06-25,104,14,,https://nitter.net/Mir__Tweet/status/1939033150677570039#m
17,Pioter_Pit,"Ukradną następne wybory tak, jak ukradli te. Tym łatwiej, że będą przy władzy.",0,0,0,0,28-06-25,78,13,,https://nitter.net/Pioter_Pit/status/1939033130515448018#m
18,pisorgpl,"🇵🇱 Musimy mieć rząd naprawdę bardzo wysokiej klasy i jesteśmy w stanie tego dokonać. Dlatego, w 2027 r. musimy wygrać wybory. Niech żyje Polska! - Prezes PiS J. Kaczyński @OficjalnyJK. #ZawszeZaPolską",13,301,125,439,28-06-25,200,31,,https://nitter.net/pisorgpl/status/1938940372433936717#m
19,MurzynfrogXXX,"Można się śmiać... Ale bracia kamraci uratowali nam wybory prezydenckie. Zaangażowanie w ""przekręt wybroczy"" Braci Kamraci i twierdzenie, że to oni fałszowali wybory to było już zbyt wiele nawet dla najtwardszych silniczków. A najsmutniejsze jest to, że Jaszczur i Ludwiczek nawet nie wiedzą, że uratowali wybory i zostali bohaterami nagłówków w całej Polsce 😭",9,736,235,980,27-06-25,360,54,,https://nitter.net/MurzynfrogXXX/status/1938595100243714420#m
20,pisorgpl,"💬 Prezes PiS J. Kaczyński @OficjalnyJK: W 2027 r. trzeba wygrać wybory i stworzyć dobry rząd, bo dzisiaj Polska jest niszczona. Jako nasza formacja, mamy w tej chwili dobry wiatr. Trzeba naszą partię rozbudowywać. Potrzebujemy dobrego programu. Musimy podjąć wielką akcję budowy programu dla Polski. To musi być program oparty na prostych zasadach: jest naród Polski, połączony więzami solidarności, a solidarność musi wynikać ze sprawiedliwości. Naród musi być czymś realnym. Musi mieć własne, suwerenne i praworządne państwo. Musimy wprowadzić do naszego konstytucyjnego systemu takie zabezpieczenia. #ZawszeZaPolską",5,119,16,140,28-06-25,618,86,,https://nitter.net/pisorgpl/status/1938931248258269345#m
21,FirmaMalaMi,"Cała Polska źle zrozumiała Manowską mówiącą o tym, że nie ma interesu żeby wybory wygrał Trzaskowski. Ona miała na myśli to, że na kolejne posiedzenia nasmaży placków ziemniaczanych 😉 Żenada @SN_RP_ a Kraśko, szacun, dyplomatycznie zaorany uzurpator z metra 🤣 #PrzeliczyćGłosy",2,20,3,25,28-06-25,276,41,,https://nitter.net/FirmaMalaMi/status/1939023667553349926#m
22,GregParis75017,"Przepraszam że zapytam PKW czy SN, bo jako obywatel Rzeczpospolitej Polskiej chciałbym wiedzieć z jaką ilością i przewagą głosów Karol Nawrocki wygrał wybory prezydenckie? Przypomnę tylko że dokładny wynik musi być podany do opinii publicznej co do głosu! Dziękuję! 👊",0,90,47,137,28-06-25,267,40,,https://nitter.net/GregParis75017/status/1938966634804195832#m
