id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,MrCactus369,"Zabawne jest to, że nikt nie wie ile głosów otrzymał Nawrocki, a wszyscy wiedzą kto wygrał wybory.",0,0,1,1,19-08-25,98,17,,https://nitter.net/MrCactus369/status/1957688053373304984#m
2,amazgula,"Jesteśmy pod agresją współczesnej Targowicy. To układ polityczno propagandowy Putina, Watykanu i PiS-zdrajców Polski za władzę. Oto kolejne potwierdzenia, które przytaczam już 8 lat, a agentura trzyma się świetnie. Ostatnio dokonała zamachu na wybory i pałac sutenerski staje się ich główną siedzibą.",0,7,0,7,20-08-25,300,42,,https://nitter.net/amazgula/status/1958090585136337347#m
3,Vito82488734,"I między innymi o tym były te październikowe wybory. Najogólniej o tym, by szmatławe czasy nazywać normalnością.",0,21,5,26,20-08-25,112,17,,https://nitter.net/Vito82488734/status/1958052463195357343#m
4,PaniNaObcasach,"Skoro mówimy o stanie finansów publicznych, to proponuję panu @NawrockiKn krótką ściągę: • Fundusz Sprawiedliwości – 200 mln • Wybory kopertowe – 70 mln • Respiratory Szumowskiego – 200 mln • NCBR – 230 mln • RARS – 500 mln • Ostrołęka – 6 mld • Willa Plus – 40 mln • PCK – 3 mln • Ociepa – 4 mln • Szydło – 83,8 mln • Odra – 150 mln • Taśmy Obajtka – 1,4 mln • Fuzja Orlenu – 4 mld • Orlen Trader – 1,5 mld • Rydzyk – 427,6 mln • Sakiewicz – 150 mln • KNF – 40 mln Tu są pieniądze Polaków.",0,50,4,54,19-08-25,490,108,,https://nitter.net/PaniNaObcasach/status/1957913017229930528#m
5,KaziSmolinski,"Tusk jest ogrywany za każdym razem. Europa go nie szanuje, Trump nawet nie chce z nim rozmawiać, przez niego interesy Polski są spychane na boczny tor. Nie możemy dłużej tego akceptować. Konieczne wybory! Niezwłocznie!",4,66,110,180,19-08-25,218,34,,https://nitter.net/KaziSmolinski/status/1957768623428104644#m
6,Kosiarex211391,"To jest trochę manipulacja, bo punkt widzenia zależy od interesów. Dla jednych to będzie najemnik i zdrajca, dla innych bohater. W praktyce i Legia, i ukraińska armia to w większości prywatne wybory ludzi, a potem każdy dorabia do tego preteksty.",0,0,1,1,20-08-25,246,40,,https://nitter.net/Kosiarex211391/status/1958097528047673353#m
7,Pawel_Malek,"1) marszałek Sejmu nie przejmuje urzędu prezydenta, jedynie wykonuje jego obowiązki gdy ten jest nieobsadzony. To zasadnicza różnica. Przejęcie urzędu masz w USA. Tam wiceprezydent zostaje nowym prezydentem i kończy kadencję. Tutaj masz normalnie rozpisane nowe wybory, a do ich",0,0,1,1,20-08-25,278,40,,https://nitter.net/Pawel_Malek/status/1958097199545589834#m
8,HubnerrMax,"Pamiętam jeszcze te czasy, gdy media Salonu wyśmiewały zapowiedzi Nawrockiego, że pozwie Onet za kłamstwa na jego temat. Na początku twierdzili, że nie pozwie, bo przegra wybory i się przestraszy. Później, że jak wygrał, to nie pozwie, bo po co. A ten po prostu pozwał. xD",8,363,77,448,19-08-25,272,46,,https://nitter.net/HubnerrMax/status/1957756378128204103#m
9,Darekbrzoza,"Ten Jarosław Kaczyński to jest jednak Sigma. Najpierw podrzucił premierowi Donaldowi Tuskowi cytaty z Murańskiego, potem sfałszował wybory prezydenckie, następnie kazał marszałkowi Szymonowi Hołowni przyjąć przysięgę od Karola Nawrockiego, potem rozdał jachty i solaria, aby podłożyć świnię Tuskowi, wcześniej jeszcze nagrał spot z premierem Donaldem Tuskiem na łodzi i podłożył piosenkę o czarnym bogaczu i ""sukach"", do tego opublikował go tego samego dnia, gdy wypuścił do mediów info o finansowaniu jachtów z naszych podatków. A teraz zakazał Donaldowi Trumpowi gadać z premierem Tuskiem i nakazał mu gadać z Karolem Nawrockim. Jak znacie kogoś bardziej sprawczego to ja nie wiem... 76 letni poseł opozycji. Z nimi nie trzeba rywalizować, im wystarczy nie przeszkadzać! 😀😀😀 za Sylwester Em Wiśniewski",6,478,44,528,18-08-25,803,117,,https://nitter.net/Darekbrzoza/status/1957462609264832967#m
10,AdamSuraj14,"Swoją drogą, każda lewicowa partia, która chce zrealizować swój program polityczny i wygrać wybory powinna czym prędzej odstawić MMT. Całkiem lubię taki tekst na Jacobinie o tym jacobin.com/2019/02/modern-m…",0,0,0,0,20-08-25,207,28,,https://nitter.net/AdamSuraj14/status/1958096161262223558#m
11,f_f189195,"Prezydent, który robi 50%+, może przepchnąć też i nową konstytucję (wybory prezydenckie połączone z referendum konstytucyjnym? Nie wiem czy to prawnie możliwe).",0,0,1,1,20-08-25,160,22,,https://nitter.net/f_f189195/status/1958095864557179332#m
12,JozefStepak,"Kto odwalił kawał dobrej roboty, może to ktoś z rosyjskiego wpływu w Polsce? PIS wygrał przecież wybory I pozwolił żeby zagranica utworzyła nam rząd? To Prezydent Duda zaprzysiężył zagraniczny rząd? Nie powinien za to stanąć przed Trybunałem Stanu?",0,0,1,1,20-08-25,248,38,,https://nitter.net/JozefStepak/status/1958095783095320862#m
13,M4rekZima,"Nie musiał tego robić. Polacy i tak pokazali wyborem Karola Nawrockiego na prezydenta , że nie chcą lewicowo komunistycznej ideologii z UE. Wybory parlamentarne tylko zamkną już ten temat na najbliższe lata.",0,0,0,0,20-08-25,207,32,,https://nitter.net/M4rekZima/status/1958095406815957071#m
14,BaranowskaKam,"@LukasPawlowski: - Gdyby wybory były dzisiaj albo za tydzień, to uważam, że Koalicja Obywatelska by je wygrała. Z prostego powodu: pozjadała już mniejszych koalicjantów. A PiS ma u boku bardzo silną Konfederację, Brauna i te głosy prawicowe się podzielą. To by się skończyło jak w 2023, czyli KO wygrałaby wybory, ale nie mogłaby rządzić, bo to prawica miałaby większość. Więcej w @Int_Wydarzenia wydarzenia.interia.pl/kraj/n…",0,0,0,0,20-08-25,426,63,,https://nitter.net/BaranowskaKam/status/1958095100463976709#m
15,ANieWydajeMiSie,"Ale pomogę Pani, invitro i telefon zaufania. Poza tym ciągłe obietnice, których nie dotrzymuje. Zaiste wybory w 2027r. będą ciekawe 🤭",0,0,1,1,20-08-25,133,21,,https://nitter.net/ANieWydajeMiSie/status/1958094925481885965#m
16,BaranowskaKam,"- Są dziś dwa scenariusze, którymi można coś zrobić. Albo zmiana premiera, całkiem nowa twarz, nowy kierunek, jakiś reset. Albo wcześniejsze wybory. Żeby to pierwsze zadziałało, Donald Tusk musiałby realnie komuś oddać władzę. I teraz pytanie, co woli Donald Tusk - zachować władzę i zrobić wcześniejsze wybory czy oddać władzę, nie mając żadnej gwarancji sukcesu. @LukasPawlowski w @Int_Wydarzenia",0,0,1,1,20-08-25,398,58,,https://nitter.net/BaranowskaKam/status/1958094909744800132#m
17,HubnerrMax,"Pamiętam jeszcze te czasy, gdy media Salonu wyśmiewały zapowiedzi Nawrockiego, że pozwie Onet za kłamstwa na jego temat. Na początku twierdzili, że nie pozwie, bo przegra wybory i się przestraszy. Później, że jak wygrał, to nie pozwie, bo po co. A ten po prostu pozwał. xD",8,363,77,448,19-08-25,272,46,,https://nitter.net/HubnerrMax/status/1957756378128204103#m
18,nostromo_eight,"Jakiego czasu Panie Premierze? Jakiegokolwiek języka obcego to on się nie nauczy. Ten gość to wstyd dla Polski. Poza tym 10 milionów Polaków uważa, że wygrał wybory dzięki wielkiemu oszustwu wyborczemu. Człowiek, który co chwilę coś wciąga ma nas reprezentować? A jak się zaćpa?",0,2,2,4,20-08-25,278,44,,https://nitter.net/nostromo_eight/status/1958080600935444700#m
19,FX1197,"Panie Mecenasie, w tym momencie brakuje nam zupełnie wyobraźni, by zdać sobie sprawę, ile nas będą kosztować te wybory prezydenckie i zaniechania, w sprawie ustalenia prawdziwego ich wyniku. A koszty już ponosimy.",0,7,0,7,18-08-25,213,32,,https://nitter.net/FX1197/status/1957527790548578663#m
