id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,JkmMikke,"Naprawdę? 28 protestów wyborczych? To najmniej od 30 lat, jeśli chodzi o wybory prezydenckie. Dla porównania - w 2020 roku było ich prawie 6 tysięcy. Mówienie o sfałszowanych wyborach, to utrata kontaktu z rzeczywistością.",38,1508,159,1705,09-06-25,222,34,,https://nitter.net/JkmMikke/status/1932136026270732680#m
2,MacVVilk,"I kolejna analiza: tym razem różnica w liczbie głosów RT-KN w obu rundach, w poszczególnych komisjach IDEALNA zależność z dokładnością 95%. Widać kilka odchyleń działających w obie strony+ kilka wielkomiejskich komisji z extra mobilizacją dla RT. I tyle WYBORY BYŁY UCZCIWE‼️",15,367,54,436,09-06-25,275,41,,https://nitter.net/MacVVilk/status/1932133611836473362#m
3,JacekPietrusza,"W ten sposób oszuści przegrywają wybory. Teraz kolej na największego oszusta w dziejach Polski, rudowłosego dziada.",0,0,0,0,10-06-25,115,16,,https://nitter.net/JacekPietrusza/status/1932333362020278508#m
4,JSaryuszWolski,“Żadne zagraniczne mocarstwo nie ingerowało bardziej rażąco w wybory prezydenckie w Polsce niż UE.” ⬇️ europeanconservative.com/art…,20,1441,52,1513,09-06-25,132,16,,https://nitter.net/JSaryuszWolski/status/1932002333208051861#m
5,CDzwoni,"Nikomu się jeszcze nie nasunął rzeczywisty cel Tuska, Giertycha i reszty. Chodzi o ośmieszenie idei fałszerstw wyborczych, protestów itd. Za dwa lata rząd naprawdę sfałszuje wybory na wielką skalę. Będziemy wtedy protestować, ale nikt tego na świecie nie potraktuje poważnie. Ursula pogratuluje Tuskowi w poniedziałek rano i będzie przybite. Niestety.",7,258,74,339,10-06-25,351,50,,https://nitter.net/CDzwoni/status/1932290766056956294#m
6,KStrungows94888,"Moim zdaniem,nieważne czy ilość głosów jest wystarczająca by unieważnić wybory, ważne jest że ILOŚĆ PRZEKRĘTÓW JEST WYSTARCZAJĄCA ,by unieważnić wybory.",1,258,61,320,09-06-25,152,20,,https://nitter.net/KStrungows94888/status/1931941716468101544#m
7,AndrzejDuda,"Uwaga! Jest wrażenie, że postkomuniści do spółki z liberalno-lewicowymi chcą przekręcić ostatnie, rozstrzygnięte już wybory prezydenckie w Polsce i odebrać nam wolność wyboru. Nie dajmy się, my wyborcy! Nie dajmy sobie odebrać tych resztek demokracji i wolności, które po 13 grudnia 2023 roku wciąż jeszcze zostały! Pilnujmy Polski!",758,3749,6263,10770,09-06-25,332,48,,https://nitter.net/AndrzejDuda/status/1932014459691643140#m
8,R_A_Ziemkiewicz,"IMO na razie ważniejsze są inne, bieżące cele tej „horse opera”: 1) partia i lampucery mają się emocjonować liczeniem głosów w Pierdziszewie żeby nie pytali, kto tak spieprzył te wybory i kto odpowiada 2) w mediach Pierdziszewo ma przykryć autentyczne przekręty z raportu OBWE - nielegalną kampanię w necie, przykrycie jej przez NASK etc.",0,4,0,4,10-06-25,338,54,,https://nitter.net/R_A_Ziemkiewicz/status/1932333001045602543#m
9,Wiesci24pl,Eliza Michalik mówi wprost: trzeba powtórzyć wybory! wiesci24.pl/2025/06/10/eliza…,3,184,15,202,10-06-25,82,8,,https://nitter.net/Wiesci24pl/status/1932286752972050553#m
10,se_pl,Czy wybory prezydenckie w Polsce powinny zostać powtórzone? #Wybory2025 #WyboryPrezydenckie #WyboryPrezydenckie2025 #wybory #Trzaskowski #Nawrocki,9,402,45,456,09-06-25,146,14,,https://nitter.net/se_pl/status/1932159660016214160#m
