id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Lilith_Lilaeth,"Po co nam PKW, skoro to tylko fasada, która nic nie robi i nic nie może?! Zamiast realnie nadzorować wybory, pilnować uczciwości i reagować na nadużycia, PKW siedzi bezradnie, jakby była dekoracją. Nie potrafi skutecznie przeciwdziałać manipulacjom, nie egzekwuje przejrzystości finansowania kampanii, a przy aferach wyborczych rozkłada ręce, jakby to nie jej sprawa. Jeśli nie ma mocy, by działać, to po co w ogóle istnieje? To kpina z obywateli, którzy oczekują, że ktoś w tym kraju zadba o wolne i sprawiedliwe wybory!",0,140,26,166,10-06-25,521,82,,https://nitter.net/Lilith_Lilaeth/status/1932297065335341422#m
2,fanko000,Panstwo kartonowe nie poradziło sobie z wyborami na prezydenta. Rząd do dymisji. Jest okazja powtórzyć wybory prezydenckie i przyspieszone do parlamentu bo obecny jak widać sobie nie radzi.,0,0,0,0,10-06-25,189,28,,https://nitter.net/fanko000/status/1932456307807883640#m
3,brunet_dr,"To nie będzie na poważnie. Tak, przekręcili wybory. Ale w granicach błędu statystycznego. Proszę się rozejść.",0,16,7,23,10-06-25,109,16,,https://nitter.net/brunet_dr/status/1932404010759139664#m
4,Andrzej_1402,"Rozumiem. Mam to samo. Tym bardziej, że te wybory sfałszowano i ukradziono NAM. Nie posłom i senatorom, nie ministrom i marszałkowi Sejmu, tylko zwykłym ludziom, którzy sobie wypruwali flaki, żeby Rafał te wybory wygrał.",0,0,0,0,10-06-25,220,34,,https://nitter.net/Andrzej_1402/status/1932456300325073244#m
5,agnes51235072,"Odcinek 17 Koalicjanci Koalicjanci muszą sobie zdawać sprawę z tego, że jeśli będą hamulcowymi, to przegrają wybory w 2027, to dziś pokazują sondaże, a dlaczego? Bo ludzie oczekują współpracy, a nie wojenek w koalicji. Praca, szacunek i wzajemna troska o losy Polski.",1,7,2,10,10-06-25,267,42,,https://nitter.net/agnes51235072/status/1932454382765035991#m
6,speedy5_3,Żyjemy w ciekawym kraju. Wojna za naszą granicą w której codziennie giną cywile w tym dzieci. Wszystko wskazuje na to że wybory prezydenckie mogły zostać skręcone przez pismafię. Tymczasem od 2 dni wszystkie publikatory żyją historią jak jakiś kopacz obraził się na trenera. 🤦🤦,0,3,0,3,10-06-25,277,44,,https://nitter.net/speedy5_3/status/1932454338384785679#m
7,ekonomat_pl,"""Ja nie wierzę w takie przypadki. To zostało zrobione celowo. Dla dobra demokracji trzeba powtórnie przeliczyć głosy"" - Leszek Miller uważa, że powinno dojść do powtórnego przeliczenia głosów w wyborach prezydenckich, inaczej ludzie stracą chęć chodzenia na wybory. ""Pomyłki"" w przypisywaniu głosów innemu kandydatowi nazywa celowym działaniem. ""Mamy bardzo poważny problem"". Też uważacie, że trzeba ponownie przeliczyć głosy?",5,55,174,234,09-06-25,426,58,,https://nitter.net/ekonomat_pl/status/1931987066608312672#m
8,PiwoStudenciak,"Spieszę z wytłumaczeniem: Pan Kalisz mówi, że nawet jeśli wałków by nie było, to Czaskoski i tak by przepierdolił wybory bez względu na to jak dużo tweetów napiszecie. Oj Panie Tomaszu. Najpierw nie wie Pan kto wygrał w wyborach których wyniki zostały dawno ogłoszone, a teraz to?",0,0,0,0,10-06-25,280,47,,https://nitter.net/PiwoStudenciak/status/1932456236634550537#m
9,HubnerrMax,"Dlaczego szuria Giertycha, działająca na pozwolenie Donalda Tuska, tak bardzo chce uwalić ważne wybory i nie doprowadzić do zaprzysiężenia Prezydenta Elekta, Karola Nawrockiego? Pasjonata zrobił piękną rozpiskę. Chcieli domknąć autorytarny system. Nawrocki na to nie pozwoli.",1,88,2,91,10-06-25,275,36,,https://nitter.net/HubnerrMax/status/1932436344963227720#m
10,Arek_ZdWola,"Mecenas Giertych jest jedynym politykiem, walczącym o uczciwe wybory, jedynym.",1,88,12,101,10-06-25,78,10,,https://nitter.net/Arek_ZdWola/status/1932236060030800186#m
