id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,MarekMa25175489,"A w Polsce władza tak sfałszowała wybory, że przegrała.",11,358,14,383,24-06-25,55,9,,https://nitter.net/MarekMa25175489/status/1937587967977021830#m
2,Bob57PL,"To są dni, które decydują o tym, że lewa izba klepnie sfałszowane wybory i za chwilę pożegnamy demokrację. Ale nie chcecie się na tym skupić, tylko ogłaszacie sprawy, które powinniście zrobić w maju, czy kwietniu, a może nawet w lutym? Pan wie o ukręceniu śledztw Kaczyńskiego?",0,3,0,3,25-06-25,277,46,,https://nitter.net/Bob57PL/status/1937851401549353253#m
3,yaro_lav,W żadnej z przebadanych komisji faktyczny wynik nie pokrywał sie z protokołem! To są wybory ? To jest państwo ? Zrobili z RP burdel i udają greków!,0,1,0,1,25-06-25,147,27,,https://nitter.net/yaro_lav/status/1937856481816195397#m
4,DankaKoz,"Wybory to fikcja. Jeśli zgodzimy się na poczynania pisowskich bandytów, będzie to koniec mojej ojczyzny.",1,34,18,53,25-06-25,104,15,,https://nitter.net/DankaKoz/status/1937850552899240001#m
5,Jan_Pinski,"Prof. @Adbodnar albo Pan będzie działać tak jak prawo i Konstytucja nakazuje i sprawdzi Pan prokuraturą komisje wskazane przez dr Krzysztofa Kontka, albo zapamiętają Pana jako człowieka który pozwolił sfałszować wybory na swojej warcie. Pan podobnie jak @donaldtusk możecie zawsze odwołać się do ludzi, ale brak weryfikacji podejrzeń o oszustwa, to gorzej niż tchórzostwo to błąd.",3,87,14,104,25-06-25,380,56,,https://nitter.net/Jan_Pinski/status/1937860087504163079#m
6,Ewa163856,"Po to pisowcom był nielegalny SN, żeby grał jak mu mały fiut z Żoliborskiej zagra. To jest farsa. Pis sfałszował wybory rękami obsadzonych przez swoich przydupasów członków OKW, a pseudoizba SN to legitymizyje 🤢 Mam nadzieję, że was szlag jasny trafi za tę zbrodnię na demokracji",0,0,0,0,25-06-25,279,46,,https://nitter.net/Ewa163856/status/1937864723057316034#m
7,MichalOleksyn,Po co robić wybory? To są kpiny z demokracji.,0,0,0,0,25-06-25,45,9,,https://nitter.net/MichalOleksyn/status/1937864718867140695#m
8,DawidWildstein,"SZOK. WSTRZĄS. UWAGA. SFAŁSZOWANO WYBORY. Udowodniono, że w jednej komisji Nawrocki miał o ponad 100 procent więcej głosów niż wynikało z oficjalnych wyników! A przecież takich Komisji mamy dziesiątki tysięcy. Jeśli w każdej Komisji tak zrobiono, wynika z tego, że Nawrocki powinien w skali kraju dostać o ponad 100 procent więcej głosów! Tak mówi matematyka! Czyli Nawrocki zdobył 22 miliony głosów! Wiecie co, można się śmiać. Ale to co napisałem, to jest dokładnie poziom analiz Bodnara, Giertycha, Tuska, Schnepfowej, Grochal, Czyża i reszty tych cyngli medialnych. Jeden do jednego. To jakość ich ""analiz"" i przemyśleń. Różnica malutka taka, że ja sobie robię jaja w internecie, a ci dranie, w pełni świadomie, niszczą państwo i demokrację...",3,318,69,390,25-06-25,747,115,,https://nitter.net/DawidWildstein/status/1937775652960133313#m
9,Grodz11Grzegorz,Jak słychać z przed chwili wszystko jest jednym wielkim oszustem. Nie ma komisji bez oszustwa w jedną lub drugą stronę. Polska to mem na mapie Europy w której obywatele nie potrafią policzyć do tysiąca i prawidłowo zapisać wyniku. Ponowne wybory albo zostaniemy Rosją,0,27,3,30,25-06-25,267,43,,https://nitter.net/Grodz11Grzegorz/status/1937850350498877513#m
10,lis_tomasz,"Jeśli okaże się, że te wybory zostały skręcone, to przeliczenie wyników poprzednich może się stać oczywistością.",11,557,330,898,24-06-25,112,16,,https://nitter.net/lis_tomasz/status/1937452371618955428#m
