id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,MinMKPL,"Czyli jak Tusk będzie robił z siebie debila, tańczył, tuptał nóżką do żałosnych wiejskich przebojów to wygra wybory w 2027? Odważna, aczkolwiek pozbawiona jakiejkolwiek partykularnej logiki asumpcja.",0,0,0,0,18-08-25,199,27,,https://nitter.net/MinMKPL/status/1957488989998604553#m
2,Darekbrzoza,"Ten Jarosław Kaczyński to jest jednak Sigma. Najpierw podrzucił premierowi Donaldowi Tuskowi cytaty z Murańskiego, potem sfałszował wybory prezydenckie, następnie kazał marszałkowi Szymonowi Hołowni przyjąć przysięgę od Karola Nawrockiego, potem rozdał jachty i solaria, aby podłożyć świnię Tuskowi, wcześniej jeszcze nagrał spot z premierem Donaldem Tuskiem na łodzi i podłożył piosenkę o czarnym bogaczu i ""sukach"", do tego opublikował go tego samego dnia, gdy wypuścił do mediów info o finansowaniu jachtów z naszych podatków. A teraz zakazał Donaldowi Trumpowi gadać z premierem Tuskiem i nakazał mu gadać z Karolem Nawrockim. Jak znacie kogoś bardziej sprawczego to ja nie wiem... 76 letni poseł opozycji. Z nimi nie trzeba rywalizować, im wystarczy nie przeszkadzać! 😀😀😀 za Sylwester Em Wiśniewski",2,41,8,51,18-08-25,803,117,,https://nitter.net/Darekbrzoza/status/1957462609264832967#m
3,xX7165039781275,Kto odpowiada za takie wybory? Przeviez ci ludzie są opłacani z kieszeni polskiego podatnika...,0,0,0,0,18-08-25,95,14,,https://nitter.net/xX7165039781275/status/1957488619675087314#m
4,MSzurstor,"Przepraszam bo sie nie orientuje , czy już sa przeliczone głosy wyborców w Polsce , bo czekam na zmianę w pałacu prezydenckim, bo nadal nie wiem kto wygrał w końcu wybory🤔",0,13,3,16,18-08-25,171,31,,https://nitter.net/MSzurstor/status/1957472867391533088#m
5,Nietonucom,"Hahahaha 🤣 tak, burmistrz i ego ludzie przegrali wybory po czym mieszkańcy zapomnieli o tym i znów rządzi z tymi samymi u boku. Od 25lat.. miał tylko 4lata przerwy, propaganda rodem z PRL i kupowanie głosów za fuchy dla gminy, zwolnienia z podatków dla wybranych itd",0,0,0,0,18-08-25,266,46,,https://nitter.net/Nietonucom/status/1957488579854094412#m
6,skrupulatny,"Za co należy rozliczyć Dudę, wyjaśnia profesor Barcik, prawnik. Czy premier Tusk znajdzie w sobie odwagę do działania, czy znów ustąpi, żeby uniknąć pisowskiego wrzasku? Państwo nie może bać się wrzasków pisowskich krzykaczy i lamentów symetrystycznych dziennikarzy. Wybory za dwa lata.",0,54,2,56,18-08-25,286,41,,https://nitter.net/skrupulatny/status/1957353762474885261#m
7,EdoMarcin,"Trwają prace nad projektem ustawy budżetowej na 2026 rok. Uspokoję rządzących. Ze względu na katastrofalne wręcz zadłużenie państwa, zapisany przez nich projekt ustawy budżetowej na rok 2026 rok, nie zostanie podpisany przez nowego 🇵🇱 Prezydenta @NawrockiKn . Wiosną nowe wybory.",5,223,98,326,18-08-25,279,40,,https://nitter.net/EdoMarcin/status/1957350260671422747#m
8,Michal89a,Te silniczki to chyba jeszcze wybory bolą. Trzaskowski żeby wygrać to musiałby być sam na liście.,0,0,0,0,18-08-25,97,16,,https://nitter.net/Michal89a/status/1957488131558560238#m
9,ACienia96754,"Nie. Wy jesteście w stanie zamknąć się w swojej bańce. I w niej zostaniecie, kolejny raz bredząc, że braci kamraci sfałszowali wybory 🥰",0,1,0,1,18-08-25,135,23,,https://nitter.net/ACienia96754/status/1957485736216916026#m
10,plackibezcukru,Tak się robi kampanię i wygrywa wybory bo oni już zaczęli pracować na wybory w 2027. A tak w ogóle to jprdl.,3,15,28,46,18-08-25,108,22,,https://nitter.net/plackibezcukru/status/1957471377658708460#m
11,DanielRich66,Obaj sa zwolennikami eurokolchozu....popieraja stanowisko niemiec i francji....politycy powinni byc rozliczani a nie tylko wybory i cztery lata swobodnego brykania po sejmie....a kasa leci..,0,0,0,0,18-08-25,190,24,,https://nitter.net/DanielRich66/status/1957487678644982217#m
