id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,SN_RP_,"WYBORY PREZYDENTA RZECZYPOSPOLITEJ POLSKIEJ 2025 - informacja Szanowni Państwo, w ostatnim czasie do Sądu Najwyższego wpłynęło, według szacunków biura podawczego, blisko 50 000 spraw. Liczba ta stanowi w przybliżeniu odpowiednik 2-3 letniego wpływu wszystkich spraw do Sądu Najwyższego. Z tego względu czynności administracyjne związane z rejestracją spraw wymagają nadzwyczajnego zaangażowania wszystkich pracowników Sądu Najwyższego. W pierwszej kolejności wykonywane są czynności związane z rejestracją spraw oraz doręczaniem odpisów protestów wyborczych uczestnikom postępowania, aby zapewnić właściwy jego tok i rozpoznanie spraw w terminie wynikającym z przepisów Kodeksu wyborczego. Do czynności tych oddelegowani zostali także pracownicy na co dzień wykonujący inne obowiązki. W związku z powyższym, w najbliższych dniach kontakt z biurami oraz z sekretariatami Izb Sądu Najwyższego może być utrudniony. Liczymy na Państwa zrozumienie dla zaistniałej sytuacji i wynikających z niej utrudnień. Czynione są wszelkie starania, by Sąd Najwyższy jak najszybciej powrócił do normalnego funkcjonowania. sn.pl/aktualnosci/SitePages/…",18,221,81,320,23-06-25,1133,144,,https://nitter.net/SN_RP_/status/1937041285904285759#m
2,Jan_Pinski,"Przebierańcy Kaczyńskiego i Ziobry, podający się za Sąd Najwyższy, robią ustawkę para-wyroku. @Adbodnar albo konsekwentnie prokuratura wejdzie o dokona oględzin (przeliczenia głosów) tam gdzie są anomalie (na poczatek om 1500 komisji). Albo przestępcy falszujacy wybory zostana bezkarni, a wyborcy wystawią Tuskowi rachunek",3,102,22,127,23-06-25,323,42,,https://nitter.net/Jan_Pinski/status/1937138360847348052#m
3,AdamSenior26,"To ja ci mówię kacapski pustaku, jeżeli PiS sfałszował wybory to znaczy tylko, że twoje POtałachy to banda debilów, którzy nic nie potrafią i nadają się tylko do zamiatania gówna po ciapatych!!! Nie ośmieszaj się, nie warto dla tej antypolskiej swołoczy!!!",0,0,0,0,23-06-25,256,41,,https://nitter.net/AdamSenior26/status/1937157460894056511#m
4,KrzysztofK4040,A potem zdziwienie że @trzaskowski_ przegrywa wybory z takimi pomocnikami jak @GiertychRoman @lis_tomasz czy @gajewska_kinga xD,0,0,0,0,23-06-25,127,16,,https://nitter.net/KrzysztofK4040/status/1937157454212534347#m
5,szejnfeld,"Prawidłowo przeliczono i zaliczono wszystkie głosy, czy nie? Wybory były uczciwe, czy nie? Mamy prezydenta, czy.... nie mamy? Nie wiadomo. Dla pewności trzeba głosy przeliczyć jeszcze raz!",4,150,100,254,23-06-25,188,27,,https://nitter.net/szejnfeld/status/1937112019116904874#m
6,szef_dywizji,"Hahahaha, oni są niepodrabialni! Po akcji PiS sfałszował wybory, pojawiła się koncepcja, że pisiory sfałszowali protesty wyborcze Może zaczną pisać protesty do protestów? 🤣🤣🤣",9,197,49,255,23-06-25,174,24,,https://nitter.net/szef_dywizji/status/1937111055764709616#m
7,KoneserUnii,❗️PILNE❗️ Simion przegrał wybory - uznał wynik ✅ Le Pen przegrała wybory - uznała wynik ✅ Łukaszenko przegrał - nie uznał wyników ❌ PRemier przegrał - nie uznał wyniku ❌,1,188,51,240,22-06-25,169,30,,https://nitter.net/KoneserUnii/status/1936847841797742620#m
8,Ewa0909Ewa,Tak pisiarze fałszowali wybory ‼️‼️ Panie @Adbodnar działaj pan‼️‼️,0,61,1,62,23-06-25,67,9,,https://nitter.net/Ewa0909Ewa/status/1937077611659768002#m
9,MarylaSobo57400,"Protesty mylnie wypełnione złożyli pisowcy- poziom intelektualny i brak umiejętności czytania -sfałszowali wybory , sfałszują protesty. Płątne bydło.",0,0,0,0,23-06-25,149,18,,https://nitter.net/MarylaSobo57400/status/1937157403612459496#m
10,czardam,"Poseł @Platforma_org wrzuca primaaprilisowy żart jako ""realne działanie"" PiSu i Konfederacji 🤡 I ktoś serio się dziwi, że oni przegrali wybory? Przecież z takim zapleczem intelektualnym to i tak kosmos, że znaleźli się w Sejmie. Tu też widać agonalny stan @Platforma_org",0,1,1,2,23-06-25,270,41,,https://nitter.net/czardam/status/1937156188862570837#m
