id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,m_slowinski_,"Rozbudził nadzieje, a teraz wszystko zepsuł, pokazał, że w Polsce demokratyczne wybory w praktyce nic nie zmieniają. Demokracja jest złem, fikcją, ułudą, opium dla mas. Populiści wygłaszają slogany, w które sami nie wierzą, a wyborcy oszukują się, że to prawda",0,7,1,8,26-09-25,260,40,,https://nitter.net/m_slowinski_/status/1971656061607375315#m
2,SebastianRad,"Za dwa lata musimy wreszcie porządnie ""spiąć dupę"" i zrobić wszystko, żeby @KO_Obywatelska zdecydowanie i z dużą przewagą wygrała wybory. Jednak wszystkich tych posłów, którzy mylą przyciski, albo nie przychodzą na głosowania powinniśmy raz na zawsze odprawić z kwitkiem.",6,171,68,245,27-09-25,271,39,,https://nitter.net/SebastianRad/status/1971740187333218714#m
3,maggiepython,"Ulegajcie im bardzie. Edukację zdrowotną położyliście, bo właśnie ci ludzie postawili Wam warunki. Przecież to koniunkturaliści i rozpieprzą rząd (lub wybory w 2027), gdy tylko dostaną fajne obietnice z tamtej strony? Ktoś to i Was rozumie?",0,38,5,43,26-09-25,240,36,,https://nitter.net/maggiepython/status/1971559139429187708#m
4,AlexRitterO,"Nie wiemy, czy 50%!? PiS na pewno i co najmniej 2x sfałszował wybory! 2x ukradł Rafalowi zwycięstwo. W 2020 wygrał Pegazus. W 2025 „w nocy” aplikacja ROW2025 Czarnka wybrała Batyra. Nie wiemy ile dokładnie, ale ~ 10,5 mln głosów otrzymał Trzask - to jest ogromny kapitał!",0,0,0,0,27-09-25,271,46,,https://nitter.net/AlexRitterO/status/1971918963660501115#m
5,lemoniadowy1969,"Szanowna Pani @barbaraanowacka sprawa jest prosta. Następne wybory trzeba wygrać i to wygrać tak, żeby nie oglądać się na nielojalnych i fałszywych koalicjantów. To jednak wymaga ogromnej pracy z Waszej strony. Ludzie nie kupią kota w worku, ale zagłosują i poprą działania, które będą odpowiedzią na ich oczekiwania. Poprą skuteczność à la @w_zurek Bierzcie się do pracy. Szkoda każdego dnia. Na pohybel konfidentom z PSL i P2050.",0,17,3,20,26-09-25,431,67,,https://nitter.net/lemoniadowy1969/status/1971585858273689723#m
6,Koloproktologi1,"Szykujcie na wczesniejsze wybory. Polacy chca nazistowsko-faszystowsko-katolskiego kraju Niestety Polacy to glupi narod i nic sie na to nie poradzi. Poza tym ,wasi koalicjanci nie maja jak ukrasc,jak zdefraudowac,bo przy Tusku sie nie da. Politycy sa pazerni,a Polske maja w dupie",0,12,1,13,26-09-25,280,41,,https://nitter.net/Koloproktologi1/status/1971636122767036615#m
7,InvestorIIII,"Wlasnie dlatego, ze jest najwiekszym aktywem, to stanowi konkurencje dla Tuska. Dlatego sie go pozbyl. I dlatego Tusk przegral mu wybory. Mowilem ze tak bedzie juz pol roku przed wyborami.",0,0,0,0,27-09-25,188,30,,https://nitter.net/InvestorIIII/status/1971918863643431138#m
8,JkmMikke,"Wmieszałem się w wybory w Mołdowie. Trochę więcej na moim FB. Tu tylko dwuminutowa deklaracja - i jej tekst po polsku i po rumuńs... pardon: mołdawsku: = Witam! Pozwólcie, że się przedstawię: nazywam się Janusz Korwin-Mikke. Jako poseł do Parlamentu Europejskiego byłem członkiem komisji, która nadzorowała wybory w 2016 roku. Rozmawiałem z ludźmi, obserwowałem kandydatów... Nie wiem teraz, na kogo zagłosowałbym, ale powiem wam, że mam 83 lata i bogate doświadczenie polityczne. Spotkałem setki różnych agentów. Mam dla was radę: nie głosujcie na nikogo popieranego przez panią Maię Sandu. Należy ona do grupy, która wierzy wyłącznie w Unię Europejską. UE mianuje takie osoby, najlepiej kobiety, gdzie tylko może, na przykład panią Salomeę Zourabichvili, która była prezydentem Gruzji – i zrobiła wszystko, co mogła, aby Gruzja straciła niepodległość, ulegając europejskiej biurokracji. Gruzja zdołała w ostatniej chwili uratować swoją niezależność. Miejmy nadzieję, że Mołdawia też to zrobi. UE chce zniszczyć Europę wolnych narodów, zastępując ją jednolitym proletariatem. Ci ludzie są szaleni, a ci, którzy ich popierają, są albo naiwni, albo głupi. Walczcie o niepodległość, aby rodziny mogły swobodnie wychowywać swoje dzieci, bez LGBTQZ – aby mogły żyć normalnie, bez Zielonego Ładu i innych kosztownych dziwactw UE. A zatem: nie dla pani Maia Sandu – i dla tych, którzy ją popierają! = Bună, permiteți-mi să mă prezint: numele meu este Janusz Korwin-Mikke. Ca membru al Parlamentului European, am fost membru al comisiei care a supravegheat alegerile din 2016. Am vorbit cu oamenii, am observat candidații... Acum nu știu pe cine aș vota, dar vă spun că am 83 de ani și o vastă experiență politică. Am întâlnit sute de agenți diferiți. Și am un sfat pentru dumneavoastră: nu votați pe nimeni susținut de doamna Maia Sandu. Ea aparține unui grup care crede doar în Uniunea Europeană. UE numește astfel de persoane, de preferință femei, oriunde poate, de exemplu, doamna Salome Zourabichvili, care a fost președinta Georgiei – și a făcut tot ce a putut pentru ca Georgia să-și piardă independența, cedând în fața birocrației europene. Georgia a reușit să-și salveze independența în ultimul moment. Să sperăm că Moldova va reuși. UE vrea să distrugă o Europă a națiunilor libere, înlocuind-o cu un proletariat uniform. Acești oameni sunt nebuni, iar cei care îi susțin sunt fie naivi, fie proști. Luptați pentru independență, astfel încât familiile să-și poată crește copiii în mod liber, fără LGBTQZ – să trăiască normal, fără Pactul Verde și alte ciudățenii costisitoare ale UE. Așadar: nu pentru doamna Maia Sandu – și pentru cei care o susțin!",5,63,68,136,26-09-25,2653,416,,https://nitter.net/JkmMikke/status/1971680929895665784#m
9,irenagos,"Mafia @pisorgpl dwukrotnie jawnie i na rympał sfałszowała wybory prezydenckie. Po 10 latach debila w pałacu teraz zafundowała Polsce NARKOMANA z sutenersko-gangsterską przeszłością. Za progiem mamy wojnę, a w Belwederze mamy ćpuna, którym rządzi nałóg. Quo vadis, Polsko?🫣",1,133,40,174,26-09-25,272,38,,https://nitter.net/irenagos/status/1971468868725113126#m
10,coral_gol,"pokazują że wybory zostały sfałszowane... nikt nie wie kto ile głosów dostał... nikt nie stwierdził ważności wyborów... i co jeszcze nie tak z tymi wykresami, qrva, the billu?",0,0,0,0,27-09-25,175,28,,https://nitter.net/coral_gol/status/1971918482364407831#m
