id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,ko_klub,"👇Nowelizujemy Kodeks wyborczy, by skończyć z komitetami widmo i wprowadzić profesjonalne, apolityczne komisje. Wybory to fundament demokracji, a każdy głos musi być chroniony.",36,445,281,762,22-10-25,175,23,,https://nitter.net/ko_klub/status/1980947832472498427#m
2,baptysta_jan,"Jebani oszuści, kłamcy i złodzieje już próbują skręcić następne wybory.",0,0,0,0,23-10-25,71,10,,https://nitter.net/baptysta_jan/status/1981309692426018952#m
3,Martimer23,To ciekawe z czego żyje? Za nie długo wybory na Węgrzech to i stamtąd będzie musiał być może spieprzyć😁,0,0,0,0,23-10-25,103,19,,https://nitter.net/Martimer23/status/1981309662432809187#m
4,AleksZawisza,"Każdy głos musi być chroniony... Jednako nie był ani w 2020, ni w 2025 roku. Więc nie ma teraz Polska prezydenta. Biorąc pod uwagę szereg znanych powszechnie faktów, można stwierdzić, że wybory 2020 i 2025 wygrał najlepszy z możliwych kandydat @trzaskowski_ 💟 #Siódemka to wie.",1,23,1,25,23-10-25,277,45,,https://nitter.net/AleksZawisza/status/1981188940330942530#m
5,krystofmakowski,"Legutko🎯:W polityce jest wrogość,ale to co obserwujemy w Polsce od 2005r.,co jest dziełem Tuska,to ""fenomen"".Wybory wygrane bez programu,a na haśle 8* przejdą do historii świata. Tuska można postawić w szeregu największych łajdaków politycznych Polski–Bieruta czy Jaruzelskiego.",0,55,0,55,23-10-25,278,36,,https://nitter.net/krystofmakowski/status/1981227206941593807#m
6,MariaZielinsk16,"‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️ KO zabrała się do pracy, to widać i słychać. Jeszcze potrzebna ofensywa w Polsce gminnej a wybory w 2027 roku nie sa przesądzone. Jeszcze tylko lista ofiar Pegazusa aby pokazać do czego był i jest nadal zdolny Pis.",1,5,2,8,23-10-25,241,39,,https://nitter.net/MariaZielinsk16/status/1981304781558743100#m
7,WojciechowskavH,"Wybory w 2023 po raz kolejny wygrało Prawo i Sprawiedliwość. Ale w ramach oszustwa Koalicja rządząca sobie przypisuje zwycięstwo, którego nie odniosła. Kłamią też na temat własnej tożsamości nazywając się Koalicją 15 października, choć wtedy nie było żadnej Koalicji. ⁦",0,47,15,62,23-10-25,269,40,,https://nitter.net/WojciechowskavH/status/1981255031283192230#m
8,Leonhart4RP,"ta koalicja raczej przetrwa do końca, dlatego trzeba grać pod to, a ewentualnie mieć coś w zapasie na jakieś wcześniejsze wybory (unlikely)",0,0,1,1,23-10-25,139,22,,https://nitter.net/Leonhart4RP/status/1981308707527852472#m
9,kowalewski07,"W #AlgorytmyWładzy postawiliśmy tezę, że #KO może wygrać wybory w 2027. Możesz też nie stracić władzy. @pisorgpl zbyt szybko uwierzył w to, że wróci. I to mimo faktu, że #Koalicja15października robi błąd, za błędem. O tym z @adam_abramczyk rozmawiamy w #AlgorytmachWładzy. Całość pod tym linkiem: piped.video/watch?v=8uz5L7sP…",0,3,1,4,23-10-25,326,46,,https://nitter.net/kowalewski07/status/1981288419214184691#m
10,EMichalik,"Stawiam tezę: Rosja rozpoczęła właśnie operację bardzo podobną do ""afery taśmowej"" z 2014 roku, mającą na celu pomóc PiS wygrać następne wybory w Polsce. Celem tej operacji jest zatrzymanie wzrostu poparcia dla KO i premiera, osłabienie rządu, wzmocnienie PiS i umożliwienie PiS przejęcia władzy w Polsce. O tym jest nowy vlog na moim You Tubie piped.video/watch?v=VUm9-u-c…",79,1016,1564,2659,21-10-25,374,56,,https://nitter.net/EMichalik/status/1980701706707956065#m
