id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,BartnikStefan,"Ryszard Schnepf, syn komunistycznego ludobójcy i ubeczki nie zostanie ambasadorem w Rzymie. Ambasadorem pozostanie Pani Anna M. Anders, córka polskiego patrioty. I ""o tym były te wybory"".",36,1631,372,2039,02-07-25,187,27,,https://nitter.net/BartnikStefan/status/1940293931759194451#m
2,ThrunAdam,Już o tym pisałem ale prawie nikt nie widział. Aplikacja nie służyła do sprawdzania zaświadczeń. To zasłona. W rzeczywistości miała na bieżąco monitorować wybory i dawać instrukcje. Dlatego natychmiast po wyborach znikła. Podłączona do komputera na bieżąco pozwalała robić oblicze,2,52,11,65,03-07-25,280,40,,https://nitter.net/ThrunAdam/status/1940749496864120915#m
3,AndrzejSuch,Panie doktorze. Proszę niech pan zerknie na dzień wyborów. Znany i ceniony Polymarket oszalał w dzień wyborów. Tydzień przed wyborami stosunkowo stabilne zwycięstwo RT i nagle to jest właśnie to co Pan zaznaczył w swojej anomali. Utwierdza mnie w tym że RT wygrał wybory.,0,11,5,16,02-07-25,271,44,,https://nitter.net/AndrzejSuch/status/1940254128992858363#m
4,AnitaKrystyna,Uwielbiam tego generała. Nowy viceszef BBN. Gratulacje Panie Prezydencie @NawrockiKn za takie wybory do BBN. Niech żyje Polska!,4,66,4,74,03-07-25,127,18,,https://nitter.net/AnitaKrystyna/status/1940771799408755097#m
5,AsiaBumbum,"Doskonale Pan wie, że wpływ na wynik glosowania, to nie to samo co wpływ na wynik całych wyborów - tego ostatniego PKW nigdy nie stwierdziła... Uchwała PKW z 2 czerwca stwierdza, że większością głosów na Prezydenta został wybrany Karol Nawrocki... wybory.gov.pl/prezydent2025/…",0,0,0,0,03-07-25,277,41,,https://nitter.net/AsiaBumbum/status/1940793050001035530#m
6,Ewablondyna,"Arku . Demokracja umierała powoli . To był rok 2015 .Teraz kroczymy w dyktature , też powoli. Wybory to był milowy krok .",0,0,0,0,03-07-25,121,23,,https://nitter.net/Ewablondyna/status/1940793035631350151#m
7,ajaroszewicz0,Jak chce Pan ścigać fałszerzy z komisji wyborczych bez przeliczenia głosów. Jak tego się nie zrobi to za 2 lata mało kto pójdzie z waszej strony na wybory...,0,0,0,0,03-07-25,157,28,,https://nitter.net/ajaroszewicz0/status/1940792909621801390#m
8,Magorza78192686,"A kto do tej sytuacji doprowadził? Czyżby nie politycy koalicyjni, którzy grali w koci łapci i uważali, że wygrają wybory bez ich kontroli. A teraz ojejejeeeej. TO WY ODPOWIADACIE ZA TO, ŻE TACY LUDZIE BĘDĄ MIEĆ DOSTĘP DO TAJEMNIC PAŃSTWA. TRZEBA BYŁO MYŚLEĆ WCZEŚNIEJ",0,15,3,18,03-07-25,268,44,,https://nitter.net/Magorza78192686/status/1940759920846295069#m
9,WojSadurski,"Nie-Izba ogłosiła, że wybory wygrał p. Karol Nawrocki. Co prawda nie wiadomo , ile dostał głosów, ale trochę więcej niż jego rywal, więc wygrał. Jak powiedział dr hab Krzysztof Wiak (Ordo Iuris), „Całokształt okoliczności jednoznacznie wskazuje, że Karol Nawrocki w ponownym głosowaniu otrzymał więcej głosów niż Rafał Trzaskowski”. Czyli Nawrocki wygrał całokształtem. Brawo, Ordo Iuris!",20,565,168,753,01-07-25,388,55,,https://nitter.net/WojSadurski/status/1940180469838225733#m
10,M_Ornowski,"Ten rząd to żenada i synonim największego rozczarowania po '89 r. Miały być rozliczenia, naprawa systemu prawnego a mamy bagno, skręcone wybory i 10 mln Polaków którzy poczuli się oszukani i pozbawieni sprawczości. Jaki sygnał dostaje wyborca gdy dowiaduje się o tym:",4,24,7,35,03-07-25,267,42,,https://nitter.net/M_Ornowski/status/1940670195967971515#m
