id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Wiesci24pl,"Nieuznane wybory, nierozpoznane protesty. Giertych mówi to, co wielu myśli wiesci24.pl/2025/08/06/nieuz…",3,276,71,350,06-08-25,104,11,,https://nitter.net/Wiesci24pl/status/1953086289294532616#m
2,R_A_Ziemkiewicz,"I ""o tym były te wybory"" – czy prezydenturę inaugurować będzie ""Bogurodzica"" w Katedrze, czy drag queens kręcące zadkami w jakimś burdlu.",5,312,46,363,07-08-25,137,22,,https://nitter.net/R_A_Ziemkiewicz/status/1953367307046052230#m
3,VValhalla777,"Sąd Najwyższy mówi „nie wiemy kto wygrał wybory” oni zaprzysiężają. Białoruś nam tu zrobiliście wszyscy razem i nigdy wam tego nie wybaczymy, a na Holowni rozliczenie przyjdzie czas.",1,149,10,160,06-08-25,182,28,,https://nitter.net/VValhalla777/status/1953004794769023427#m
4,bahryn_,I oni wam przekręcili wybory. Hahahahahahaaaaaa,0,0,0,0,07-08-25,47,6,,https://nitter.net/bahryn_/status/1953398342148325841#m
5,smutnahistoria,"Powiem szczerze, czuję się jak na poważnym kacu gigancie! A to nie ja powinnam się tak czuć a wszyscy ci co nie poszli na wybory bo przyświecała im idea „tylko nie Trzaskowski”. Tak źle jeszcze nie było…..",1,6,2,9,07-08-25,205,37,,https://nitter.net/smutnahistoria/status/1953359696871493693#m
6,ratujzycie_pl_,"KAROL NAWROCKI WYGRAŁ WYBORY GŁOSAMI PROLIFERÓW! To wielkie zobowiązanie, aby sprawując urząd, ratował życie dzieci. W dniu zaprzysiężenia i objęcia urzędu przez Karola Nawrockiego byliśmy pod Sejmem, aby przypomnieć, że w Polsce wciąż łamana jest Konstytucja i ignorowane są 2 wyroki Trybunału Konstytucyjnego zakazujące aborcji – z 1997 i 2020 roku. Nie będzie zdrowego państwa bez fundamentu, jakim jest bezpieczeństwo dzieci nienarodzonych i narodzonych. Prezydent musi wziąć w obronę wszystkich Polaków – także tych najmłodszych i najbardziej bezbronnych! Podpisz petycję do nowego prezydenta o zawetowanie wszystkich ustaw poszerzających dostęp do aborcji, które mogą trafić na jego biurko ➡️twojepetycje.pl/petycja/prez… #ratujzycie #fundacjazycieirodzina #prolife #zaprzysiężenie #karolnawrocki #nawrocki #prolifepoland #prolifepolska #żir #zatrzymajaborcję #konstytucja #tk",1,11,0,12,07-08-25,882,110,,https://nitter.net/ratujzycie_pl_/status/1953386428106182968#m
7,Whereverwhatev3,"Nie bierze Pan pod uwagę, że gdyby kandydatem był kandydat nie mający takich haków w życiorysie jak Nawrocki to porażka Trzaskowskiego mogłaby być jeszcze większa? Mam wrażenie, że w KO powstała dziwna i niebezpieczna narracja - że wybory nie zostały przegrane przez obrane pryncypia i błędy tylko przez zbyt małe reklamowanie sukcesów. A ja mam całkiem inne zdanie. Wybory zostały przegrane przede wszystkim wg mnie dlatego, że został wystawiony kandydat bardziej niż ktokolwiek w KO utożsamiany z tym, czego AD 2025 obawia się - słusznie czy nie, to akurat nieważne - ogromna część Polaków. A mianowicie - ekologizmem, rozdmuchana polityczna poprawnością i patrzeniem na kraj z perspektywy wielkomiejskiej. Pomijam już kwestie, które wziąłby na plecy każdy inny kandydat - czyli nierealizowanie obietnic wyborczych (związane z niespójną programowo koalicja) czy chwiejność programowa i zmienność opinii na różne tematy samej KO.",0,1,2,3,07-08-25,930,139,,https://nitter.net/Whereverwhatev3/status/1953393979044610220#m
8,PanSzymoniak,"By w Polsce wygrać wybory nie trzeba mówić w sześciu językach, tylko ryczeć w jednym. A najlepiej prać po mordzie. To naród docenia!",2,59,34,95,06-08-25,132,23,,https://nitter.net/PanSzymoniak/status/1953128181277376691#m
9,Alicja1263,"""Plan 21"" to wyborcza bajka za miliardy.🤦 Chodzi o to aby przejąć inicjatywę i aby to D.Tusk i A.Domański tłumaczyli, że nie ma pieniędzy na podobne brewerie. Cel jest jeden: ma zaboleć rząd koalicyjny, ma zaboleć D.Tuska, PiS ma wygrać wybory😠 #SiłaDemokracji i tylko D.Tusk‼️",0,10,0,10,07-08-25,277,45,,https://nitter.net/Alicja1263/status/1953393683044155441#m
10,MartinM47947524,Widzisz nie bolało? rozliczać to mogę Ja tych na których głosowałem i tych którzy wygrali a ja brałem udział w wyborach. Więc moge zarówno rozliczać Tuska jak i Nawrockiego i tak zrobie. Po to są wybory. Jeśli na na nikogo nie głosowałem to odebrałem sobie prawo głosu.,0,0,0,0,07-08-25,269,47,,https://nitter.net/MartinM47947524/status/1953397891046813738#m
