id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,KamraciRodacy,Symboliczna scena: Nawrocki nadzoruje rozbicie pomnika Armii Czerwonej. Ten człowiek wygrał wybory po to by rozbić Polskę.,0,8,2,10,15-09-25,122,17,,https://nitter.net/KamraciRodacy/status/1967509094052622770#m
2,Woz_Piotr,"Wizyta Joanny #Szczepkowska u red. @PSzubartowicz przypomniała mi kolejny raz, dlaczego #Trzaskowski przegrał wybory. Pogarda to raz. Ale ten śmiech i kpina z tego, iż w Polsce na pierwszym miejscu powinni być Polscy, to już jest emanacja tychże artystycznych elit. Jprdl.",10,244,120,374,14-09-25,272,41,,https://nitter.net/Woz_Piotr/status/1967285885193596942#m
3,Francis68675433,"Myślę, że to już trzeba leczyć. Chciałeś wywalić wybory, nie udało się i teraz frustracja cię zabija.",0,0,0,0,15-09-25,101,17,,https://nitter.net/Francis68675433/status/1967536493762945156#m
4,yowialski24784,"Niewłaściwa teza. To znaczy jedynie, że politycy będą musieli się baaardzo postarać; chcąc wygrać wybory. Nie przypadkiem Karol Nawrocki wystartował jako kandydat niezależny/obywatelski, nieprawdaż? Elektorat zaufał, bo Kandydat akcentował swoją polityczną niezależność... 1/",0,0,0,0,15-09-25,275,33,,https://nitter.net/yowialski24784/status/1967536349860581416#m
5,AryoSomeGumul,"Ateo - Sądząc po zdjęciach, emerytom z Briańska rozdaje się karty do głosowania z już zaznaczonymi krzyżykami przy nazwisku kandydata z partii „Jedna Rosja” Aleksandra Bogomaza. Jak zauważają naoczni świadkowie, mieszkańcom proponuje się jedynie podpisanie się. Fajne wybory 🤡",3,20,13,36,15-09-25,276,39,,https://nitter.net/AryoSomeGumul/status/1967482347898716464#m
6,samo_zlo_777,"Trochę mnie tu nie było! Czy powtórnie przeliczono wszystkie głosy? Czy wiadomo w końcu, kto wygrał wybory? Panie Waldku, Pan się nie boi!!! Powtórzmy wybory ✌️✌️✌️",0,5,2,7,15-09-25,164,26,,https://nitter.net/samo_zlo_777/status/1967500283145322615#m
7,Marvin_Pozn,Kiedy są wybory?,0,0,0,0,15-09-25,16,3,,https://nitter.net/Marvin_Pozn/status/1967534883586330983#m
8,VarcislavZ,Dokładnie. To de facto ziobryści i ich elektorat uwalili wybory'23.,0,0,0,0,15-09-25,67,10,,https://nitter.net/VarcislavZ/status/1967534798135759293#m
9,BabciaLola,"Pytanie: jakie sankcje spotkały Rosję za latające drony nad Polską? Czekam na odpowiedź @PremierRP bo chyba się należą? Czy nie??... (Premier Tusk mnie zablokował, co jest zrozumiałe, bo nie po to były wybory żeby zadawać takie pytania.)",0,0,0,0,15-09-25,237,37,,https://nitter.net/BabciaLola/status/1967534676211580934#m
10,ZLYbadass,"Miało być... energii tsunami wystarczyło tylko na wypierdolenie pisiorów z TVPiS - potem był oddech na drugi cios... i przyszła czkawka: nieudolny Bodnar, ciepłokluchowy Siemoniak, zdrajca Hołownia... paraliż w SN, TK, KRRiTv, PK i służbach... do tego ukradzione wybory... i chuj!",0,8,1,9,15-09-25,280,41,,https://nitter.net/ZLYbadass/status/1967496384384520390#m
11,wPolityce_pl,"TYLKO U NAS. @AdamBielan: @donaldtusk przegrał najważniejsze wybory, wie, że odejdzie. Konfederacja musi powiedzieć, czy podtrzyma jego układ wpolityce.pl/polityka/740565…",1,2,0,3,15-09-25,171,19,,https://nitter.net/wPolityce_pl/status/1967523624539349015#m
12,SewLuke,Gdyby dziś wygrał wybory byłby prezydentem 2 h,0,0,0,0,15-09-25,46,8,,https://nitter.net/SewLuke/status/1967534281707991210#m
13,Rafaello_1988,No i tak by wygrał wybory na prezydenta z Trzaskowskim haha ha,0,0,0,0,15-09-25,62,12,,https://nitter.net/Rafaello_1988/status/1967534170869256239#m
14,AryoSomeGumul,Niech żyją najuczciwsze i najbardziej demokratyczne wybory na świecie xD Potem jakiś kretyn na zachodzie powie coś o ogromnym poparciu dla Putina i partii. Całe 140%!,0,5,1,6,15-09-25,166,26,,https://nitter.net/AryoSomeGumul/status/1967504503437197693#m
15,KamraciRodacy,Symboliczna scena: Nawrocki nadzoruje rozbicie pomnika Armii Czerwonej. Ten człowiek wygrał wybory po to by rozbić Polskę.,0,8,2,10,15-09-25,122,17,,https://nitter.net/KamraciRodacy/status/1967509094052622770#m
16,ZLYbadass,"Miało być... energii tsunami wystarczyło tylko na wypierdolenie pisiorów z TVPiS - potem był oddech na drugi cios... i przyszła czkawka: nieudolny Bodnar, ciepłokluchowy Siemoniak, zdrajca Hołownia... paraliż w SN, TK, KRRiTv, PK i służbach... do tego ukradzione wybory... i chuj!",0,8,1,9,15-09-25,280,41,,https://nitter.net/ZLYbadass/status/1967496384384520390#m
17,Woz_Piotr,"Wizyta Joanny #Szczepkowska u red. @PSzubartowicz przypomniała mi kolejny raz, dlaczego #Trzaskowski przegrał wybory. Pogarda to raz. Ale ten śmiech i kpina z tego, iż w Polsce na pierwszym miejscu powinni być Polscy, to już jest emanacja tychże artystycznych elit. Jprdl.",10,244,120,374,14-09-25,272,41,,https://nitter.net/Woz_Piotr/status/1967285885193596942#m
18,MyNameMadeYouSM,"Musi pani zrozumieć, że cokolwiek pani nie zrobi to zdrowo myślący Polacy nigdy pani nie wybaczy jak bardzo chroniła pani sfałszowane wybory przez Batyra od wielkiego BU. To koniec",0,0,0,0,15-09-25,180,29,,https://nitter.net/MyNameMadeYouSM/status/1967531549513195872#m
