id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,piotr_physic,"Uwaga, Cześć ludzi obecnej władzy wyjeżdża z Polski. Wybory na wiosnę. Zaufajcie starszemu panu 😎",1,176,77,254,27-08-25,97,15,,https://nitter.net/piotr_physic/status/1960694239378981045#m
2,Vito82488734,"Będę przypominał do usranej śmierci. Donald Tusk nie został wybrany przez Polaków na premiera. Jego ugrupowanie przegrało wybory parlamentarne, a on sam przypałętał się przypadkiem dzięki oszustwu 3 Drogi, która okazała się jego drogą. Mandat Tuska do rządzenia jest zerowy.",22,1090,248,1360,20-08-25,274,40,,https://nitter.net/Vito82488734/status/1958199526520500692#m
3,rutkowski1PiS,Gdyby wybory prezydenckie odbyły się dziś Karol Nawrocki w pierwszej turze uzyskałby 56 % poparcia !,0,0,0,0,28-08-25,100,16,,https://nitter.net/rutkowski1PiS/status/1960964078161256457#m
4,Bill___Kilgore,To są te trudne wybory i dylematy mistrza,0,0,0,0,28-08-25,41,8,,https://nitter.net/Bill___Kilgore/status/1960963739420594524#m
5,ewa_handtke,"Rzad powinien ignorowac Nawrockiego, nie wiadomo czy wygral wybory. Zaprzysiezony brew konstytucji i bezprawnie posadzony na stolcu prezydenckim. Nie tytulowac, nie zaszczycac, nie dawac niczego do pidpisania i wstrzymac finansowanie uzurpatora do momentu przeliczenia glosow.",0,2,0,2,28-08-25,276,35,,https://nitter.net/ewa_handtke/status/1960948281145471284#m
6,Marcin64288853,"Może na nikogo, bo nie chodzą na wybory?",0,0,0,0,28-08-25,40,8,,https://nitter.net/Marcin64288853/status/1960963646642602207#m
7,KrzysiekTSW1906,"Jarek jak w 2027? Przecież zaraz przeliczycie głosy i będą powtórzone wybory, prawda?",0,0,0,0,28-08-25,85,13,,https://nitter.net/KrzysiekTSW1906/status/1960963565499650427#m
8,AlexRitterO,"Nie potrzeba referendum. Ponowne przeliczenie głosów, powtórzenie wyborów to jest demokratyczny standard! Wybory były powtarzane, nie tylko w Rumunii w 2025, w Austrii 1927 i 2016, ale nawet w kraju, gdzie legalizm to świętość - w Niemczech 2023-24 - nawet 2,5 roku po wyborach.",0,0,0,0,28-08-25,278,44,,https://nitter.net/AlexRitterO/status/1960963480963416262#m
9,KlawyPorucznik,"Teraz widać jakie to szczęście że wybory wygrał Karol Nawrocki, i dlaczego W Platformie tak bardzo nie mogli pogodziś się z porażką. Tusk chciał oddać Niemcom nasze zapasy Niemcom. Niemcy mają zapełnione magazyny gazu w niespełna 40%, Polska w prawie 90%.Niemcy zamiast dywersyfikować dostawy i budować gazoporty jak to robiła Polska za rządów PiS, woleli stawiać na Rosję. Teraz liczą że połążą łapy na naszym gazie w razie kryzysu. Brawo @NawrockiKn za to weto. Tak postępuje odpowiedzialna głowa państwa. Tuskowi trzeba odebrać władzę, bo jest niebezpieczny dla Polski.",0,16,0,16,27-08-25,572,88,,https://nitter.net/KlawyPorucznik/status/1960804255826370620#m
10,dudo90pl,"Teraz 2 lata obiecywania, gadania. Potem, wybory, nowy rząd, projekt do kosza i od nowa. Macie wszyscy tam niezłą keiełbasę na kolejne lata.",0,0,0,0,28-08-25,140,23,,https://nitter.net/dudo90pl/status/1960962945304625380#m
11,ryszard_kawa,"OZE to tragedia dla Polski a pełne portfele wrogów Polski ! Opłaty za energię jeszcze wzrosną zanim wy postawicie te swoje wiatraki czemu próbuje narazie zapobiec prezydent!Wybory już niedługo,parlament stanie się Polski a wasze umowy staną się nie aktualne , zdrajcy do więzień!",0,0,0,0,28-08-25,279,43,,https://nitter.net/ryszard_kawa/status/1960962810009010565#m
12,o_brzoskowski,"Ludzie kochani w ten sposób właśnie sobie przegracie kolejne wybory. Zamiast zrobić to czego by chciał naród (trochę wolniej, dwa razy taniej i w więcej miejsc) to wolicie zrobic coś co nikomu nie jest potrzebne i byle nie takie co PiS chciał zrobić.",0,0,0,0,28-08-25,250,43,,https://nitter.net/o_brzoskowski/status/1960962644392677526#m
