id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,MaGromadzk51161,"🔴Hipokryzja do kwadratu. Prawo i Sprawiedliwość chciało w 2023 wprowadzić system kaucyjny, ale przegrało wybory i nie zdążyło. Teraz co robią? Narzekają na system kaucyjny. Tak samo z Zielonym Ładem - oni wprowadzili, a teraz udają największych przeciwników... #KoalicjaObywatelska",0,55,33,88,03-10-25,281,39,,https://nitter.net/MaGromadzk51161/status/1974080214108926267#m
2,Skalinskalin,"Była polska siatkarka wzięła ślub z partnerką... Każdy człowiek ma prawo do szczęścia... to jedno z najbardziej podstawowych praw, jakie możemy sobie nawzajem zagwarantować. Nikt nie powinien stawać na drodze innym tylko dlatego, że ich wybory różnią się od naszych wyobrażeń. Miłość i bliskość są wartościami uniwersalnymi, a próby ich ograniczania mówią więcej o lękach i uprzedzeniach tych, którzy zabraniają, niż o tych, którzy po prostu chcą być razem... przegladsportowy.onet.pl/ofs…",16,236,261,513,17-08-25,489,70,,https://nitter.net/Skalinskalin/status/1957017871634108605#m
3,urbanskit21,"Jakie media, takie wybory…",0,0,0,0,03-10-25,26,4,,https://nitter.net/urbanskit21/status/1974156359865336116#m
4,JanuszPaytos,"Aż tak wysokiej opinii o PDT nie mam.Doceniam, że znakomicie reprezentuje i walczy o nas na międzynarodowej scenie. Natomiast na krajowej, wewnętrznej sobie albo nie radzi, albo ją sobie odpuścił, zwalając całą robotę na ministrów. A jego personalne wybory są w większości złe",0,0,0,0,03-10-25,276,43,,https://nitter.net/JanuszPaytos/status/1974156282983821417#m
5,LeszekOnik,"Nie koniecznie. PiS miał ok. 7,6 mln wyborców (wybory 2023). Wystarczyło, że co siódmy wpłacił ok 20 PLN albo co 15 wpłacił ok. 50 PLN i masz ponad 20 mln. Oczywiście ""struktury"" też są.",0,0,0,0,03-10-25,186,34,,https://nitter.net/LeszekOnik/status/1974156208597839946#m
6,PatrykJaki,"❗️Zamiast systemu losowania sędziów wdrażają system ustawiania sędziów. 👉System losowania był wdrożony za pomocą ustawy a oni go “zmieniają” rozporządzeniem (co jest złamaniem prawa) bo przegrali wybory prezydenckie i boją się normalnej ścieżki legislacyjnej, publicznej debaty i weta. 👉W związku z tym lepszy niż konstytucyjny system demokratyczny jest system “demokracji walczącej” czyli “to nie jest czas na przestrzegania prawa”",1,170,14,185,03-10-25,432,59,,https://nitter.net/PatrykJaki/status/1973998455719600446#m
7,Stratego007,"czepiasz się 4 wybory bramkarza, nie wiem jakie gówno musiałoby sie odjebać, żeby go wystawić. Jeżeli to największy zawód tych powołań to znak, że Urban wie co robi",0,0,0,0,03-10-25,164,28,,https://nitter.net/Stratego007/status/1974155917097861526#m
8,Nototrudno1,o to były te wybory,0,0,0,0,03-10-25,19,5,,https://nitter.net/Nototrudno1/status/1974155408228167740#m
9,PTomek1964_2,I o tym były ostatnie wybory parlamentarne. Rzyg. 🤮 Żądzą nami jawne ruskie onuce.,0,9,2,11,03-10-25,82,14,,https://nitter.net/PTomek1964_2/status/1974067742350393803#m
10,andrzejhajderek,"Jeżeli trzeba losować 20 razy, bo losujący musi zmierzyć się z samym chaosem wszechświata, zanim wreszcie osiągnie wymarzony wynik, faktycznie może to wydłużyć postępowanie i, co gorsza, prowokować dodatkowe pytania. A przecież po to były te wybory, żeby takich pytań nie zadawano",0,3,1,4,03-10-25,280,42,,https://nitter.net/andrzejhajderek/status/1974126461717286966#m
