id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Szafarowicz2001,"Naczelny analityk obozu rządzącego i bohater Silnych Razem - przed Państwem doktor Krzysztof Kontek. 🔴 Karol Nawrocki nie jest Prezydentem RP. 🔴 Wybory parlamentarne cieszą się domniemaniem ważności, zaś prezydenckie przeciwnie - domniemaniem nieważności. 🔴 Szymon Hołownia to zdrajca, którego należy wyrzucić z koalicji i przykładnie ukarać. 🔴 Prawa wyborcze powinni otrzymywać jedynie wykształceni mieszkańcy wielkich metropolii.",0,6,3,9,27-09-25,431,57,,https://nitter.net/Szafarowicz2001/status/1971889647027691617#m
2,Radio_Bialorus,"‼️Jutro ""wybory"" parlamentarne w Mołdawii. Mołdawskie władze nie wpuściły do kraju 21 międzynarodowych obserwatorów. Dwa dni przed wyborami wykluczono dwie partie z wyścigu. Maia Sandu jest gotowa stanąć przeciwko woli własnego narodu w imię władzy i pieniędzy z Brukseli.",0,3,1,4,27-09-25,272,39,,https://nitter.net/Radio_Bialorus/status/1971877016363512213#m
3,LukasPawlowski,"Obstawianie wcześniejszych wyborów to zawsze gra przeciw danym historycznym, mimo to zaryzykuję tezę, że dziś takie wybory są bardziej niż prawdopodobne. Po pierwsze każdy kto szedł na wcześniejsze wybory te wybory przegrywał i to jest główny argument przeciw z drugiej strony gdyby Ewa Kopacz zdecydowała się na wybory w 2014 zaraz po przejęciu premierostwa to pewnie rządziłaby potem z PSL i Lewica (takie były wtedy sondaże) Gdyby Morawiecki zdecydował się na wybory w 22 na fali pomocy Ukrainie a przed falą inflacji która zmiotła wszystkie rządy które musiały iść potem na wybory to być może nie oddano by władzy w 2023. Tak czy inaczej to decyzja zawsze trudna i niechętnie podejmowana. Różnica teraz może być to że podejmować będzie ją Donald Tusk. Rząd Donalda Tuska wcześniej czy później będzie rządem mniejszościowym. Dwie partie, które są potrzebne do większości mają na zewnątrz tego rządu swoich odpowiedników z którymi konkurować popierając niepopularny rząd po prostu się nie da. Lewica ma Razem, Trzecia Droga ma Konfederacje. Z naszego sondażu parlamentarnego przeprowadzonego w trakcie exit poll 1 czerwca ani Lewica ani Trzecia Droga w Sejmie by się nie znalazły, w Sejmie byłaby Partia Razem! Jak kończyły rządy mniejszościowe pokazało kiedyś AWS a potem SLD. Polacy wiele rzeczy wybaczają ale nie brak sprawczości. Samo trwanie przy władzy bez planu i widocznych efektów to przepis na przepalanie nawet najbardziej bojowych wyborców a takich ma dziś KO Tuska. Co do bojowych nastrojów to te najbardziej bojowe dziś są po stronie prawicy, plany referendum w podlaskim czy plany referendalne w miastach rządzonych przez polityków KO to tylko jeden z objawów, innym są rekordowe poziomy oglądalności Republiki czy WPolsce w kontrze do TVN 24 czy TVP Info (w likwidacji) Do czasu aż nie zmieni się w Polsce władza każdy polityk, samorządowiec z KO jest zwierzyną łowną, pytanie czy jest sens czekać aż jednego po drugim wyborcy będą odwoływać a poparcie dla KO będzie spadać. Gdyby dziś odbyły się wybory do Sejmu zapewne na 1 miejscu byłaby KO choć bez możliwości rządzenia czy tak samo może być za dwa lata? Tak więc naszym zdaniem od polityki i kampanii raczej nie odpoczniemy :)",8,83,47,138,10-06-25,2199,352,,https://nitter.net/LukasPawlowski/status/1932389294720614778#m
4,Agnieszka7398,"Stasiu, wygraj se wybory prezydenckie to se nie podpiszesz🤣",0,0,0,0,27-09-25,59,9,,https://nitter.net/Agnieszka7398/status/1971894376256438617#m
5,SebastianRad,"Za dwa lata musimy wreszcie porządnie ""spiąć dupę"" i zrobić wszystko, żeby @KO_Obywatelska zdecydowanie i z dużą przewagą wygrała wybory. Jednak wszystkich tych posłów, którzy mylą przyciski, albo nie przychodzą na głosowania powinniśmy raz na zawsze odprawić z kwitkiem.",4,152,68,224,27-09-25,271,39,,https://nitter.net/SebastianRad/status/1971740187333218714#m
6,mimurro,Przypominam że wyborcy trzaskowskiego uważali że wybory są zmanipulowane bo nawrocki był wyżej od rafaua,0,0,0,0,27-09-25,104,15,,https://nitter.net/mimurro/status/1971894057199980813#m
7,NiezbednyBan,"Nielot, który dwukrotnie przegrał wybory i jest specem od otaczania się sobie podobnymi śmie mówić o zdolności komunikacji. Człowiek któremu brak odwagi żeby wypierdolić z centrum Warszawy schody donikąd śmie pouczać swoich wyborców dlaczego powinni zmienić strategię działania.",0,1,0,1,27-09-25,278,38,,https://nitter.net/NiezbednyBan/status/1971750654889939439#m
8,Leetwin_PL,"To prawda, za namową tych farm i botów, Tusk wsparł kampanię w telewizji znaną postacią, a Gałecka ziemniaki w domu opieki rozdawała! To wszystko ich wina! kampania Rafała była bezbłędna, a kandydat złoty i bez wad! W dodatku koła radia Maryja z Kamratami wybory przekręcili!!11",0,0,0,0,27-09-25,278,45,,https://nitter.net/Leetwin_PL/status/1971893889767559255#m
9,Dorota_Brejza,"Cały wzrok Europy powinien dziś i jutro być zwrócony ku Mołdawii. Wybory w Mołdawii są barometrem wpływów Rosji w Europie, trzymamy kciuki za europejską ścieżkę naszych wschodnich przyjaciół ❤️🇪🇺",1,36,15,52,27-09-25,195,29,,https://nitter.net/Dorota_Brejza/status/1971878502699057239#m
10,coachu20,Niech się zapisze do PIS razem z Matysiak. I wybory zrobić.,0,0,0,0,27-09-25,59,11,,https://nitter.net/coachu20/status/1971893787279650994#m
11,zdzisawrodzik,"Pamiętajcie ! Gdyby zdarzyły się wybory, nie głosować na żadne przystawki typu PL2050, PSL i RAZEM. Lewica powinna się przyłączyć do KO bo zniknie. Tylko taka Koalicja Obywatelska byłaby w stanie pokazać klerowi gdzie jego miejsce. A to jest warunek najważniejszy naprawy POLSKI.",0,32,5,37,26-09-25,279,43,,https://nitter.net/zdzisawrodzik/status/1971680856386556393#m
12,AndrzejWM,"Nowe wybory zmienią tyle, że konfa będzie mogła szachować i rząd (jakikolwiek by nie był) i prezydenta.",0,0,0,0,27-09-25,103,17,,https://nitter.net/AndrzejWM/status/1971893606777823710#m
13,Pawe45576721,Był słaby w sieci gdzie wybory sfałszowano w nocy przez aplikację Mateckiego mordo,0,0,0,0,27-09-25,82,13,,https://nitter.net/Pawe45576721/status/1971893550813253955#m
14,KillBiI,"Co te dwa przygłupy będą robić, jak PiS wygra wybory?",0,0,0,0,27-09-25,53,10,,https://nitter.net/KillBiI/status/1971893445490077959#m
15,JakubBarszcz33,A od kiedy to trollu opozycja fałszuje wybory kiedy cały aparat władzy ma obecny rząd ?,0,0,0,0,27-09-25,87,16,,https://nitter.net/JakubBarszcz33/status/1971893384639139974#m
16,magdazwarmii,"Zobaczymy… nie zdziwiłyby mnie wcześniejsze wybory. Choć obstawiam, że dostanie ten stołek.",0,0,1,1,27-09-25,91,12,,https://nitter.net/magdazwarmii/status/1971893364732858817#m
17,JkmMikke,"Wmieszałem się w wybory w Mołdowie. Trochę więcej na moim FB. Tu tylko dwuminutowa deklaracja - i jej tekst po polsku i po rumuńs... pardon: mołdawsku: = Witam! Pozwólcie, że się przedstawię: nazywam się Janusz Korwin-Mikke. Jako poseł do Parlamentu Europejskiego byłem członkiem komisji, która nadzorowała wybory w 2016 roku. Rozmawiałem z ludźmi, obserwowałem kandydatów... Nie wiem teraz, na kogo zagłosowałbym, ale powiem wam, że mam 83 lata i bogate doświadczenie polityczne. Spotkałem setki różnych agentów. Mam dla was radę: nie głosujcie na nikogo popieranego przez panią Maię Sandu. Należy ona do grupy, która wierzy wyłącznie w Unię Europejską. UE mianuje takie osoby, najlepiej kobiety, gdzie tylko może, na przykład panią Salomeę Zourabichvili, która była prezydentem Gruzji – i zrobiła wszystko, co mogła, aby Gruzja straciła niepodległość, ulegając europejskiej biurokracji. Gruzja zdołała w ostatniej chwili uratować swoją niezależność. Miejmy nadzieję, że Mołdawia też to zrobi. UE chce zniszczyć Europę wolnych narodów, zastępując ją jednolitym proletariatem. Ci ludzie są szaleni, a ci, którzy ich popierają, są albo naiwni, albo głupi. Walczcie o niepodległość, aby rodziny mogły swobodnie wychowywać swoje dzieci, bez LGBTQZ – aby mogły żyć normalnie, bez Zielonego Ładu i innych kosztownych dziwactw UE. A zatem: nie dla pani Maia Sandu – i dla tych, którzy ją popierają! = Bună, permiteți-mi să mă prezint: numele meu este Janusz Korwin-Mikke. Ca membru al Parlamentului European, am fost membru al comisiei care a supravegheat alegerile din 2016. Am vorbit cu oamenii, am observat candidații... Acum nu știu pe cine aș vota, dar vă spun că am 83 de ani și o vastă experiență politică. Am întâlnit sute de agenți diferiți. Și am un sfat pentru dumneavoastră: nu votați pe nimeni susținut de doamna Maia Sandu. Ea aparține unui grup care crede doar în Uniunea Europeană. UE numește astfel de persoane, de preferință femei, oriunde poate, de exemplu, doamna Salome Zourabichvili, care a fost președinta Georgiei – și a făcut tot ce a putut pentru ca Georgia să-și piardă independența, cedând în fața birocrației europene. Georgia a reușit să-și salveze independența în ultimul moment. Să sperăm că Moldova va reuși. UE vrea să distrugă o Europă a națiunilor libere, înlocuind-o cu un proletariat uniform. Acești oameni sunt nebuni, iar cei care îi susțin sunt fie naivi, fie proști. Luptați pentru independență, astfel încât familiile să-și poată crește copiii în mod liber, fără LGBTQZ – să trăiască normal, fără Pactul Verde și alte ciudățenii costisitoare ale UE. Așadar: nu pentru doamna Maia Sandu – și pentru cei care o susțin!",5,55,67,127,26-09-25,2653,416,,https://nitter.net/JkmMikke/status/1971680929895665784#m
