id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,AAbazael,"Jaszczur i ten Ludwiczek by mieli skręcić wybory? Toż to porządne chlopiska są, kotka bym z nimi nie bał się zostawić;)",0,0,0,0,27-06-25,119,21,,https://nitter.net/AAbazael/status/1938557390674149627#m
2,GretaDybowska,Tusk wybrał trwanie koalicji ponad ponowne przeliczenie głosów. So be it. Więcej na wybory nie pójdę.,0,4,1,5,27-06-25,101,16,,https://nitter.net/GretaDybowska/status/1938527959821770948#m
3,Int_Wydarzenia,Prof. SGH nie zostawia suchej nitki na wyborczych wyliczeniach doktora Krzysztofa Kontka. List otwarty prof. Tomasza Berenta publikujemy w całości. 🪶 @BaranowskaKam @michalpmichalak @Kolodziejczyk94 wydarzenia.interia.pl/wybory…,8,84,12,104,27-06-25,228,25,,https://nitter.net/Int_Wydarzenia/status/1938549686438367538#m
4,GrzegorzGi99469,"Nikt wam wyborów nie ukradł, przestańcie kłamać i manipulować, Rafał Trzaskowski przegrał wybory przez nieudolne rządy Donalda Tuska!",0,0,0,0,27-06-25,133,18,,https://nitter.net/GrzegorzGi99469/status/1938557350421368836#m
5,Artur03824437,"Popieram, wypierdalać i bez przeliczenia to to były moje ostatnie wybory. Zabawowo będę jebał przed każdymi wyborami wszelkich obecnych koaliciantow KO, którzy się skurwili - czyli wszystkich.",0,0,0,0,27-06-25,192,27,,https://nitter.net/Artur03824437/status/1938557343265906899#m
6,IIAnnaMagdalena,"Pokażcie mi wszystkich fałszerzy wyborczych, a powiem wam kto wygra wybory parlamentarne i każde kolejne.. Do kurwy nędzy chciałoby się powiedzieć wszystkim rządzącym, bez przeprosin za sformułowanie. Przecież w naszych apelach o ponowne przeliczenie głosów nie chodzi ""tylko"" o rzeczywisty wynik wyborów prezydenckich. Chodzi również o to, że bez obnażenia metod, narzędzi, skali fałszerstw i rozbicia tej struktury, każde kolejne wybory będą już tylko białoruskim cyrkiem pozorów. Również dla was. Serio uważacie, że uklepiecie się z Kaczyńskim? Tym razem szturm poszedł na 1 procent, by wyeliminować jednego kandydata. W kolejnych wyborach zabraknie wam jednej setnej, by wyeliminować całe ugrupowanie.",11,274,86,371,27-06-25,705,99,,https://nitter.net/IIAnnaMagdalena/status/1938504376261239142#m
7,the_official_pl,"A dwa lata szybko miną... i będzie dalej lament ""idźcie na wybory żeby tylko pis nie wygrał""... tylko tym razem raczej już to nie przejdzie!",0,0,0,0,27-06-25,140,25,,https://nitter.net/the_official_pl/status/1938557320868270344#m
8,KrzychuBlues,"Cześć protestów wyborczych było zasadnych, ale nie miały one wpływów na wynik wyborczy! @NawrockiKn wygrał wybory i zostanie Prezydentem RP🇵🇱‼️",4,66,4,74,27-06-25,143,20,,https://nitter.net/KrzychuBlues/status/1938527575929712819#m
9,Jarek2139,"Kaczyńskiemu, ja też zostaje w domu. A na ostatnie wybory prezydenckie jechałem 900 km w obie strony.",0,0,0,0,27-06-25,101,17,,https://nitter.net/Jarek2139/status/1938557285925544155#m
10,Andruszkiew2,"To jednak nie jest normalne, że o uczciwe wybory i uczciwe przeliczenie głosów trzeba się upominać na Twitterze, a rząd ma to chyba w dupie.",1,30,9,40,27-06-25,140,25,,https://nitter.net/Andruszkiew2/status/1938486620988002344#m
11,malgosia_ka_,"Jakie miłe zdjęcie, takie towarzyskie. My chętnie też byśmy się pośmiali. Tylko nie mamy z czego, bo ukradziono nam wybory. #SfałszowaneWybory #protestwyborczy #PrzeliczyćGłosy",1,103,45,149,27-06-25,176,23,,https://nitter.net/malgosia_ka_/status/1938490470448926914#m
12,JanuszGromek_,"""W nocy wygramy"". Te słowa teraz budzą coraz więcej niepokoju i pytań... #Wybory #PrzeliczmyGlosy #protestwyborczy",0,3,0,3,27-06-25,114,15,,https://nitter.net/JanuszGromek_/status/1938545928593342646#m
13,RBakiewicz,Chcą nam wywalić wybory! Przybywajcie pod Sąd Najwyższy – tu toczy się teraz walka o naszą niepodległość i suwerenność! #ZamachStanu #ObronaPrezydenta #KarolNawrocki #SądNajwyższy #RuchObronyGranic,9,536,26,571,27-06-25,197,24,,https://nitter.net/RBakiewicz/status/1938499742310535326#m
14,MaciekJJJ,Razem byłoby spalone jeżeli pójdą z Lewicą na wybory,0,0,0,0,27-06-25,52,9,,https://nitter.net/MaciekJJJ/status/1938557254287917395#m
15,RBakiewicz,Apel do wszystkich patriotów! Zjednoczmy się i wspólnie obrońmy Polską demokrację! Nie pozwólmy aby Tusk wraz z przystawkami ukradli Polakom wybory! #SądNajwyższy #WolneSądy #nawrockiprezydent2025,15,530,64,609,27-06-25,196,24,,https://nitter.net/RBakiewicz/status/1938500376094740638#m
16,Int_Wydarzenia,Prof. SGH nie zostawia suchej nitki na wyborczych wyliczeniach doktora Krzysztofa Kontka. List otwarty prof. Tomasza Berenta publikujemy w całości. 🪶 @BaranowskaKam @michalpmichalak @Kolodziejczyk94 wydarzenia.interia.pl/wybory…,8,84,12,104,27-06-25,228,25,,https://nitter.net/Int_Wydarzenia/status/1938549686438367538#m
17,Introviewq,"Najpierw wierzyłaś w rozliczenia ale się nie udało więc powiedzieli że to przez Dudę i po wyborach będą rozliczenia, też uwierzyłaś i nic z tego nie ma i nie będzie. Teraz wierzysz w sfałszowane wybory... odpowiedz sobie silniczku kim ty jesteś i co z tobą robią",0,0,0,0,27-06-25,262,46,,https://nitter.net/Introviewq/status/1938557237745668361#m
18,Magnus109079862,Prof. SGH nie zostawia suchej nitki na wyborczych wyliczeniach doktora Kontka: wydarzenia.interia.pl/wybory…,0,0,0,0,27-06-25,108,12,,https://nitter.net/Magnus109079862/status/1938557218414035127#m
19,sjkaleta,"Profesorowie SGH mają dość prezentowania nazwy uczelni w kontekście wynurzeń dra Kontka. Tak odczytuję rozjeżdżający tę kuriozalną ""analizę"" Kontka list prof. Berenta 🔽🔽 wydarzenia.interia.pl/wybory…",0,5,2,7,27-06-25,199,24,,https://nitter.net/sjkaleta/status/1938555285490327755#m
20,KrzychuBlues,"Cześć protestów wyborczych było zasadnych, ale nie miały one wpływów na wynik wyborczy! @NawrockiKn wygrał wybory i zostanie Prezydentem RP🇵🇱‼️",4,66,4,74,27-06-25,143,20,,https://nitter.net/KrzychuBlues/status/1938527575929712819#m
21,Boena96211597,"Apel do @szymon_holownia :Nie zwołuj zgromadzenia Narodowego, wybory są sfałszowane! Zróbmy szum, podajcie dalej jeśli się zgadzasz!",9,413,226,648,27-06-25,132,17,,https://nitter.net/Boena96211597/status/1938475293657682265#m
22,Justycjariusz,Z dedykacją dla @TCierpliwy wydarzenia.interia.pl/wybory…,0,0,0,0,27-06-25,57,5,,https://nitter.net/Justycjariusz/status/1938557183303561647#m
23,Micha46880422,Panie Tomaszu żyjemy w demokracji w której są wybory co jakiś czas co oznacza że jeśli raz się wygra to nie ma się władzy przez kolejne 30 lat a tylko do kolejnych wyborów . Prędzej bym powiedział że zaprzepaszczono szansę po 15 października niż to że PiS coś morduje,0,0,0,0,27-06-25,267,49,,https://nitter.net/Micha46880422/status/1938557159639224790#m
24,MarcinPers37825,Ale nikt już Ciebie nie chce słuchać. Panie Romanie prosimy...Ten sam sąd uznał wybory parlamentarne..,0,0,0,0,27-06-25,102,15,,https://nitter.net/MarcinPers37825/status/1938557146859282682#m
25,BratWodza,❗️#CudNadUrną Obwodowa Komisja Wyborcza numer 1 w Magnuszewie 1 TURA Nawrocki 285 Trzaskowski 105 2 TURA Nawrocki 193 Trzaskowski - 467 2 TURA - ponowne przeliczenie Nawrocki - 468 ❗️ Trzaskowski - 192 ❗️ wybory.gov.pl/prezydent2025/… wybory.gov.pl/prezydent2025/… sn.pl/aktualnosci/SitePages/…,72,2329,150,2551,25-06-25,294,37,,https://nitter.net/BratWodza/status/1937858705900310739#m
26,Starr3Starr,Najbardziej to mnie interesuje czy wybory były uczciwe. Nic więcej mnie nie obchodzi. Może sobie pan pisać na Berdyczów. Nie mam zamiaru czytać o tych „sukcesach”.,0,0,0,0,27-06-25,163,26,,https://nitter.net/Starr3Starr/status/1938557126017777760#m
27,to_gnat,wydarzenia.interia.pl/wybory…,0,0,0,0,27-06-25,29,1,,https://nitter.net/to_gnat/status/1938557099622961541#m
28,dawid_adamczyk,To jest bardzo prawdopodobne. Na kolejne wybory nie warto będzie iść. Zagłosujesz na Nowaka a wyjdzie zawsze Kaczyński.,0,5,0,5,27-06-25,119,18,,https://nitter.net/dawid_adamczyk/status/1938521746233016377#m
29,LunarVibe2,Nie przeliczą tych 1472 komisji? To będzie koniec Tuska i KO. Następne wybory to max 30% frekwencji i pójdą tylko wyborcy Kaczora. Będzie miał większość konstytucyjną. Tusk oślepł?,0,6,1,7,27-06-25,180,28,,https://nitter.net/LunarVibe2/status/1938518227950157914#m
30,Int_Wydarzenia,Prof. SGH nie zostawia suchej nitki na wyborczych wyliczeniach doktora Krzysztofa Kontka. List otwarty prof. Tomasza Berenta publikujemy w całości. 🪶 @BaranowskaKam @michalpmichalak @Kolodziejczyk94 wydarzenia.interia.pl/wybory…,8,85,12,105,27-06-25,228,25,,https://nitter.net/Int_Wydarzenia/status/1938549686438367538#m
31,sjkaleta,"Profesorowie SGH mają dość prezentowania nazwy uczelni w kontekście wynurzeń dra Kontka. Tak odczytuję rozjeżdżający tę kuriozalną ""analizę"" Kontka list prof. Berenta 🔽🔽 wydarzenia.interia.pl/wybory…",0,5,2,7,27-06-25,199,24,,https://nitter.net/sjkaleta/status/1938555285490327755#m
32,smnelken,Wakacje to dobry czas na posprzątanie i pożegnanie się w ciszy z niektórymi politykami. Większym problem dla PO są jesienne wybory w partii.,0,0,0,0,27-06-25,140,23,,https://nitter.net/smnelken/status/1938557421485433164#m
33,jasiu320,"Zrobiło się bagno. Wystarczyła jedna męska decyzja i już byłoby po przeliczeniu głosów!Kto wygrał? Nie wiem. Wiem jedno. W tej formie wybory,to farsa! Dla mnie Nawrocki zawsze pozostanie nikim – człowiekiem, który nie mieści się w mojej definicji uczciwości. #NieNawrocki 🤮",0,45,0,45,26-06-25,273,41,,https://nitter.net/jasiu320/status/1938328580049793069#m
