id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Hrvatska69,"Moldova 🇲🇩 nitter.net/i/status/1970144958842… Maia Sandu wygłosiła ostre orędzie do narodu w którym rzekła iż wybory 28 września zdecydują o przyszłości Mołdawii suwerenności i niepodległości ,a Rosja zrobi wszystko co w jej mocy ,by komuniści rządzili cel to zniszczyć co UE dała Mołdawii",0,3,0,3,22-09-25,289,42,,https://nitter.net/Hrvatska69/status/1970193697204773287#m
2,SaulGM201099,Laporta i tak wygra te wybory. Nie ma realnej siły która by go odsunęła. Nie potrzeba nawet większości bezwzględnej by wygrać stołek.,0,0,0,0,23-09-25,133,22,,https://nitter.net/SaulGM201099/status/1970568119287529946#m
3,prof_Mittelmerz,"Polska nie da rady jeszcze 2 lata z tymi nieudacznikami u steru. Zostaną zgliszcza. Albo wcześniejsze wybory, albo w 2027 będzie pozamiatane, a straty i długi będziemy spłacać przez następne dziesiątki lat. Wszystko zabierają, likwidują, po cichu: od najdrobniejszych ulg, psują podatek ryczałtowy, wprowadzają dziesiątki zmian które uderzają w malutkie polskie firemki i JDG. Korporacje i banki w tym samym czasie rosną i pozostają nietknięte. To jest klasa pasożytnicza, nie zapraszam do dyskusji. @Platforma_org powinna zostać skasowana, zniszczona, wypalona żywym ogniem, a miejsce po niej zdezynfekowane środkami głąbobójczymi.",5,123,0,128,23-09-25,632,88,,https://nitter.net/prof_Mittelmerz/status/1970427530428432424#m
4,Michal_Torz,"„Mołdawia uniezależniła się od Rosji. Potrzebny jest prozachodni rząd, żeby to utrzymać” - powiedział dziś w Studiu PAP @KamilCaus z OSW. W niedzielę bardzo ważne wybory w Mołdawii, które zadecydują m. in. o dalszej integracji z UE. Cała rozmowa na stronie PAP i naszym youtube.",1,3,1,5,23-09-25,278,45,,https://nitter.net/Michal_Torz/status/1970456236953858063#m
5,EmiLy80761308,"Przecież w innych krajach w Europie też próbowano ingerować w wybory. Jednak kraje te wybroniły się. Patrz Niemcy i to co robił pan Elon M, Rumunia itd,.. Nasz kraj chyba nie zdołał. Czy to znaczy, że Rosja już tu jest?.",0,0,0,0,23-09-25,220,40,,https://nitter.net/EmiLy80761308/status/1970567019717369918#m
6,Minke2711,"Piękna i radosna twarz, czy twarz smutna, zasłonięta burką? Odpowiedź wydaje się być prosta. Czy tak będzie? My Polacy, mamy jeszcze wybór ☝️ Wybory parlamentarne już w 2027 r. #RuchObronyGranic 🇵🇱 #MuremZaBąkiewiczem",0,3,0,3,23-09-25,217,32,,https://nitter.net/Minke2711/status/1970530393896980792#m
7,DudeOfPoland,O tym były wybory 15.X.23 ⤵️,20,654,40,714,22-09-25,28,6,,https://nitter.net/DudeOfPoland/status/1970106198641795227#m
8,JozefStepak,"To po Panie Morawiecki oddaliście władzę, przecież wygraliście wybory?",0,0,0,0,23-09-25,70,9,,https://nitter.net/JozefStepak/status/1970566795846136091#m
9,BrunoTopola,🇵🇱 Baner wyborczy... na następne wybory w Polsce #RuchObronyGranic,8,170,18,196,23-09-25,66,9,,https://nitter.net/BrunoTopola/status/1970391562564813026#m
10,2025_EwaPolka,🔴 Ważne informacje 🔴 @donaldtusk ze swoją bandą chcą skręcić nadchodzące wybory. Robią wszystko aby to zrobić. Czy akceptujemy bezprawie? 👇 ‼️ ⬇️ ‼️,3,136,17,156,22-09-25,148,24,,https://nitter.net/2025_EwaPolka/status/1970205094252581054#m
