id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Jan_Pinski,hognot.pl/books/jak-pis-sfal… Nasze nowe dzieło z @aw_boles46625 zostało tylko wysłanie pytań i zamieszczenie stanowisk. Premiera 15 października. Przedsprzedaż na hognot.pl. Pierwszy 1000 z naszymi podpisami.,0,15,2,17,01-09-25,209,24,,https://nitter.net/Jan_Pinski/status/1962482993999556674#m
2,AMourning2,"Przecież to bzdura. Wybory w 2007 roku to było właśnie zaprzeczenie tego, co napisałeś. Zejdź z nocnika, podetrzyj dupę i wróć do szkoły. A Prezesowi możesz buty czyścić i dziękować za troskę o Polskę.",0,2,0,2,01-09-25,201,34,,https://nitter.net/AMourning2/status/1962466707043139877#m
3,sebsol70,Kto bogatemu zabroni?😡 A tak naprawdę robią wszystko aby nadchodzące wybory przejebać z kretesem.,0,5,0,5,01-09-25,97,14,,https://nitter.net/sebsol70/status/1962466630648099277#m
4,home_army_,"To, co wydarzyło się w USA, dzieje się teraz w Europie. Masowy import nielegalnych imigrantów i zatrzymywanie ich w kraju. Pieniądze podatników są wydawane na luksusy dla intruzów, ponieważ rządzące, skurwiałe lewactwo próbuje sprowadzić sobie wyborców, aby wygrać wybory. 🤬",0,0,0,0,01-09-25,274,40,,https://nitter.net/home_army_/status/1962484438320734706#m
5,Kapi27789363,"gdybyście to rozumieli naprawdę, a tylko gadali, to walczylibyście o uczciwe wybory i przeliczenie głosów, a nie tchórzliwie zainstalowali uzurpatora w Belwederze",0,0,0,0,01-09-25,162,22,,https://nitter.net/Kapi27789363/status/1962484343248425070#m
6,GameXPinVin,Teraz krytyka PiSu byłaby najlepsza taktykę dla Konfederacji. I tak PO przegra następne wybory,0,0,0,0,01-09-25,94,14,,https://nitter.net/GameXPinVin/status/1962484255851790786#m
7,jan04345527,"Pół Polski, może i 3/4 wie, że wybory sfałszowano, ale jako popierdolony naród zgadzamy się z tym ponieważ jesteśmy pojebani.",8,150,26,184,31-08-25,125,20,,https://nitter.net/jan04345527/status/1962220162469265624#m
8,EdoMarcin,"Szanowni Państwo, jest mi niezmiernie miło przypomnieć, że równy kwartał temu - 1 czerwca 2025 roku, Szanowny Pan Prezydent Karol Nawrocki @NawrockiKn, głosami ponad 10,6 mln wyborców, wygrał wybory prezydenckie w 🇵🇱 Polsce - wyjątkowo nierówną walkę z lewackim kandydatem o 50 twarzach, finansowanym milionami z wielu stron i źródeł. Na nic się to zdało. Polacy postawili na prawdziwego Polaka z krwi i kości, Patriotę miłującego swą Ojczyznę i naród polski.",0,111,7,118,31-08-25,459,71,,https://nitter.net/EdoMarcin/status/1962274461694284157#m
9,Jan_Pinski,hognot.pl/books/jak-pis-sfal… Nasze nowe dzieło z @aw_boles46625 zostało tylko wysłanie pytań i zamieszczenie stanowisk. Premiera 15 października. Przedsprzedaż na hognot.pl. Pierwszy 1000 z naszymi podpisami.,0,15,2,17,01-09-25,209,24,,https://nitter.net/Jan_Pinski/status/1962482993999556674#m
10,jjaskap,"Tusk wykonał polecenie, miał wygrać wybory i stworzyć rząd, który nie będzie sypał piachu w tryby UE a przy okazji przyczynić się do wzrostu gospodarczego Niemiec. Dobro Polski nie bylo brane pod uwagę. 100 konkretów i kłamstwa były tylko środkiem do zdobycia władzy.",0,5,0,5,31-08-25,267,43,,https://nitter.net/jjaskap/status/1962278012675604646#m
11,ProfesorPingwin,"""Demokraci"" odwołują się do rozumu, faktów i logiki i właśnie dlatego stworzyli największą w Polsce polityczną sektę totalnych odklejeńców i wmówili jej, że prawidłowo przeprowadzone wybory sfałszowano.",0,52,22,74,01-09-25,202,27,,https://nitter.net/ProfesorPingwin/status/1962437615531045032#m
12,HX27XH,Już PIS pod rękę z Żydami 😂😂Nie panikować . Szantażują tylko Trumpa. Nigdy PIS nie może mieć samodzielnej władzy w Polsce . Nidgy. Może wygrać wybory w 2027 ale tylko aby utworzyć rząd mniejszościowy. Trzymać Kaczyńskiego za kark i gardło do końca kariery politycznej. Nie ma litości 🫵🫵🫵,0,0,0,0,01-09-25,287,48,,https://nitter.net/HX27XH/status/1962482266283688364#m
13,MichalGalbas,"Ale ta grupa już maleje , oczywiście na głupotę nie ma rady, pokazały to wybory 1,6, więc nic nie wiadomo co będzie w przyszłości.",0,0,0,0,01-09-25,130,24,,https://nitter.net/MichalGalbas/status/1962482106719703441#m
14,Dziafkes,Jemu kampanie i wybory przerzneli po części sympatycy w internecie,0,0,0,0,01-09-25,66,10,,https://nitter.net/Dziafkes/status/1962481976469758050#m
