id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,szarapolka,"W takiej rzeczywistości żyliśmy 😎 Po 2 latach od wyborów „nasza strona” zapomniała i już krzyczy, że na wybory nie pójdzie, bo… i tu można wstawiać Szłapkę, brak rozliczeń-Sarkozy idzie siedzieć po 12 l. procesu!, związki partnerskie itd. Zasługują na PiS i nawet mi ich nie żal",0,0,0,0,21-10-25,278,47,,https://nitter.net/szarapolka/status/1980567064130568325#m
2,Borys61581538,"przypominam panstwu ze całkowita pula środków przeznaczona dla sektora HoReCa z KPO wynosi około 1,24 mld .. o tym byly te wybory blokowali KPO zeby czasem pis nie wydal na szpitale,remonty szkół itd teraz sobie odblokowali i rozdali swoim na jachty,solaria,burdele 🤫",1,7,0,8,21-10-25,267,42,,https://nitter.net/Borys61581538/status/1980524808392831113#m
3,JzefBk,"To jest taka prawda, jak ta że w Rosji fałszowane są wybory. Proszę dać jakikolwiek link, bezpośrednie źródło do takiej wypowiedzi Putina, albo liczącego się polityka. Nawet śp. Żyrinowski czegoś takiego nie wygadywał.",0,0,0,0,21-10-25,218,33,,https://nitter.net/JzefBk/status/1980566722273808701#m
4,Juanchogit,"Twoja narracja pomija kluczowe fakty historyczne. Rząd Frontu Ludowego w 1936 roku nie został ""demokratycznie wybrany"" w dzisiejszym rozumieniu tego słowa wybory zostały przeprowadzone w atmosferze terroru i manipulacji, a po zwycięstwie lewicy doszło 1",0,0,1,1,21-10-25,253,35,,https://nitter.net/Juanchogit/status/1980566551947292793#m
5,AlinaPetrowaW,Także o tym były te wybory.,0,0,0,0,21-10-25,27,6,,https://nitter.net/AlinaPetrowaW/status/1980566405234720913#m
6,GasewiczJarek,"Mijają 2 miesiące odkąd PK opublikowała zmanipulowany raport o śledztwach wyborczych. gov.pl/web/prokuratura-krajo… Kilka dni temu @d_korneluk dał do zrozumienia, że nie zmienia swojego stanowiska i będzie z całych sił dążył do skręcenia tej sprawy. Czy to jest także stanowisko MS?",1,40,3,44,21-10-25,282,40,,https://nitter.net/GasewiczJarek/status/1980485541545337044#m
7,Koloproktologi1,"Dalej ujadajcie na demokratyczny rzad i mowcie ,ze nie pojdziecie na wybory,to sie doczekacie takiego zamordyzmu ,ze jeszcze takiego nie przezyliscie. Gdyby mafia pis razem z konfedoruskimi debilami przejela wladze ,to bedziecie tak trzymani za mordy,ze wam sie jeszcze nie snilo.",3,181,70,254,20-10-25,280,41,,https://nitter.net/Koloproktologi1/status/1980245466722832498#m
8,superola57,"PIS zniknął.Nie ma go w mediach .A jak są to przynudzające typy jak np.Błaszczak i inni wyblakli działacze.Wybory prezydenta były pełne filmików,memów ,pozytywnej energii.WIARY!! Teraz nawet młodzi z PIS siedzą cicho zagonieni do kąta.Obudźcie się.Polska Was potrzebuje",0,1,0,1,21-10-25,269,37,,https://nitter.net/superola57/status/1980557818953613597#m
9,GunnWise,"Kiedyś jakieś wybory wygrają , choćby w Kazachstanie 😂Jak się naucza . Ze zamiast robić ludzi w uja i kłamać . Robi się co obiecało i coś dla kraju 😂",0,0,0,0,21-10-25,149,30,,https://nitter.net/GunnWise/status/1980563010176655599#m
10,Marian2059443,"Współczesni faszyści ukrywają swoje cele. Demokratów i zwolenników trójpodziału władzy oskarżają o bezprawie. Ich marzeniem jest putinowski ustrój polityczny, w którym jest parlament, wybory i opozycja popierająca najważniejszą osobą w państwie. Dlaczego? Bo Bóg jest z nimi!",0,1,0,1,21-10-25,275,37,,https://nitter.net/Marian2059443/status/1980546739128918375#m
11,Koloproktologi1,"Przypominam tym ,ktorzy nie poszli na wybory. Teraz macie to ,czego chcieliscie. Jezeli w2027 r tez zostaniecie w domach,to bedzie 100% dyktytura.",0,8,1,9,20-10-25,146,22,,https://nitter.net/Koloproktologi1/status/1980336297442177225#m
12,LPUSLUOPJZPTKWO,"To trzeba było wygrać wybory by samemu móc rządzić, a nie chwaląc się wygraną i tworzyć przegraną koalicję. Nikt nikogo nie zmuszał do koalicji, która teraz ma problemy by się dogadywać🤷 a obietnice 100 konkretów to ten wielki Tusk wymieniał, a teraz zasłania się 30% popracia🤦",0,0,0,0,21-10-25,277,46,,https://nitter.net/LPUSLUOPJZPTKWO/status/1980562170917343677#m
13,AlbertKacala,"I 30% kadencji, trzeba rozpisać wybory.",0,0,0,0,21-10-25,39,6,,https://nitter.net/AlbertKacala/status/1980561949286101159#m
14,Adam46197202,"PiS mając już w jednym ręku wybory sędziów do KRS, wykorzystał to do cna (bo jakby inaczej), co jest znane pod hasłem ""utraty praworządności"". 7/7",0,0,0,0,21-10-25,146,25,,https://nitter.net/Adam46197202/status/1980561946954088917#m
15,KDybowicz,Spore zaskoczenie. Szykuje się sojusz na wybory w 2027 r ? Kierunek wydaje się słuszny.,0,1,1,2,20-10-25,87,15,,https://nitter.net/KDybowicz/status/1980327399402410034#m
16,5h00tingStar,32K zatrudnionych* 3 głosy ( 2 dorosłych + 1 dziecko dorosłe srednio) + bliskie rodziny = przegrane wybory. Każda opozycyjna partia wykorzysta to jako miecz w walce. Każda partia wie że JSW to trup utrzymywany kosztem wszystkich podatników + ilu spadochroniarzy tam pracuje?,0,0,0,0,21-10-25,274,43,,https://nitter.net/5h00tingStar/status/1980561474688028811#m
17,slwstr,"...Większość elgiebetów faktycznie na wybory poszła i zagłosowała za Trzaskowskim, nie batyrem.",0,0,0,0,21-10-25,95,12,,https://nitter.net/slwstr/status/1980561331347681403#m
18,slwstr,"Akszually tak, osoby LGBT powinny głosować na Trzaskowskiego, a te, co zostały w domu omamione jakimiś spinami lewackimi o libkach, jak każda inna osoba, która została wtedy w domu, pomogły batyrowi. tak po prostu działają wybory. Natomiast chrabota odkleojny ignorując, że...",0,0,1,1,21-10-25,276,41,,https://nitter.net/slwstr/status/1980561328906637774#m
