id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,maggiepython,"Żurek vs. Stanowski: - Miał pan mężów zaufania? - Nie ogarniałem tego. (rechot) - Pytanie, czy pan chciał zostać prezydentem, czy żeby naród zobaczył, kim pan jest. Wiemy. Kanalią PiS, która miała rozmydlić wybory i zarobić klikami na kadencję tej mafii w 2027. Brzydzi😡",5,383,142,530,01-10-25,270,44,,https://nitter.net/maggiepython/status/1973284833813209560#m
2,eowina82,"Dwa miesiące urzędowania, a już takie poważne kłamstwa, w sprawach dzięki którym wygrał wybory.",0,0,0,0,01-10-25,95,14,,https://nitter.net/eowina82/status/1973458995336855781#m
3,NadirKokosinsky,Głupkowatymi pomysłami jak ten przegracie najbliższe wybory. Zwiększeniem ceny wody butelkowanej o 25% przebiliście nawet 18% inflacji Morawieckiego.. Będę o tym pamiętał w 2027,0,0,0,0,01-10-25,177,24,,https://nitter.net/NadirKokosinsky/status/1973458948960428404#m
4,PaniNaObcasach,"Dopisuję do listy ,,inwestycji” w wykonaniu PiS 🤬 - Fundusz Sprawiedliwości – 200 mln - Wybory kopertowe – 70 mln - Respiratory Szumowskiego – 200 mln - NCBR – 230 mln - RARS – 500 mln + 370 mln - Elektrownia Ostrołęka – 6 mld - Willa Plus – 40 mln - PCK – 3 mln - Ociepa – 4 mln - Szydło – 83,8 mln - Katastrofa Odry – 150 mln - Taśmy Obajtka – 1,4 mln - Fuzja Orlenu – 4 mld - Orlen Trader – 1,5 mld - Rydzyk – 427,6 mln - Sakiewicz – 150 mln - KNF – 40 mln - Turów – 600 mln - KPO – 40 mln - Odszkodowania za wyroki neo-sędziów – 2 mld 300 mln - CPK – 1 mld",0,14,2,16,03-09-25,560,130,,https://nitter.net/PaniNaObcasach/status/1963222901454242296#m
5,StapelAndrew,"W sieci pokazano, jak wyglądały „demokratyczne” wybory w Mołdawii. Właściwie taki model przeprowadzania wyborów jest przyjęty nie tylko w ""demokratycznej"" UE ale wszędzie tam gdzie ""demokratyczne"" wybory są zagrożone niewłaściwym wynikiem, który nie jest akceptowany przez ""demokratyczny świat"".🥸",1,96,16,113,30-09-25,296,38,,https://nitter.net/StapelAndrew/status/1973111309781626921#m
6,MalgosiaCybula,Nigdy nie nazwę prezydentem...oszusta ! Wiedziałeś nawrocki od samego początku ze sfałszowano wybory.!..skąd wiedziałeś ze wygrałeś wybory?? Skad ??skro nawet jescze nie ogłoszono jwgo wyników ???,0,0,0,0,01-10-25,196,26,,https://nitter.net/MalgosiaCybula/status/1973458561251549535#m
7,Jan34733995,"01.10.2012 r. - opozycyjna koalicja „Gruzińskie Marzenie” pod wodzą miliardera Bidziny Iwaniszwiliego (ბიძინა ივანიშვილი), wygrała wybory parlamentarne w Gruzji.",0,0,0,0,01-10-25,161,19,,https://nitter.net/Jan34733995/status/1973458209450168654#m
8,DanielMomot_,Jak Moskwa ingeruje w wybory to skandal i koniec demokracji . Ingerencja Brukseli w wybory to demokracja i wszystko cacy 😉,1,64,23,88,01-10-25,122,21,,https://nitter.net/DanielMomot_/status/1973291330580390384#m
9,MariuszBiel2,Bruksela sfałszowała wybory w Mołdawii i fałszywie zasłania się wyimaginowaną ingerencją Rosji.,0,0,0,0,01-10-25,95,12,,https://nitter.net/MariuszBiel2/status/1973457608536473880#m
10,TTomt21,No ale to studenci decydują na co chca iść studiować. A tych studentów ktoś wychował Pewnie rodzice absolwenci tych kierunków. Te wybory studiów niczym nie różnią się od wyborów politycznych i wyników wyborów. Lud jest po prostu głupi w pewnej procentowej ilości.,0,0,1,1,01-10-25,263,42,,https://nitter.net/TTomt21/status/1973457296530547034#m
