id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,EdoMarcin,"Szanowni Państwo, jest mi niezmiernie miło przypomnieć, że równy kwartał temu - 1 czerwca 2025 roku, Szanowny Pan Prezydent Karol Nawrocki @NawrockiKn, głosami ponad 10,6 mln wyborców, wygrał wybory prezydenckie w 🇵🇱 Polsce - wyjątkowo nierówną walkę z lewackim kandydatem o 50 twarzach, finansowanym milionami z wielu stron i źródeł. Na nic się to zdało. Polacy postawili na prawdziwego Polaka z krwi i kości, Patriotę miłującego swą Ojczyznę i naród polski.",0,42,1,43,31-08-25,459,71,,https://nitter.net/EdoMarcin/status/1962274461694284157#m
2,jan04345527,"Pół Polski, może i 3/4 wie, że wybory sfałszowano, ale jako popierdolony naród zgadzamy się z tym ponieważ jesteśmy pojebani.",5,87,24,116,31-08-25,125,20,,https://nitter.net/jan04345527/status/1962220162469265624#m
3,ezloul,Trzeba było wystawić lepszego kandydata. Tak jakbyś robiła wybory na komendzie policji i narzekała że policjant wygrał,0,0,0,0,01-09-25,118,17,,https://nitter.net/ezloul/status/1962370398818804201#m
4,TapInZMetra,Gdy PiS wygra wybory to stanowski powie że zakańcza eksperyment zero żeby odpocząć. Przecież on nie przeżyje gdyby musiał krytykować pisowski rzad,0,0,0,0,01-09-25,146,22,,https://nitter.net/TapInZMetra/status/1962367834706575381#m
5,Gregor07966579,Wciskają nam kłamstwa na temat tych wyborów mataczą jak komuniści w wyborach w PRL-u Wmawiają nam że kibol jest prezydentem jak wszyscy widzimy że wybory zostały sfałszowane do tego pojawiły się niby błędy w liczeniu. Gówno prawda to nie są żadne błędy tylko bezczelne fałszerstwa,0,0,0,0,01-09-25,280,45,,https://nitter.net/Gregor07966579/status/1962367436205768869#m
6,Elisabe57236969,Nikt cię nie wybrał ..sam się pchałeś ..wybory sfałszowane .,0,1,1,2,01-09-25,60,10,,https://nitter.net/Elisabe57236969/status/1962334940609012039#m
7,AlojzyRymarz,"Dobrze to ująłeś WASZEGO PREZYDENTA, o którym nie wiadomo czy wygrał wybory, ważność wyborów potwierdziła izba SN, która nie jest sądem i bez rozpatrzenia wszystkich protestów wyborczych, a został zaprzysiężony przez PiSowskiego kolaboranta z rażącym naruszeniem prawa wyborczego.",0,0,0,0,01-09-25,280,38,,https://nitter.net/AlojzyRymarz/status/1962366622653391107#m
8,GeorgioRaviolli,I nie rządzą już dwa lata. Po co w takim razie były wybory?,0,0,0,0,01-09-25,59,13,,https://nitter.net/GeorgioRaviolli/status/1962366412841689578#m
9,jacek_ns,"Komuchy chcieli skręcić te wybory, ale Trump pogroził palcem Tuskowi i czerwona hołota spuściła uszy po sobie😀",0,0,0,0,01-09-25,110,17,,https://nitter.net/jacek_ns/status/1962366155579916549#m
10,jacek_ns,"Komuchy przegrali wybory i nie chcą przyjąć tego do wiadomości 😀 Chyba nikt nie może być zdziwiony, bo czerwona hołota nie nadaję się do demokracji 😄",0,1,0,1,01-09-25,149,26,,https://nitter.net/jacek_ns/status/1962362688526274818#m
11,jacek_ns,Komuchy trzeci raz z rzędu przegrali wybory prezydenckie i nie chcą przyjąć tego do wiadomości😀,0,0,0,0,01-09-25,95,15,,https://nitter.net/jacek_ns/status/1962363861819908582#m
12,jan04345527,"Pół Polski, może i 3/4 wie, że wybory sfałszowano, ale jako popierdolony naród zgadzamy się z tym ponieważ jesteśmy pojebani.",5,87,24,116,31-08-25,125,20,,https://nitter.net/jan04345527/status/1962220162469265624#m
13,jacek_ns,"Komuchy przegrali wybory i nie chcą przyjąć tego do wiadomości 😀 Chyba nikt nie może być zdziwiony, bo czerwona hołota nie nadaję się do demokracji 😄",0,1,0,1,01-09-25,149,26,,https://nitter.net/jacek_ns/status/1962362688526274818#m
14,krzys0250,"Po pierwsze- nikt go nie obraża. Po prostu stwierdza się fakty. Po drugie- wybory zostały sfałszowane, nie przeprowadzono ponownego przeliczenia wszystkich głosów ani ponownych wyborów, więc wynik jest niewiarygodny. Drogą myślenia- to jest figura niejednoznacznie określona.",0,0,0,0,01-09-25,275,36,,https://nitter.net/krzys0250/status/1962361908536762836#m
