id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Ten_Psycholog,"Jeśli koalicja rządząca chce wygrać najbliższe wybory i utrzymać władzę, musi wyjść ze „strefy własnego komfortu” i zlecić kilka pogłębionych badań o elektoracie. Potem należy zlecić przynajmniej trzem różnym ekipom przygotowanie opracowań na podstawie tych (i innych dostępnych) badań. Dopiero potem można usiąść w szerszym gronie i stworzyć strategię. Czasu jest mało i niewiele zostało okazji na „przetestowanie” nowych założeń, które muszą się pojawić. Miało być inaczej ale niestety czas nie jest sprzymierzeńcem demokratów.",3,53,14,70,12-08-25,529,74,,https://nitter.net/Ten_Psycholog/status/1955316733243265364#m
2,Morgenstern616,"Przedterminowe wybory prezydenckie w Zabrzu przyniosły duże zaskoczenie dla sympatyków PiS. Kandydat tej partii, Borys Borówka, uzyskał tylko 15,29% głosów. Do drugiej tury nie wszedł, choć był głośno wspierany przez samego chama Kaczyńskiego tuż przed głosowaniem.",4,328,90,422,11-08-25,265,36,,https://nitter.net/Morgenstern616/status/1954862378870313156#m
3,czaplinskiii,"Wiecie, czemu @NawrockiKn wygrał wybory i został Prezydentem ? Bo nikogo nie udawał. A w tym dzisiejszym świecie pełnym intrygantów, pozerów i cwaniaków to jest największa wartość. I tak w 5 dniu prezydentury na spokojnie wbija na mecz ulubionej drużyny😎.",16,934,271,1221,11-08-25,255,40,,https://nitter.net/czaplinskiii/status/1954973996350636209#m
4,szejnfeld,Piekło na nich czeka. Oby na ziemi! Przypominamy 👇 PiS-Program Inwestycji Swoim: ▪️lewe respiratory 100 mln zł ▪️kolega narciarz 5 mln maseczki ▪️47 mln zł testy na koronawirusa od kolegi ▪️NCBR 200 mln zł dla rodziny ▪️70 mln zł na wybory kopertowe ▪️zgubione 10 mln CBA,0,120,13,133,12-08-25,271,46,,https://nitter.net/szejnfeld/status/1955191385449013527#m
5,WKicala,"Najbliższe wybory jednak przejebiemy. Od świtu do nocy tylko KPO, jachty.... Kurwa, czy ktoś coś słyszał o Szumowskim, Mejzie, Ryszardzie od kilometrów, czy innych podobnych złodziejach. Pełen wqrw🤬 Dajta RT, musimy się z tego otrząsnąć",1,30,4,35,12-08-25,236,35,,https://nitter.net/WKicala/status/1955293907429773800#m
6,HaverimPolska,Izraelczycy z kibuców pod Gazą wożili arabskie dzieci do swoich lekarzy i odwozili je bezpiecznie do domu. 7 października Hamas odpowiedział im rzezią. Tak skończyła się iluzja lewicowej ‘współpracy’. Terroryści skuteczniej przesunęli Izrael na prawo niż jakiekolwiek wybory.,0,2,0,2,12-08-25,275,38,,https://nitter.net/HaverimPolska/status/1955323808618885614#m
7,KakazKakazo2,"Widać wyraźnie jak kluczowe jest to że wybory przegrał @trzaskowski_ Gdyby nie ta okoliczność, osoby które ujawniły działania @Kpelczynska i @donaldtusk już byłyby aresztowane bo weszła by w życie n Unijna ustawa o mowie nienawiści. Specjalnie przygotowana z powodu korupcji",0,0,0,0,12-08-25,274,40,,https://nitter.net/KakazKakazo2/status/1955325496415113356#m
8,EwaZamojska,"Węgierski opozycjonista Peter Magyar, który ma szansę wygrać wybory radzi Romanowskiemu, aby znalazł ""nowy kraj, w którym się ukryje"". Drogi Marcinie, wal na Białoruś, szlak już przetarty.",1,234,31,266,12-08-25,188,27,,https://nitter.net/EwaZamojska/status/1955148390871765276#m
9,JanuszMali33660,"Durnie na X wymądrzają się, jak głupie jest młode pokolenie, bo głosowało na Mentzena i Zandberga… Ale Ci młodzi w 2023 tłumnie poszli na wybory i dzięki nim stworzono Rząd Koalicji 15 X… tylko ten rząd się na nich wypiął, a oni są inteligentnymi, myślącymi ludźmi i dali rządzącym żółtą kartkę, a w 2027 pokażą im czerwoną, gdy będą dalej ich lekceważyć. Dołączą do nich także przedsiębiorcy… A co do psioczenia na to pokolenie… Polska reprezentacja odniosła spektakularny sukces podczas Międzynarodowej Olimpiady Sztucznej Inteligencji (IOAI – International Science Olympiad in Artificial Intelligence), która odbyła się w Pekinie. Nasi licealiści zdominowali rywalizację, zdobywając najwyższe laury zarówno w klasyfikacji drużynowej, jak i indywidualnej. To historyczny wynik, który potwierdza rosnącą pozycję Polski jako kraju kształcącego talenty w jednej z najważniejszych dziedzin przyszłości.",1,2,2,5,12-08-25,900,129,,https://nitter.net/JanuszMali33660/status/1955317702710440233#m
10,Kryhor,"Tak potężnej opozycji nie było w historii Świata. PIS sfałszował wybory prezydenckie, a następnie rozdawał jachty, solaria i ekspresy do kawy platfusom z KPO. !!",7,405,40,452,11-08-25,161,25,,https://nitter.net/Kryhor/status/1954958441627234497#m
