id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,czardam,"Premier @donaldtusk mówi, że przegrali wybory Prezydenckie, bo za mało się chwalili 🤡 I jeszcze dodaje, że dla Niego ""propaganda nie może być ważniejsza od prawdy"".",1,25,11,37,11-06-25,164,26,,https://nitter.net/czardam/status/1932700081880510634#m
2,Bob57PL,"📛Myślicie, że trudno jest sfałszować wybory? Też tak myślałam, dopóki nie wzięłam w nich czynnego udziału jako członek komisji i obserwator - napisała w liście do ""Wyborczej"" pani Anna.",7,298,40,345,11-06-25,185,29,,https://nitter.net/Bob57PL/status/1932683266026316132#m
3,DawidWildstein,"Za chwilę wotum zaufania wobec Tuska. Wobec największego szkodnika polskiej polityki, politycznego degenerata, który de facto przegrał wszystkie ostatnie wybory. Wobec polityka, który najbardziej zdewastował polską debatę publiczną. Zamienił ją w populistyczny ściek i kolejne kampanię hejtu. Człowieka, którego prawdziwą polityczną gębą jest Giertych i jego Silni Razem, Piński, Wiejski, Babcia Kasia, Szczurek, Farmazon. To wotum zaufania to gigantyczna szansa dla Polski. W tym gigantyczna szansa dla strony lewicowej i liberalnej. Żeby pozbyła się tego szkodnika, który ciągnie ją na dno. Żeby zaczęła walczyć z oponentami na poglądy polityczne, na wizję Polski, na projekty reform, a nie na brednie o faszyzmie i paleniu stodół. To w końcu gigantyczna szansa dla koalicjantów PO, żeby wybić się politycznie, żeby zacząć coś znaczyć, realnie rządzić, a nie tylko przyklepywać bezprawie, bezideowosć i populizm Uśmiechniętego Premiera. I, niestety, jestem pewien wyniku. Tusk zostanie. I będzie jeszcze więcej hejtu, histerii, politycznego zdziecinnienia i bełkotu. Jeszcze więcej Gazety Wyborczej i Onetu. Jeszcze więcej Tuska i Giertycha. Przecież to idealna taktyka. Co może pójść nie tak?",1,85,8,94,11-06-25,1195,169,,https://nitter.net/DawidWildstein/status/1932714110321295367#m
4,_rafaello81,"Filmik z 2016 roku. Z 2016 roku! Sam Jaszczur jest postacią można powiedzieć kontrowersyjną, co nie zmienia faktu, że w tym przypadku rację miał. Wojny Polski z Rosją jeszcze nie ma, ale Unia Europejska i NATO robią wszystko, żeby była. O tym były też te wybory, gdyby wygrał tęczowy Rafał mielibyśmy wyższe prawdopodobieństwo wzięcia udziału w nie swojej wojnie niż mamy obecnie z Nawrockim.",1,58,7,66,11-06-25,392,64,,https://nitter.net/_rafaello81/status/1932668189093060927#m
5,poprostumag,"Czy ktoś mi umie wytłumaczyć, dlaczego Rumuni mogli powtórzyć wybory - a my nie możemy???? Serio nawet Rumunom do pięt nie dorastamy???? Jesteśmy Białorusią czy już Rosją?",70,530,2003,2603,09-06-25,171,27,,https://nitter.net/poprostumag/status/1932191747742040327#m
6,AdiKa95131721,"Przestępcy z zorganizowanej grupy przestępczej w osobie : DEBILA , PISOWSKIEGO Sądu Najwyższego, PISOWSKIEGO członek w PKW dokonali zamachu stanu na komisję legalizują apkę SZMATECKIEGO Czas rozpętać wojnę polsko pisowską, wybory prezydenckie sfałszowane!!!!",0,0,0,0,11-06-25,258,33,,https://nitter.net/AdiKa95131721/status/1932728025033920632#m
7,AndrzejStrozny,"„…Ktoś z pisowców trzymał taki plakacik: Wszystkich nas nie zamkniecie! – Pewnie nie, ale prace trwają, chcę was zapewnić…” Tak mówi premier polskiego rządu do opozycji z mównicy sejmowej. Jeżeli przyjąć, że opozycja reprezentuje – jak pokazały ostatnie wybory – co najmniej połowę Polaków, to szykuje się duża akcja dla organów ścigania i wymiaru sprawiedliwości. Bo chyba to nie politycy będą oskarżać, sądzić i zamykać?",2,6,0,8,11-06-25,422,65,,https://nitter.net/AndrzejStrozny/status/1932724229012636097#m
8,BPluszynska,"😭😰To jest straszne, ja winię edukację i pozwalanie na działalność faszyzujących organizacji : oni organizują pozaszkolną edukację młodych,kult żołnierzy wyklętych,kult siły na stadionach .Najlepszy dowód : ostatnie wybory!!.",0,3,2,5,11-06-25,224,28,,https://nitter.net/BPluszynska/status/1932693735663448255#m
9,PawelSokala,Pokaz buty. Bezgranicznej arogancji. Przegrane wybory są dla niego dowodem odnowienia mandatu ze strony społeczeństwa. On - bijący rekordy braku zaufania premier fatalnie ocenianego i pozbawionego osiągnięć rządu - nie ma się Polakom z czego tłumaczyć. On Wam będzie tłumaczyć.,5,81,7,93,11-06-25,277,40,,https://nitter.net/PawelSokala/status/1932701507205624290#m
10,PiotrekKatowice,Wybory prezydenckie pokazał co KO potrafi wielu Pana kolegów zajmowała się swoim wizerunkiem zamiast RT KO powinna być jednością co zostało zrobione z rozliczeniami związkami partnerskimi NIC ‼️ a tak wiele mogliście zyskać a co dla młodych zrobiliście również NIC ‼️ 2/2,0,0,0,0,11-06-25,271,42,,https://nitter.net/PiotrekKatowice/status/1932727789796630633#m
