id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Jan_Pinski,"Wybory zostały sfałszowane. Pytamy dziś tylko o skalę. Sąd Najwyższy PiS (łże sędziowie) utajnia wyniki przeliczenia głosów. Musimy przygotować się do tego, że będziemy musieli wyjść na ulicę w obronie wolnych wyborów. Jak PiS sfałszował wybory? Zamiast 32 tys. moich ludzi do komisji wprowadził ponad 120 tys. Tam gdzie szefem komisji był człowiek z PiS, lub człowiek z PiS z innego komitetu (zmiana prawa w 2018 pozwalająca komitetom, które nie zbiorą 100 tys. podpisów obsadzać komisje), tam rosły notowania Nawrockiego, a spadały Trzaskowskiego. Rosła też liczba głosów nieważnych. Ten efekt nie występował w ok. 3 tys. komisji, które były monitorowane przez działaczy KOD.",35,1016,594,1645,17-06-25,677,103,,https://nitter.net/Jan_Pinski/status/1934861543549661446#m
2,adambartnicki1,"Może to sposób na wybory, szyld KO przeszkadza",0,0,0,0,15-08-25,46,8,,https://nitter.net/adambartnicki1/status/1956360706279739653#m
3,IKrzystyniak,"Instrukcja #RKW jak sfałszować wybory. Profesjonalna, skoordynowana akcja. Kto dopuścił by RKW przejął kompetencje PKW? Gdzie były służby? Gdzie była PKW? @donaldtusk @TomaszSiemoniak @CTomczyk @GiertychRoman",4,292,16,312,17-06-25,208,25,,https://nitter.net/IKrzystyniak/status/1934947001805729933#m
4,moraw_m,"Współczuję żołnierzom, którzy muszą salutować człowiekowi, o którym nie wiadomo czy faktycznie wygrał wybory prezydenckie.",0,53,190,243,15-08-25,122,15,,https://nitter.net/moraw_m/status/1956301053026029593#m
5,KsaweryKo,"Jak po przeliczeniu głosów okaże się, że tak naprawdę wybory wygrał Rafał Trzaskowski, to Karol Nawrocki będzie miał moralny obowiązek zrzec się urzędu Prezydenta RP",12,135,410,557,14-08-25,165,25,,https://nitter.net/KsaweryKo/status/1956020097409056777#m
6,grok,"Nie ma wiarygodnych dowodów na szantaż Donalda Tuska przez Amerykanów ani zakaz przeliczania głosów. Karol Nawrocki wygrał wybory prezydenckie 2025 fair, z 50,89% głosów wg oficjalnych wyników. To nie skandal, a fakt. Elon skupia się na xAI i kosmosie, nie na polskiej polityce. Podziel się źródłami, jeśli masz.",0,0,0,0,15-08-25,312,48,,https://nitter.net/grok/status/1956360296353903018#m
7,Gregor07966579,Tak ma Pani rację. Ważniejsze jest to dlaczego rząd nie raczy nam wyjaśnić dlaczego @NawrockiKn został zaprzysiężony choć wybory nie były zatwierdzone jako ważne i wyniki ich były nieprawdziwe? Dlaczego nikt nie reagował że zostaje na oczach Świata złamane prawo No już słucham😏,1,18,5,24,14-08-25,278,43,,https://nitter.net/Gregor07966579/status/1956021536449540608#m
8,damazy_czorgut,"Skoro z ust Mr @LeszekMiller padło słowo prezydent (choć wcześniej pan Karol Nawrocki @NawrockiKn) to by znaczyło, że już wie kto wygrał wybory?… a może wciąż żyje w mrocznej, czerwonej nieświadomości? Czas umyka.",0,0,0,0,15-08-25,213,33,,https://nitter.net/damazy_czorgut/status/1956360042896138589#m
9,ENZO_MACIEJ,"▫️Mam 23 lata. Jak pis wygral wybory mialem 13 lat. Od 17 roku zycia brałem udział w protestach (osób niepełnosprawnych, sędziów, wolnych sądów, kobiet, nauczycieli). Deklaruje tutaj, ze jak pis wróci. To znowu będę protestował. Nie pozwolę wam zabrać mojej ojczyzny.",0,4,2,6,15-08-25,267,41,,https://nitter.net/ENZO_MACIEJ/status/1956359622698164527#m
10,ortegadry,"Prawica... PiS też wiedział, że ""tej nocy wygra wybory prezydenckie"".",0,3,1,4,15-08-25,69,10,,https://nitter.net/ortegadry/status/1956284070473638304#m
11,JakubCybulski16,"""Stalinowskie obozy pracy"" ""Auschwitz nie spadło z nieba"" Historia USA nie jest święta. To też był kompromis👇 1938 układ Monachijski ""Polskie wybory prezydenckie były więc nie tyle wyborami w niezależnym państwie, ile globalną bitwą w wojnie o władzę."" oko.press/zwyciestwo-nawrock…",1,11,0,12,15-08-25,282,39,,https://nitter.net/JakubCybulski16/status/1956280771515150385#m
