id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,Maciej25065681,Naprawde jestes tak glupi i tego nie rozumiesz? Nie konczylem prawa ale wiem ze pis zdemolowal sadownictwo...Co zrobilo KO i bodnarek zeby to naprawic? NIC. Teraz jeszcze klepna sfalszowane wybory i masz pozmiatane. KO juz nie ma bo ludzie ich oleja w kolejnych wyborach. 1/2,0,0,0,0,01-07-25,275,45,,https://nitter.net/Maciej25065681/status/1940051228538343744#m
2,ahok2876,"Tusk jest a ostatnie dwa lata to jedna wielka katastrofa. Nieróbstwo, brak rozliczeń i nieprzypilnowane wybory.",0,0,0,0,01-07-25,111,16,,https://nitter.net/ahok2876/status/1940051209081299269#m
3,DariuszAntyB1,"Zamiast na kolejne wybory, wszyscy powinniśmy pójść do adwokatów i złożyć pozwy przeciwko skarbowi państwa o odszkodowania za zniszczenie przez polityków procesu wyborczego. Może gdyby wpłynęło takich pozwów kilkaset tysięcy to wtedy coś by drgnęło.",0,19,7,26,01-07-25,249,35,,https://nitter.net/DariuszAntyB1/status/1939954631590765016#m
4,lis_tomasz,"Moi faworyci nie raz przegrywali wybory. Często przegrywały partie, którym kibicowalem. Tak bywa w życiu, w sporcie i w polityce. 35 lat byłem absolutnie wierny projektowi III RP, który uważałem za swój i całkowicie się z nim identyfikowałem. Ale jako obywatel nigdy nie czułem się tak źle jak dziś, odrzucony, porzucony i upokorzony. 🇵🇱💔",6,57,87,150,01-07-25,338,54,,https://nitter.net/lis_tomasz/status/1940017111671173601#m
5,Arlukowicz,"Nie mówcie „pseudopatriotom” i „obrońcom granic” z granicy w Lubieszynie i Rosówku, że ludzie w ich powiecie wybrali sobie Kurda na swojego starostę! Shivan, nasz Przyjaciel od 25 lat, wygrał tam wybory. Dostał tylko on sam 32% głosów mieszkańców. Ale cicho sza…!!!",1,20,4,25,01-07-25,265,42,,https://nitter.net/Arlukowicz/status/1940038496640483557#m
6,_zboral,"Sędzia sprawozdawca - powiedziała właśnie Bodnarowi, że ta sama Izba orzekła ważność jego wyboru do parlamentu. I zapytała, czy czuje się sam neoparlamentarzystą. Odpowiedział, że co innego wybory parlamentarne, a co innego prezydenckie 🙈🙈🙈",2,40,27,69,01-07-25,240,34,,https://nitter.net/_zboral/status/1940007586272596182#m
7,soalann,#ZamachStanu #Wybory #SądNajwyższy No i mamy #NeoRządTuska Bodnar chciał unieważnić Izbę Kontroli i unieważnił za jednym zamachem siebie i cały rząd #koalicja13grudnia 😂😂,0,0,0,0,01-07-25,170,23,,https://nitter.net/soalann/status/1940051042554527840#m
8,HubnerrMax,"Jeśli ktoś jeszcze nie rozumie, ""jakim cudem"" Karol Nawrocki wygrał wybory, to niech zobaczy dzisiejszy wywiad z Rymanowskim. Przed nami najlepsza prezydentura III RP. I jak dobrze pójdzie - pierwsza IV RP.",2,440,51,493,30-06-25,206,32,,https://nitter.net/HubnerrMax/status/1939746747221197167#m
9,MaciejRPawlicki,"Jeśli Izba Kontroli Nadzyczajnej SN - jak twierdzi @Adbodnar - ""nie jest sądem"", czyli jej nie ma, to ministra Bodnara także nie ma, bo rząd powstał na mocy decyzji tej Izby zatwierdzającej wybory 23. A jeśli rządu nie ma, to rządzi poprzedni i wybory parlamentarne na jesieni.",0,3,0,3,01-07-25,277,47,,https://nitter.net/MaciejRPawlicki/status/1940040152560095323#m
10,alojjola,"🗣️🎯Nie będzie prokuratura z ekspertami ustalała wynik wyborów - Sąd Najwyższy. Sędzia Sylwester Marciniak, przewodniczący Państwowej Komisji Wyborczej ‼️Bo po cóż by były wybory, skoro Bodnar z Giertychem mogliby wybrać prezydenta?⁉️",2,41,1,44,01-07-25,233,31,,https://nitter.net/alojjola/status/1940041822362911147#m
11,MarbytomMario,"Zle słuchałeś. Wszyscy zostali wprowadzeni do systemu pod jedna sygnatura. Tych ludzi zmanipulował Giertych nawołując do wysyłanie protestów, bo wybory sfałszowano, ba dając wzór bez dowodu . Nikomu nie przyszło do głowy, ze kandydat był kiepski i dlatego ludzie tak wybrali",0,0,0,0,01-07-25,274,41,,https://nitter.net/MarbytomMario/status/1940050911620940109#m
12,belingbarbara3,"Bzdury! Może były i ""rażące błędy"",ale było wiele zwyczajnych oszustw,gdzie głosy na jednego lub drugiego kandydata były zamieniane!Przecież osoby w komisjach się nawet do tego przyznawały!Jesli ma być wybrany Prezydent,należy wybory powtórzyć,pod nadzorem społecznym 🤬",0,1,0,1,01-07-25,269,35,,https://nitter.net/belingbarbara3/status/1940030077099552820#m
13,tvnwarszawa,Izba Kontroli Nadzwyczajnej i Spraw Publicznych rozstrzyga o ważności wyborów prezydenckich. Przed gmachem Sądu Najwyższego zgromadzili się demonstranci. tvn24.pl/tvnwarszawa/srodmie…,0,0,0,0,01-07-25,183,19,,https://nitter.net/tvnwarszawa/status/1940050842285187380#m
14,Ela80S,"Czy w takim razie, uzupełniając swoją wypowiedź, powiedział jakie to są procedury, jeśli chodzi o wybory parlamentarne??",0,0,0,0,01-07-25,120,17,,https://nitter.net/Ela80S/status/1940050834743861553#m
15,bonskyy1,Ale w czym ma Europa pomagać skoro wybory były takie jak każde inne :D,0,0,0,0,01-07-25,70,14,,https://nitter.net/bonskyy1/status/1940050816645128511#m
16,ryszard_wilk,"Makao i po makale. Izba sądu najwyższego, którą teraz podważa ekipa Pana Premiera, to ta sama izba, ktora zatwierdziła wybory z 2023 roku. Wnioski ? Jeżeli idziemy narracją koalicji to mamy obecnie 460 neo-posłów, 100 neo-senatorów a Morawiecki jest nadal premierem xD",4,27,14,45,01-07-25,268,42,,https://nitter.net/ryszard_wilk/status/1940020347249517000#m
17,prawyyprawy,Wyobraźcie sobie gdyby Trzaskowski wygrał. Tusk uznałby że już nic nie musi robić. Polski po tygodniu by już nie było. O tym były te wybory,1,5,11,17,01-07-25,139,25,,https://nitter.net/prawyyprawy/status/1939994718194008083#m
18,KapenGenezyp,"2/2 orzeczenie ""z adnotacją"". Faktycznie wybory to święto demokracji. Chyba a rebours. O Polsce chyba też powinno się pisać z adnotacją. Ze względów cenzuralnych nie napiszę jaką.",0,81,12,93,01-07-25,179,27,,https://nitter.net/KapenGenezyp/status/1939943123091701792#m
19,Bez_Wladcy1977,"Przecież on jest nikim i nie ma żadnych praw do takich rzeczy, przecież ci sami nielegalni sędziowie i urzędnicy zatwierdzili wybory do sejmu i Senatu. Wy jesteście puści umysłowo.",0,0,0,0,01-07-25,180,29,,https://nitter.net/Bez_Wladcy1977/status/1940050734319309259#m
20,MichaRomanows14,"Prof. @Adbodnar: odpowiedzialność co zrobić będzie musiał wziąć na siebie marszałek Szymon Hołownia"". Od ministra sprawiedliwości i Prokuratora Generalnego, marszałek ma prawo oczekiwać konkluzji co mówi prawo, a nie lekcji o kompetencjach. @donaldtusk money.pl/gospodarka/adam-bod…",2,81,28,111,30-06-25,282,34,,https://nitter.net/MichaRomanows14/status/1939790280187846974#m
