id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,MrJohnBingham,"Rozmawia się o dwóch rozwiązaniach i słucham: które jest lepsze dla Polski? 1. Rząd @donaldtusk upada, wcześniejsze wybory, nieprzygotowani jeszcze programowo konserwatyści przejmują władzę. 2. Rząd @donaldtusk trwa do 2027, konserwatyści przejmują zniszczony przez niego kraj.",6,122,144,272,06-09-25,277,36,,https://nitter.net/MrJohnBingham/status/1964283537634238527#m
2,HubnerrMax,"Wiejski na godzinę przed zmianą prognozy agencji Fitch dla Polski na negatywną. Przypominam że ten chory błazen wykreowany przez Giertycha i Pińskiego ma na Youtubie, gdzie gada głupoty i pierdzi na wizji, ponad 130 000 subskrybcji które mu załatwiła sekta Sieci na Wybory.",2,34,2,38,06-09-25,273,43,,https://nitter.net/HubnerrMax/status/1964312020938866940#m
3,Paulaksna,"Nie wiem, jak zagłosują ci którzy pójdą, dwa lata to dużo czasu, ale wiem, że dużo osób nie pójdzie wcale, po tym jak potraktowano wybory, obojętnie mówią, że nigdy więcej nie będą w cyrku brać udziału, niech sobie tam napiszą co chcą, skoro wyniki fikcyjne im wystarczają.",0,0,0,0,06-09-25,273,47,,https://nitter.net/Paulaksna/status/1964361955180961870#m
4,szaman8282tt,"TSUE podważa wybory?? NIE! nie ma takiej mocy. A pełowcy wyją jak wykastrowane kundle… trochę godności- przegraliście. Wygrał Karol Nawrocki. I JEST, oraz BĘDZIE PREZYDENTEM POLSKI. 😏😏😏",2,114,21,137,06-09-25,185,27,,https://nitter.net/szaman8282tt/status/1964215705093468369#m
5,Mateusz_PLN,Ta sama izba zatwierdziła wybory 2023 również.. zatem rząd też jest nielegalny 😂 A przede wszystkim konstytucją jest w Polsce najważniejszym aktem prawnym,0,0,0,0,06-09-25,154,23,,https://nitter.net/Mateusz_PLN/status/1964361642906411155#m
6,TomaszGraczyk10,"Debil, był kreowany na prezydenta, przegrał z Trzaskowski wewnętrzne wybory, przegrał wizerunkowo z owiele młodszym nie doświadczonym politycznie dr Karolem Nawrockim obecnie prezydentem, co to oznacza?, Sikorski to przegryw, nieudacznik, debil, za swoje słowa odpowiadam.",0,48,11,59,06-09-25,272,35,,https://nitter.net/TomaszGraczyk10/status/1964212139058466933#m
7,MrJohnBingham,"Oto „Plan Minimum Programowego” dla obozu konserwatywnego, zakładający wcześniejsze wybory i szybkie przejęcie władzy. To nie jest pełna strategia na dekady, ale spójny zestaw działań na pierwsze 12–18 miesięcy, które pozwolą: 1. ustabilizować państwo, 2. zatrzymać erozję instytucji, 3. odbudować wiarygodność. 📌 Minimum Programowe (2025–2027) 1. Bezpieczeństwo i suwerenność Granice i migracja: szybka nowelizacja ustawy o ochronie granic, wprowadzenie trybu natychmiastowej deportacji osób stwarzających zagrożenie. Obywatelstwo: przywrócenie debaty nad mechanizmem utraty obywatelstwa w przypadku zdrady państwa/terroryzmu. Wojsko i służby: ochrona programów modernizacyjnych rozpoczętych 2015–2023 (K2, Abrams, Patriot, HIMARS), aby nie zostały wstrzymane. 2. Gospodarka i finanse publiczne Moratorium na nowe podatki: zapewnienie stabilności podatkowej – „żadnych nowych danin do końca kadencji”. Energetyka: plan ratunkowy dla energetyki – stopniowe przywracanie równowagi w miksie (atom, gaz, OZE, ale też bezpieczeństwo węglowe). Budżet obywatelski: pokazanie dyscypliny fiskalnej – cięcie zbędnych wydatków rządowych, zamrożenie kosztów administracji centralnej. 3. Infrastruktura i inwestycje Kontynuacja kluczowych projektów: CPK, Via Carpatia, porty (Świnoujście, Gdańsk), elektrownia atomowa. Audyt inwestycji Tuska: zatrzymanie projektów nietransparentnych lub „pod dyktando” zagranicznych podmiotów. Wsparcie dla samorządów: odbudowa funduszu inwestycji lokalnych, ale w formule bardziej przejrzystej. 4. Instytucje i prawo Stabilizacja sądownictwa: krok po kroku porządkowanie relacji z UE. Nowa polityka legislacyjna: ograniczenie nadprodukcji prawa – „1 nowa ustawa = 1 uchylona ustawa”. Bezpieczeństwo cyfrowe: powołanie centralnego zespołu ds. walki z cyberatakami i dezinformacją. 5. Społeczeństwo i komunikacja Rodzina i demografia: utrzymanie 500+ (800+), ale z dodatkiem prorozwojowym (np. ulga podatkowa na trzecie i kolejne dziecko). Edukacja: program „Cyfrowa Szkoła” – szybkie ujednolicenie podstawowych narzędzi i treści cyfrowych dla uczniów. Narracja publiczna: prosty przekaz: „Zatrzymujemy chaos – odbudowujemy państwo”. --- 📌 Harmonogram pierwszych 12 miesięcy 0–100 dni: ustawa o ochronie granic i migracji, moratorium podatkowe, audyt inwestycji Tuska, komunikacja kryzysowa: pokazanie, że rząd panuje nad sytuacją. 3–6 miesięcy: powołanie zespołu ds. bezpieczeństwa cyfrowego, restart programu atomowego i CPK, cięcia w administracji centralnej. 6–12 miesięcy: pakiet prorodzinny z ulgami podatkowymi, fundusz inwestycji lokalnych, reforma szkolnictwa cyfrowego. --- 👉 Taki plan minimum pozwala rządowi konserwatywnemu przejąć władzę w trudnym momencie, nie mając jeszcze pełnej strategii, ale dając społeczeństwu jasny sygnał: nie będzie chaosu, są priorytety, jest stabilność.",0,40,6,46,06-09-25,2816,350,,https://nitter.net/MrJohnBingham/status/1964287959877767466#m
8,KazimierzR70462,Straszne to czy śmieszne sam już niewiem ale w Anglii przecież wybory są .To nieprawdopodobne żeby społeczeństwo miało tak zryte mózgi,0,2,2,4,06-09-25,134,21,,https://nitter.net/KazimierzR70462/status/1964276767180431737#m
9,KamilBurczynsk1,Trzymam kciuki! Macie tutaj moje poparcie! ALE: dlaczego dopiero teraz szykujecie ofensywę? Wybory były w 23 roku.,0,0,0,0,06-09-25,114,17,,https://nitter.net/KamilBurczynsk1/status/1964361483216687445#m
10,Po_nordycku,"🇳🇴Wybory parlamentarne w Norwegii, zaplanowane na 8 września 2025 roku, to jedno z najważniejszych wydarzeń politycznych w kraju fiordów w tym roku. Norwegowie wybiorą 169 przedstawicieli do Stortingu, czyli norweskiego parlamentu, na kadencję 2025–2029. 1/",0,3,1,4,06-09-25,257,35,,https://nitter.net/Po_nordycku/status/1964350626726351258#m
11,benegezerit,Gdyby Trzaskowski wygrał wybory to by wstawiał takie filmiki mówiąc bążur. Bylibyśmy potęgą globalną 💪,0,0,0,0,06-09-25,102,15,,https://nitter.net/benegezerit/status/1964361384759603593#m
