id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,r4zer90,"A 27 sierpnia to nie jest już po wyborach? W sensie kiedy mają być wybory w końcu? Zakładanie, że cokolwiek się dokończy po wyborach chyba jest z góry błędne.",0,0,0,0,06-07-25,158,29,,https://nitter.net/r4zer90/status/1941935537411031066#m
2,EmanuelEmmax,"Wybory nie „pykły”, i co wy biedni poczniecie? A zegar tyka …",0,3,0,3,06-07-25,61,12,,https://nitter.net/EmanuelEmmax/status/1941926576645414962#m
3,Jacek_Czerwinsk,ahahahah Jaszczur wybory sfałszował :D nara,0,0,0,0,06-07-25,43,6,,https://nitter.net/Jacek_Czerwinsk/status/1941935456477659245#m
4,Morgenstern616,Szymon „Grabarz” Hołownia Co by się wydarzyło gdyby Hołownia zgodził się na przyspieszone wybory?,2,20,3,25,06-07-25,97,14,,https://nitter.net/Morgenstern616/status/1941843045214830844#m
5,KrzysztofGilew,"Szanowny Panie Premierze, @donaldtusk W obliczu pojawiających się w przestrzeni publicznej wątpliwości co do prawidłowości przebiegu ostatnich wyborów, czuję obowiązek zaapelować o pełne i transparentne wyjaśnienie tej sprawy. Nie przesądzamy dziś, czy wybory zostały zmanipulowane, ale wiem, że brak jasnej, publicznej odpowiedzi na te pytania może mieć poważne i długofalowe konsekwencje dla zaufania społecznego. Tu nie chodzi o to, kto zwyciężył. Tu chodzi o to, czy obywatele naprawdę mieli wybór. Jeśli dziś zlekceważymy sygnały nieprawidłowości lub nie rozwiejemy ich jednoznacznymi faktami, jutro miliony obywateli mogą odwrócić się od procesu demokratycznego. Głosowanie ma sens tylko wtedy, gdy każdy z nas wie, że jego głos został oddany uczciwie i policzony rzetelnie. Jeśli pojawia się cień wątpliwości, to obowiązkiem władzy, bez względu na wynik, jest go rozwiać. Nie prosimy o przysługę. Żądamy prawdy w imię demokracji, której wszyscy jesteśmy współodpowiedzialni. Proszę o RT.",19,555,122,696,07-06-25,994,140,,https://nitter.net/KrzysztofGilew/status/1931350483437785389#m
6,olajaqbowska,"Ja się nie zgadzam, żeby Hołownia ratował Polskę WSPÓLNIE z Kaczyńskim. Nie na to głosowałam 15.X. Głosowałam na coś wręcz odwrotnego. Czy w Polsce każde wybory, głos obywateli, nie mają już kompletnie żadnego znaczenia? Farsa do kwadratu!",3,68,4,75,06-07-25,239,37,,https://nitter.net/olajaqbowska/status/1941870448590860309#m
7,oswo69,teeejjjj ale jak to jest że za każdym razem jak ten wstrętny PiS przegrywa wybory to oddaje władzę a jak przegrywa to wybitne demokratyczne PO z Tuskiem to zawsze jest wycie i władzy nie oddają? 🤔,0,0,0,0,06-07-25,196,36,,https://nitter.net/oswo69/status/1941935044660019706#m
8,HubnerrMax,"Często dostaję w prywatnych rozmowach pytanie: kiedy byłem pewien, że Karol Nawrocki wygra wybory? Czułem to już wakacje 2024, gdy ludzie pukali się w głowę gdy o nim słyszeli. Ale pewien byłem, gdy spotkał pewną dziewczynkę w Poznaniu w grudniu 2024 i zrobiłem z tego klip.",0,62,8,70,06-07-25,274,46,,https://nitter.net/HubnerrMax/status/1941795386047271093#m
9,ArturHejne,Idź już spać 🛌. I jeszcze sfałszowano wybory 🗳️ 😁,0,0,1,1,06-07-25,49,10,,https://nitter.net/ArturHejne/status/1941934953626833088#m
10,maro00519174901,"Szimek legalizuje sfałszowane wybory. Przyklepuje oszustwa, które w każdym innym demokratycznym kraju byłyby podstawą do powtórzenia wyborów. Boi się wojny domowej. My ci zrobimy jesień średniowiecza Judaszu...",0,1,0,1,06-07-25,210,27,,https://nitter.net/maro00519174901/status/1941930056181284891#m
