id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,johnsmiths74,"Jak PiS weźmie te punkty na ""sztandar wyborczy"", to wygra wybory samodzielnie. @OficjalnyJK @MorawieckiM @CzarnekP @TABochenski @radekfogiel.",0,8,2,10,07-10-25,141,17,,https://nitter.net/johnsmiths74/status/1975652766493151724#m
2,HubnerrMax,"Rok temu był ""gotowy"" wniosek o postawienie najlepszego szefa NBP, Adama Glapińskiego, przed Trybunałem Stanu. Coś nie pykło. Cały Zachód stanał w obronie Glapińskiego przed Tuskiem, a wybory wygral Nawrocki, który wybierze następcę. GAME OVER. Łap na złocie nie położą.",0,122,15,137,08-10-25,270,40,,https://nitter.net/HubnerrMax/status/1975847162803359951#m
3,Szafarowicz2001,Wybory niosą za sobą konsekwencje. Kolejna interesująca analiza rzeczywistości w wykonaniu @miloszlodowski na kanale „Chłodnym Okiem” - polecam 👌,0,17,0,17,08-10-25,145,19,,https://nitter.net/Szafarowicz2001/status/1975767803039760816#m
4,okiemtomkaw,"Proszę wybaczyć, Panie Premierze @donaldtusk, ale Pan Siemoniak może Pana i KO kosztować przegrane wybory w 2027 roku. Podobna sytuacja była z Bodnarem, zmarnowane 2 lata. W tym wypadku wyborcy będą bezwzględni, a przecież, słowa Pana Premiera, ma Pan tylko ich, wyborców. Warto?",2,180,18,200,07-10-25,279,43,,https://nitter.net/okiemtomkaw/status/1975527929732886719#m
5,jasiu320,"To wypad z koalicji i nowe wybory. Może i przegramy z PiS, ale wy przepadniecie i tego wam żółte gnomy życzę",5,2,8,15,08-10-25,108,21,,https://nitter.net/jasiu320/status/1975858165041270808#m
6,MPancolek,Już po spotkaniu Macron & Lecornu. Po 20 na kanale France 2 S. Lecornu udzieli wywiady. Nowe wybory w listopadzie to prawdopodobny scenariusz.,0,0,0,0,08-10-25,142,23,,https://nitter.net/MPancolek/status/1975978898677793121#m
7,Iwo71863683,"Jeszcze tylko przeliczyć wszystkie głosy, unieważnić wybory i przede wszystkim znokautować Holownie.",0,0,0,0,08-10-25,100,12,,https://nitter.net/Iwo71863683/status/1975978810261864679#m
8,DanutaWioletta,To jest duet dwóch co chcą ubezwłasnowolnić innych‼️ Oni tylko grają po siebie i dla siebie! Nie ufam im! Ta Pani nie może zostać wicepremierem bo: ‼️nie ma mandatu społecznego nie jest posłanką ‼️ ma słaby mandat z klubu tylko wygrała o dwa głosy ‼️KPO-szum! ‼️Styczeń wybory!,0,5,0,5,07-10-25,277,47,,https://nitter.net/DanutaWioletta/status/1975649716190011799#m
9,ZbigniewSzymas6,"Mentzen ma mnóstwo wad. No, ale to jak rozegrał wybory prezydenckie to było mistrzostwo świata.",0,0,0,0,08-10-25,95,15,,https://nitter.net/ZbigniewSzymas6/status/1975978455557886352#m
10,robert_7117,Trzeba wykluczyć z klasy rządzącej obcych szkodników! Wybory już niebawem!,0,0,0,0,08-10-25,74,10,,https://nitter.net/robert_7117/status/1975978164926153090#m
