id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
1,MaciejMazur66,"Jak pis pracował dla Polski? Ja tego nie widziałem. Raczej tę pracę pozorował, za wysokie wynagrodzenia na fikcyjnych etatach, w zarządach planowanych instytucji lub na cele rad nadzorczych słomianych inwestycji. Podatnik ma to da: na tvpis, na przekop, na promy, na wybory ect.",0,0,0,0,24-10-25,278,43,,https://nitter.net/MaciejMazur66/status/1981704663859929430#m
2,Reset_Oby,Najpierw trzeba wygrać wybory. Katastrofa klimatyczna musi poczekać...,0,2,1,3,24-10-25,70,8,,https://nitter.net/Reset_Oby/status/1981690439003725938#m
3,kubaVleg,"Kolejna z rzędu kampania polegająca na urojeniach odnośnie zniszczenia Polski przez Niemcy/Francje/UE, jeszcze zaraz będzie straszenie lgbt i imigrantami. Co wybory 1:1 to samo. A ograniczone intelektualnie polaczki wierzą w takie bzdury",0,0,0,0,24-10-25,237,32,,https://nitter.net/kubaVleg/status/1981704524327977023#m
4,MarasKielek,"Starosta70,Senatorka71,Posłanka71(wszyscy z 1 powiatu na podkapaciu) poparcie spada co wybory, syn senatorki na burmistrza dostał25% w 2 turze. Nic nie robią wg. ludzi, same pielgrzymki nie wystarczą, śmieją się że nie umią w internety. Na spotkaniach mowią że mają jeszcze plany",0,0,0,0,24-10-25,279,41,,https://nitter.net/MarasKielek/status/1981704519395487783#m
5,lachelndteufel,"Premier @DonaldTusk dzisiaj na konferencji prasowej: ""Mogę przyjmować zakłady, jeśli chcecie [...] My wygramy wybory w 2027 roku i nie oddamy władzy Kaczyńskiemu [...]"". DONALD TUSK TO SIGMA! PROSZĘ O RT!",4,177,174,355,23-10-25,204,31,,https://nitter.net/lachelndteufel/status/1981438832181469650#m
6,wojciechladny1,"Tylko fałszując wybory będą w stanie ""wygrać"" wybory. Tylko dlaczego Tusk zakłada, ze dotrwa jego patowladza do 2027?",0,0,0,0,24-10-25,117,18,,https://nitter.net/wojciechladny1/status/1981704493290143866#m
7,chrzanikx,Trzymajcie się czegoś XDDD Donald Tusk: „Mogę przyjmować zakłady jeśli chcecie. Wygramy wybory w 2027 i nie oddamy władzy Kaczyńskiemu”,29,188,352,569,23-10-25,135,20,,https://nitter.net/chrzanikx/status/1981433748278161655#m
8,PolakzPol,Sonda: Na kogo oddasz głos jeżeli w tą niedzielę były by wybory?,8,331,95,434,23-10-25,64,12,,https://nitter.net/PolakzPol/status/1981375036255617057#m
9,J74Jacek,"Tusk: przyjmuję zakłady, wygramy wybory w 2027 💪 Podsłuchów nie odpuszczę 👏👏👏 Murem za Tuskiem 🇵🇱",18,495,376,889,23-10-25,97,16,,https://nitter.net/J74Jacek/status/1981429647867863164#m
10,ExplicitePL,"KOalicja obecnie rządząca doszła do władzy składając obietnice bez pokrycia z pełną świadomością, że ich nie zrealizują, byle wygrać wybory. A najgorsze, że wyborców udało im się omamić. Cel uświęca środki?",2,36,11,49,24-10-25,206,31,,https://nitter.net/ExplicitePL/status/1981630169585516959#m
